,Rating,Review_Title,Review
329,10,re-watched for the millionth time,"i wanted to briefly state that this is how films and sequels should me made, i know i am not stating new ground here but the sophistication of this film makes me wonder why the template hasn't been used more. it doesn't pick up where we left off, we aren't treated as morons with constant plot explaining, it ends with hope lost. can we have more of this, i don't like happy endings, never seems real in a movie. Han solo being froze is my favourite thing. the twist is a classic move, lando comes in and is instantly a great character, the universe becomes more expanded. the effects look better, i don't know why this isn't higher than 12th at the time of writing, i just wanted to state i love this film"
330,7,"Fun, imaginative, iconic space adventure with a kick-axx cast","""Star Wars V: The Empire Strikes Back"" (1980) was the anticipated follow-up to the initial mega-hit blockbuster from 1977. It's an epic, but simplistic space fantasy about an evil empire and the noble souls who dare to fight it. The main cast features Mark Hamill (Luke Skywalker), Harrison Ford (Han Solo), Carrie Fisher (Princess Leia), Billy Dee Williams (Lando Calrissian), Alec Guinness (Obi-Wan Kenobi) and the voice work of James Earl Jones (Darth Vader), Frank Oz (Yoda) and Clive Revill (Emperor)."
331,10,More creatures and excitement as the trilogy continues,"From the overwhelming success of the first Star Wars film (""Episode IV - A New Hope"") the movie-going public was chomping at the bit in anticipation of this second film. It came out three years after the first and continued the mystique of the first film. The fans flocked to the theaters, and the critics couldn't heap enough praise on the production."
332,10,Still the most visually stunning entry in the Star Wars series.,"This for me is the best Star Wars movie...I even like it more than the first one.  Even today I find it visually stunning and it looks a lot better than anything in the most recent two Star Wars films.  The plot is a bit darker as this film in the series seemed to be more aimed at adults, but kids could enjoy it too.  It is a shame that the one scene in this film that is the most memorable will be kind of wiped out thanks to the new trilogy.  You know the one with Luke facing Vader and Vader makes the startling revelation.  Anyone who watches these movies in the so-called correct order is not going to be very surprised.  Though if they do watch it in order they may never get to this classic cause they will probably stop after the Clone Wars cause lets face it the new triology just isn't very good.  Watch the original trilogy and forget the new...I just wish these were availble on dvd."
333,9,Best Of The Series,"Episode V is the finest entry of the first two trilogies, since it is the best written(really strong dialogue, situations, and realistic evolution of the returning characters) phenomenal direction by Irvin Kirshner(exciting and breathless, always something going on of interest) and equally spectacular F/X, which still hold up(did not need much tweaking for the Special Editions) Story has the Empire striking back(of course!) against the rebellion(despite the loss of the Death Star) and our heroes'(Mark Hamill, Harrison Ford, and Carrie Fisher returning as Luke, Han, and Leia) attempts to survive and enact their next plan of attack, only to become captured by an unwitting betrayal of old friend Lando(Billy Dee Williams, quite smooth but appealing). Climactic battle between Luke and Darth Vader is legendary, and breathtaking. Cliffhanger ending sets up the next chapter nicely."
334,10,Star Wars doesn't get any better than this.,"You've gotta admire George Lucas' moxie. It was bold enough that he sought out to self-finance ""The Empire Strikes Back"", but the movie has to be a downer on top of it. Make matters worse, he ends on one humdinger of a cliffhanger that people had to wait 3 years for resolution. That's sheer balls. "
335,6,What I don't like about this one...,"I'm probably gonna be the Most Unfashionable & Despised Reviewer Alive for saying this, but I am not a huge fan of this episode. In fact, I consider it to be the weakest in the story. Now, when you've stopped hyperventilating, I'll explain why."
336,,irresistible,"I see it. again and again. it was only part from Star Wars trilogy present in Romanian Comunist theaters. and wise Yoda, terrific Darth Vader, courageous Jedies was perfect bridges far from reality. secret of success - the nuances of fairy tale more than a SF. or only the good taste of freedom and the adventures of heroes as small drops of soup-opera. sure, artistic is wonderful creation. but it remains a sentimental product. fight scenes, the cold Darth, the war of David against Goliath, the traces of stories from so many places, the vision of George Lucas, the joy to be child without necessity of mask, the sounds, the atmosphere, maybe dialogs makes this movie more than a good prey for artistic temptation but circle of an innocent mode to see things."
337,10,George Lucas' Best,In 1980 I was 8 years old... I still have vague memories of standing outside the movie theater waiting to get in to the (then) new film. I was so excited I could hardly stand still. Once inside the theater I saw what was to become my favorite movie in the Star Wars Saga! 
338,10,A continuation that doesn't have a right to be this good,"""Empire had the better ending; Luke gets his hand cut off, finds out Vader's his father, Han gets frozen, and taken away by Bobba Fett, it ends on such a downnote. That's what life is, a series of down endings. All Jedi had was a bunch of Muppets."" - Dante Hicks, Clerks."
339,10,The best in the SAGA,I gotta admit I never always like Star Wars episode 5 the empire Strikes back. I use to think that it was boring and had too much talking and Information but I grew older and now I study films and notice Why certain things happen and how they make a film better. I will not deny that I am tired of hearing certain scenes but that doesn't happen Often. Honestly if you haven't seen this you must. The only problem I can think Off is the battle between vader and Luke. I want to know why vader didn't kill Luke and what happened to R2. Why did he get dragged down at dagobha What was the point of that scene. The film has a great beginning and a good Ending. Overall as a trilogy it is better than the prequels
340,9,"The ""heart"" of the ""Star Wars"" trilogy...","""The Empire Strikes Back"" does its best to visually surpass the original ""Star Wars"" and the special effects or the creatures' designs are as convincing as the pioneering space epic, there's also a richness of landscapes, taking you from the snowy summits of a cold planet to the tropical jungle, but beyond the escapism, it's the excitement to see again that iconic gallery of characters, Han Solo, Leia, C3PO, R2-D2, Luke, Chewbacca (whose mourning and moaning sounds took a whole other resonance) and a few newcomers. In ""The Empire Strikes Back"", the key word is ""Back"". "
341,10,Part five of a great fantasy series,This is the fifth part of my essay on the themes and motifs of Star Wars.
342,8,The Force Continues.,"Picking up where Star Wars left off, ""Empire Strikes Back"" is the 5th episode in the trilogy, and second film in the series. In this film, Princess Leia, Han Solo R2-D2 and C-3P0 tried to flee the Galatic Empire, but are later captured by Lord Darth Vader. Luke Skywalker is getting Jedi training by Yoda (his first appearance in the series). We see a determined Skywalker trying to master the technique of being a Jedi, and attempt to rescue his friends. What results is another film full with imagination, character development, action and suspense. One of the best heroic scenes, I think, in the movie is when Skywalker tries to master the technique of moving and lifting objects using the Force. The element of friendship and love continue in this film, as we see a growing teamwork bond between C-3PO and Chewbacca, and a love interest between Princecss Leia and Han Solo; all the human drama blends in well with the sci-fi action. Also, Billy Dee Williams first appears as Lando Calrissian, who join forces with Han Solo and the crew to battle Darth Vadar."
343,5,"Way too over-rated. Definitely not in the same class as ""star wars"" and ""Return of the Jedi"".","I was very disappointed upon seeing ""The Empire strikes back"". I expected more in this movie than just the scene where Darth Vader tells Luke Skywalker:  ""Luke, I am your father"".  I was expecting as much excitement and unpredictability as in ""Star wars"".  I'm not saying the movie is bad or boring, but if you compare this the first and the third (or the fourth and the sixth), it just isn't as good, that's all.  However, just like in ""Star wars"" and ""The return of the Jedi"", Harrison Ford's performance is excellent and is the best part, in my opinion, of ""The Empire strikes back"".  But for fans of the trilogy, it's an absolute must-see."
344,9,"""Lucas Strikes Again""","They should title this one ""Lucas Strikes Again."" Once again he managed to create a compelling story (though he didn't write the screenplay OR direct it) where the bad guys keep winning throughout the entire film! I only wish that I could go back in time to see how people reacted when Darth Vader's secret past was revealed -- oh well, that's what I have kids for. Shhh! Don't spoil it for them!"
345,10,Love it,"Best movie of the series, including the latest effort."
346,10,A dark sequel,"Great film, this film does not try to copy the first one, it has its own atmosphere, its own mood. Though or better because of this The Empire Strikes Back is as good as Star Wars I. It was a risk to make this film with Irvin Kershner as the regisseur but he was well worth the try. Thx Irvin for this great film."
347,9,Thank you for Star Wars!,Thank you George Lucas and to everyone involved in bringing us this wonderful movie series! I love Star Wars Episodes 1-6 and it is my favorite movie series.
348,9,Wow!,After almost 40 years movie still looks really good.
349,6,Good but just because it is darker doesn't mean its better.,Star Wars Episode 5 The Empire Strikes Back tells the story of the evil galactic empire attacking the hopeless rebellion after the destruction of the Death Star. One thing that I feel is worth noting right off the bat is that I don't think this film surpasses A New Hope but is ratter on the same level in terms of substance as well as quality.
350,,"The Sequel That Raised The Bar For Sequels, The Empire Strikes Back Is The Finest Episode Of Star Wars Saga","One of the most celebrated film sequels of all time, Star Wars: Episode V – The Empire Strikes Back is the follow-up chapter to George Lucas' revolutionary Star Wars that happens to be both notorious & influential for its much darker ambiance in comparison to the adventurous tone of the original. Regarded by many as the best chapter of the whole saga and memorable for its unforgettable final twist that no one saw coming, The Empire Strikes Back does feature a more involving storyline but thanks to its marred visuals, this was just as difficult to take seriously as its predecessor."
351,,The One That Changed The Playing Field,"""Star Wars: Episode V The Empire Strikes Back"" is a great example of expanding on the universe established in the original one, and turn to a more darker tone and direction that adds depth in everyone's beloved characters and of course, tragedy."
352,,A step down,"Bigger isn't always better. Clichéd, I know, but it's perfect to describe this. Dazzling action sequences and it's not really a big decrease in quality from the first, but some of the creativity and wit is gone, and instead it gets to be too much of an overload. Still, it's pretty entertaining for the most part, the characterizations are once again the best thing about it, and where it leaves the characters in the end is truly fascinating. Unlike A new Hope, I can't say that I totally get the acclaim this one's gotten as the ""best"" in the franchise. Still, this is definitely pretty good and definitely doesn't add a bad taste to the franchise."
353,,Wars Not Make One Great,"In this sequel, Irvin Kershner takes over the director's seat from George Lucas (who is the writer and producer). The movie takes off a couple of months from where its sequel ended. Our favourite heros, R2, Luke, Han, Princess Leia, C3P0 and Chewbecca continue their fight against the dark side (Darth Vader and Co) for freedom and justice. Of course like 'Star Wars', this one holds tremendous nostalgic value for me and, having seen it more than twenty years ago, my memory of this one is fresher than the aforementioned. I especially remember the sequence with Yoda, Luke and R2 that takes place in a marsh."
354,9,The best film of the trilogy...,"Well I have to say that I am a fan of the old and classic movies of the cinema and not the new ones. Star Wars is not just a movie, is the beginning of a new era, it's the beginning and the peak of movies with space and its defense."
355,8,The Star Wars strikes back with an Impossible Classic Sequel.,Star Wars : The Empire Strikes Back (1980) -<br /><br />Brief Review ;-
356,8,Hoth and bothered.,"I can't review ""Empire"" man! What am I supposed to say? ""it's good, yeah"". It's one of the founding films that makes up my cultural mentality. I've been watching it for most of the 40 years that I've been alive. Anyway... let's put something down."
357,9,Better Than Episode IV!,"This movie is a little better than Episode 4 but sill it's just an ordinary science fiction film. It wasn't until Return of the Jedi when some really good science fiction kicks in. There were many good moments in this film with Han Solo and the return of my favorite character, Yoda."
358,10,I'm Your....Reviewer,When I meet people who watched this already knowing the big reveal I pity them and explain how things used to be before the internet and spoilers became almost a sport.
359,,Almost As Good As the Exceptional Original,"The much-anticipated sequel to ""Star Wars"" dazzled audiences in 1980 and is almost as good as its outstanding predecessor.  Darth Vader (voiced by James Earl Jones) and his evil forces do just as the title indicates: they strike back.  An amazing secret that few could have figured out is revealed in the film's finale and leaves the window open for the third installment in the vastly popular series.  Mark Hamill, Carrie Fisher, Harrison Ford, and Alec Guiness all shine again.  Billy Dee Williams also joins the cast and only adds to the terrific screenplay.  Irvin Kershner does a fine job with his direction.  A very good sequel to say the least.  4.5 out of 5 stars."
360,10,Sci-Fi at its Very Finest,"Star Wars: Episode V- The Empire Strikes Back is a fantastic movie with a very well developed storyline and an outstanding cast. It's an impressive sequel that manages to surpass the expectations of its predecessor, this is the standards that every film maker should aim towards when considering a sequel, the first one is fun and introduces the characters in a light hearted manner, but this one further develops them and their universe in a much darker tone. It's definitely the bleakest film in the series, showing the main characters succeed the least, and even the ending isn't particularly joyous, let's just say the title suits the overall tone of the movie perfectly. The cast are still in great form here, in fact several of them have improved between the three year gap of the first movie, Mark Hamill, Harrison Ford and Carrie Fisher have certainly improved as actors and, overall, they seem much more comfortable in their roles. We are also introduced to some great new characters in this film, such as Lando and Boba Fett, but the one who stands out the most for me is Yoda, one of my favourite characters of the franchise, Frank Oz perfectly portrays the wise and woeful personality of this master Jedi. There are so many noteworthy moments here, whether it be the wise words from Yoda, the battle between Vader and Luke or Han's farewell to Leia, every scene makes me smile, it's a piece of film history that will be remembered for years to come. Terrific performances, a thrilling storyline and special effects that still hold up today, fans of Star Wars and sci-fi in general will not be disappointed by Star Wars: Episode V- The Empire Strikes Back, I would recommend it to all moviegoers. "
361,10,The best movie out of the 3,"Out of the first 3 movies this one is clearly the best. Still dear to my heart to this day. It's fun, exciting, breath taking at times but overall joyful"
362,8,Solid sequel,"I saw ""Star Wars: Episode V - The Empire Strikes Back"" in the the theater. I saw the ""Special Edition"" in the theater too. I've seen it many times at home. Every time I watch ""The Empire Strikes Back"" I remember how the audience reacted. I remember when they laughed and I remember when they cheered. Few movies can bring be back to the theater experience like this movie. I don't watch ""The Empire Strikes Back"" as much as I watch the original Star Wars but I still have seen it a bunch of times. It's always an easy watch."
363,9,The sequel that strikes back and was pretty good.,"Directed by Irvin Kershner, The Empire Strikes Back, like the original movie came out with mixed reviews with a difficult production, it's since then became considered one of the greatest film ever made. The film is set three years after the events of Star Wars IV: A New Hope where Luke Skywalker (Mark Hamill) has studying the Force under exile Jedi Master Yoda (Frank Oz). Mid while, Darth Vader (voice by James Earl Jones), is in pursuit of him and the rest of the Rebel Alliance. When his friends are capture, Luke Skywalker must confront the man that kill his mentor, and save his comrades. This gritty movie was once criticize for its darker tone, and cliffhanger ending, but I love it, it really put all the characters to their limits both physically and emotionally, dealing with deceptive allies and make you want to watch the next movie. That's great filmmaking. Like its predecessor, The Empire Strikes Back draw from mythologist Joseph Campbell's book The Hero with a Thousand Faces, directly in it's tales that is taken right off from several mythological like Arthurian, classical Greco-Roman and others. There are similar motifs taken from other films and television shows like 1936's Flash Gordon, 1975's Dersu Uzala, and others worth noticing in the film. The movie even took influence from historic events like Nazism, the Wild West, and Samurai culture. It even dig into world religions. Some people might seeing the teaching of Yoda as boring scenes, but I love them. The movie really makes good on explaining more about what the Force is. The Force remind me of a new age amalgam of various eastern religious and western philosophical sources. A sense of Manichaeism, mixed with elements of Ralph Waldo Emerson's Romantic nature worship, Pantheism and Western-influenced Buddhism. Luke is not as annoying as the previous movie, as the film is mostly about his growth to maturation and self-discovery, but he does have some awful whining in this movie that makes you want to slap his face. Yoda in this movie works with the puppetry. The way Frank Oz performed and voiced him, made this character stand out. Not once, did I think it was a puppet. I would say, this was way better than the CGI Yoda or the puppet from Episode 1, big time! Industrial Light and Magic really pull it off, the action scenes in this film. This movie really make the Hoth Battle look real and intense. Another big prop to them is how great, Cloud City looks. As the technology has improved, Lucas has continued to tinker with the films, adding more creatures and more detail to the backgrounds and even reshooting certain scenes to get them closer to his ideal vision. In my opinion, this is one of the film that didn't get ruin by the 1997's Special Edition with pointless added scenes or badly done 1990's CGI. Glad, they didn't add the bad delete Wampa scenes. The Special Edition in my opinion, honestly, made it better. A good example of this is Cloud City. You really see more of the city than the original. It's beautiful. The 2004 version hurt the film a bit, changing Boba Fett's voice, but at less they add the real Emperor. The music by John Williams is great. I love the Imperial march introduced in The Empire Strikes Back as the theme music for Vader's pursuit of Han and Leia. The march's rhythm is driving and relentless, capturing Vader's own relentless progress through the story. For action, it's not as epic as 1977's Star Wars, but the story is way better than that movie. The love story in this film seem more realistic than the fairy tale love affair in Episode 2. Han Solo (Harrison Ford) and Princess Leia (Carrie Fischer) are just amazing in their roles, and give the movie, it's really needed humor. You know that they kinda dislike each other, but slowly they found caring for each other. That's realistic. The love affair had a shade of grey to it. One memorable exchange of dialogue was partially ad-libbed in which the character professed their love with Han Solo given a badass reply. That was amazing! Without spoiling it, the whole cliffhanger about Han Solo was at least in part due to the fact that they were not sure that Harrison Ford would return for a third film. I glad he did. Another thing, good about the writing is that there isn't a lot of dumb things that question logic in this film, like the other films. I did find a few. I don't like the whole Leia kissing Luke thing. It makes no sense even if Episode VI wasn't made at the time. It's still gross. Another one is how Ben Obi Won Kenobi (Alec Guinness) hide the truth from Luke, throughout the film for no good reason. Why!? You would have thought that information would help Luke deeply before heading to Cloud City! It doesn't make any sense. Once again, without spoiling it. During production, there was great secrecy surrounded the truth about Darth Vader & Luke Skywalker's relationship, to the point that most of the crew didn't know about it. I like how George Lucas fought for this movie. To preserve the dramatic opening sequences of his films, Lucas put the screen credits in the end. Even though this is more common now, this was a highly unusual choice at the time as the Writers and Directors Guilds felt that the credits should be shown first. They fined him and attempted to pull the movie out of theaters. Due to the controversy, he left the Guilds, and the Motion Picture Association. He also left 20th Century Fox over controversy when the President Alan Ladd Jr. got fired for helping fund the sequel, which cause Fox to lose Raiders of the Lost Ark's film rights. Overall: George Lucas change movie history with this film and the world is better because of it."
364,10,part 2 is better then part 1,This a great movie. It is better then 1st one. It has a great story line. Great acting. Great special effects. Return of j.e.d.i. is better. But still all the Star wars movie are great. More c.a.n.a.d.i.a.n.s need stop carrying so mush about kids games like hockey. And see more good science fiction movies. This movie is very scary. It has a lot action. See it. It see. It so cool. All the Star wars movies are cool. Great movie. Great movie great movie. One of beast movies ever. J.J Abrams can make a great great great movie or he can make total s.h.i.t. He did a great job star trek. So maybe he can do great job with star wars. Who know he might even make one that is better then return of the j.e.d.i.
365,1,Hard to believe the series survived this terrible movie,"At least the original Star Wars had a story, with a beginning and an end."
366,6,Direction is horrible,Nothin more annoying that Chewbacca's growl over and over and over ...
367,8,I am your father!,Very good and have some cult moments. It have also a new character: master yoda who will help luke skywalker to become a jedi. Still pretty good and its a pretty good adventure movie. I enjoyed it. Have some strong revelation too. Love the movie and i lovee the character of master yoda. A good Star wars.
368,8,Not Better Than The First,"Whilst a lot of people deem this movie superior to ""Star Wars: Episode IV: A New Hope"" and one of the best sequels ever made. I disagree. "
369,10,How do you top a great movie? Like this.,"While Star Wars: Episode IV - A New Hope (1977) started the ball rolling with a bang, Star Wars: Episode V - The Empire Strikes Back (1980) takes that explosive start and runs with that momentum in leaps and bounds. I've seen many sequels over the years, Terminator 2, Aliens, RoboCop2, Shrek 2, Harry Potter and Lord of the Rings (bare with me on those two since I know they're book series), etc. and yet none of them seem to hit the beats of the development of the characters and plot alongside the action so perfectly balanced. I don't know, my review may seem a little ramble like but it's just one of my all time favorite movies and I'm kind of at a loss of words for how to talk about it professionally."
370,10,"Trumps A New Hope, but both a damn near perfect","As argued by Dante and Randal in Kevin Smith's slacker classic Clerks, the question of whether A New Hope or The Empire Strikes Back is the better movie is one of cinema's most popular debates. Episode IV's introduction to George Lucas' world of aliens, droids and intergalactic war struck a chord with audiences back in 1977, and continues to do so today. It is a fun good vs. evil story that only touches upon the spiritual elements of the 'Force' that we now know so well, and on the vastness of the universe it is set within. Personally, I have to agree with Dante's argument that Empire offers a darker and richer experience, which not only develops the series' mythology even further, but paints its characters with far more layers than seen before."
371,10,Conflict in the Shadow of Darkness,"Conflict is never a one-sided affair, where there is great victory for one side comes great tragedy for another. This film is one of my favorite films of all time, it's my favorite ""Star Wars"" film of all time and my favorite sequel of all time."
372,10,A big step forward...,"Sequels are rarely as good as the films that spawned them- but THE EMPIRE STRIKES BACK (thanks to the direction of Irvin Kershner) proves the exception to the rule. Mature and thoughtful in a way the first film never was (though still chock full of the kinds of critters and fx that most fans of the original took to), this first sequel remains the best (by far) to date. For once in this series, the viewer feels s/he's in the hands of a genuine STORYTELLER. While Lucas himself may have written the script, it's Kershner who gives EMPIRE life, whose taut direction lifts what might've been just another also-ran sequel to a much higher plane than the original ever attained. (For every step forward, there is a step backward: the next film in the series would turn out to be the worst of the lot.)"
373,10,for me it was Episode I (screen) (vhs) (dad),"Back to summer 80, this was the 2nd movie our parents took us to watch on a big screen and the next day, i got fever because i had been so impressed by this scary bad robot guy ! But things get better soon because i became a avid player of Kenner SW toys and keep making stories with them up to 1987 In a way, this movie (like the 2 others) has imprint my imagination like no others : it was like i got new cells in my brain or 2 more eyes while this universe was as deep inside me as in a galaxy far away And remember, in the 80s, we didn't have the tapes, books, articles and digital things to go on : so the audience was really left alone with its memories ! "
374,6,GENERATION X NOSTALGIA- FOR KIDS SURE AN 8- For 12 & up Don't watch it.,"If you were born 1965 or earlier....I can't imagine this being more appealing than other TOP late 70s films such as Network, Serpico, Godfather, Rocky etc.....<br /><br />Once in a while as an adult I'll watch it purely for Nostalgia my entire massive collection my mother threw out...my figures, my Milenium Falcon...Luke's Glider....planet of the Clouds ships...my Foot tall Vader & Chewbacca, My Star Wars R2-D2 waste basket etc... and to see how much better it looks than something like Infinity Wars..<br /><br />The father son nonsense...the Jedi Master puppet (total lack of respect Skywalker has for his teachers) this is a Children's basic good vs Evil storyline and that's it. The last one Return..I wish he would have Redone the Return even as a kid Teddy Bear Revolt...Good in you father...Force Force blah blah...very irritating for seeing emperor. If one objectively asks themselves if they were over 12 when these films were released would they LOVE THEM? NO!!!!!<br /><br />And SHOUT OUT TO JJ....SOME EFFORT IN A NEW STORY LINE?! Your first two star treks and last Star-wars you put a slightly different spin and new actors for pre-existing stories....YOU'RE A TOTAL HACK !<br /><br />Outside of simply remarkable Special effects and costume pre-CGI era is mind blowing...it was done so well that the prequels which was relatively early CGI (Disappointing as they were story wise- were not impressive special effects wise except the Significantly faster choreographed Jedi fights)."
375,6,May the rose-tinted glasses be with you,"Not for the life of me do I understand how people think this is better than its predecessor. Yes it has its moments but there is a distinct drop in quality, not least when it comes to the special effects. At times it looks like watching a close up of toy spaceships being moved around on fishing wire."
376,10,empire strikes back,This is one awesome and legendary movie and for me the best star wars franhise
377,10,One of the few movies to set a new standard for sequels.,"Given the enormous popularity that STAR WARS received upon its release in 1977, it seems inevitable that a sequel would be produced. It is usually common for a follow-up to an original to be a let-down, but THE EMPIRE STRIKES BACK is not one such example. Directed by Irvin Kirschner, this new chapter in the saga doesn't just live up to its predecessor, it surpasses it--and then some. The storyline takes a darker, more heavy-handed spin as Luke, Han, Leia, and the Rebel Forces find themselves under assault from Darth Vader and the Imperial troops. As the movie progresses, we root for our heroes to prevail--only to find ourselves downcast when we come to the somewhat sad (yet hopeful) conclusion. Yet the movie is all the more magnificent for it."
378,9,"Terrific, again","Terrific, again."
379,10,Simply known as 'The Best',"Best sw movie ever made. period. pacing, character development, its dark theme, shocking twists, and a model for filmmaking"
380,10,One of the best sequels ever,"Unlike so many unplanned sequels to standalone movies that don't know what to do with themselves, Star Wars Episode V pulls ahead like a champ. It does it by taking the existing universe, expanding it in a logical manner, staying with what worked in the previous film yet adding something new and original as well. You can definitely see that they hadn't planned for this film in advance because there's a lot of new stuff. Suddenly we have the character of Yoda, the reveal of Luke's father, the romantic tension between Han and Leia (you can see pretty well in the first film that she was supposed to end up with Luke) and the continuation of the war between the Alliance and the Empire."
381,8,The Best Star Wars Film,"Empire opens with Luke Skywalker pushing back his return to base camp to investigate what he assumes is a meteor that has crashed nearby. We know that it's one of the probe droids Vader has sent to track him down. What happens on his journey to investigate? Is he confronted by Imperial Forces? Does he realize just in time? Actually he's knocked unconscious and taken captive by a horrifying Yeti-like predator to be savagely devoured. Immediately, the tone is set in stark opposition to the movie's predecessor. We're on Hoth, a planet blanketed entirely by snow and ice, routinely pummeled by countless meteorites from a neighboring asteroid belt, but the craters are fleeting as the planet is in a perpetual snow drift. The only native creatures to our knowledge are the tauntaun, camel-like creatures, and the Yeti-like ones. The latter eat the former. This is a clear indication of a film series that's going somewhere, not just playing variations on the same notes."
382,5,"Not only one of the most overrated Star Wars films, but one of the most overrated films of all time period.","Seriously. The Robot Chicken specials are much more entertaining to watch than this ""Star Wars"" film."
383,10,The plot gets deeper!,"After destroying the Death Star, the heroes set off into another adventure where the try to destroy the empire created by the menacing Dart Vader(David Prowse). When Luke Skywalker is on Planet Hoth, it would quite resemble Antartica in a way. The Tauntauns are the fine animals that would endure the harsh cold there. And the Wampas are so fierce they would catch any victim off guard. Luke Jedi instincts paid off against the Wampa. I liked th part where Chewbacca(Peter Mayhew) snickers at Han Solo(Harrison Ford) where Princess Leia Organa(Carrie Fisher) tells him off. There were a lot more characters in the movie, too long to list, but I know that in the swamp scene, where Yoda teaches Luke more about the Force. And getting that X-wing fighter jet out of the swamp needed more work. Then there's the battle between Vader and Skywalker. That fight scene would take the storyline further and further to the truth of Anakin Skywalker; Luke's father! This movie has a lot to show, and it's just as fun as the fourth one. Which I thought was the first. Still, I enjoyed this all the way through. 5 Stars!"
384,10,AS Good !!,Is it possible that this is even better than Star Wars: Episode IV? 
385,9,This too alienated fans,Returning to this wonderful film after seeing the collective reaction to The Last Jedi is eye opening. This film's strength lies in subverting the expectations and formula of A New Hope. Much of the film's charm comes from denying fan service. Whether it is the big reveal at the climax or the characterization of Yoda this story goes into much darker territory and as result feels like a much more believable film.
386,8,The force is stronger,"After destroying the death star, the rebel alliance seek refuge on a remote ice planet called Hoth believing that they will be safe from the Empire. However, it doesn't take long for the evil Darth Vader to discover their whereabouts and he soon sets about destroying their civilisation. Leia, Han Solo, Chewbacca & C3PO all manage to escape on the Millennium Falcon, but when Luke Skywalker gets a message from Ben Kenobi asking him to seek out the Jedi Knight Yoda (who will offer Luke the necessary guidance and training to defeat Darth Vader) Luke naturally obliges..."
387,,"More aliens, monsters, planets and fantastically darker","Fleeing the evil Empire, Luke Skywalker (Mark Hamill at his best) travels to Dagobah develop his teachings of the force from Obi-Wan Kenobi by the legendary Jedi master, Yoda. Han Solo is still on the run from Bounty Hunters and him and Luke's friends are captured in order for Lord Vader to have his revenge."
388,10,"If it ain't for this movie, star wars wouldn't be what it is",Literally perfection.
389,10,I know it's a little late but...,"...What can I say? I wasn't even alive when ""The Empire Strikes Back"" came out in 1980; I wouldn't be around for another five years after its release and even then, I still couldn't comment on it like this until I had learned to read and write. But it's 26 years later and we can't change what has already happened. ""The Empire Strikes Back"" is considered the best (if not the best) movie sequel of all time and here's why: it just can't be topped; it's that good, it's that awesome. Bigger and bleaker than its 1977 George Lucas-directed predecessor, ""The Empire Strikes Back,"" this time directed by Irvin Kershner, is an example of a movie sequel done right. It's completely different from the original and does not try to repeat formulas or details or ideas from the predecessor and most importantly, it's just too damned good and much better than ""Star Wars."" Some time after ""Star Wars,"" the Rebel Alliance has retreated to the ice planet Hoth while the Galactic Empire has sent imperial probe droids all over the galaxy and luck out when one reports back data from Hoth. The Empire, now under the command of Darth Vader (played by David Prowse, voiced by James Earl Jones), sends effects wizard Phil Tippett's AT-AT walkers to the planet to lay siege to the Rebel base. Meanwhile, Luke Skywalker (Mark Hamill) must journey (with unwilling robot ally R2-D2 accompanying him) to the swamp planet Dagobah to begin his training with venerable Jedi master Yoda (voiced by Frank Oz). In the meantime, swashbuckling pirate Han Solo (Harrison Ford) is on the verge of leaving the Rebel Alliance behind in favor of repaying his debts to intergalactic gangster Jabba the Hutt but his growing affections for Princess Leia (Carrie Fisher) keep him, his ship the Millennium Falcon, and Wookie co-pilot Chewbacca (Peter Mayhew) around and in service. After the Rebel base evacuation, Solo, Leia, Chewbacca, and droid C-3PO journey to Bespin's Cloud City to reunite with Han's old buddy Lando Calrissian (trilogy newcomer Billy Dee Williams). ""The Empire Strikes Back"" is the definition of a fantastic movie sequel. As stated, it's bigger and full of more surprises than the first entry. With more shootouts reminiscent of our favorite westerns, fearsome bounty hunters (including Boba Fett), more Force philosophy and a climatic lightsaber battle (that reveals a secret so big it deserves its own movie), it's everything a proper ""Star Wars"" picture should be. Just don't get too carried away with fantastic fan responses like this one."
390,10,The very best of Star Wars,Many people regard this as the best of Star Wars movies. The details and the story are much more denser than the first installment.
391,10,"More than the Dark Side, A Great Movie","When talking about The Empire Strikes Back many people have commented on how dark it is in comparison to the other two films from the original trilogy. However as was expected by Star Wars fans, Revenge of the Sith without a doubt took the title of Darkest Star Wars movie from Empire's mantle. Given the galactic scale of tragedy in the final prequel, Empire's personal tragedy reveals itself to be a little self-absorbed. In the post-prequel Star Wars paradigm, we should be able to see the light at the end of the tunnel in the final revelations of Empire."
392,,Awesome!,"New characters (Lando Calrissian, Yoda, Boba Fett, etc.), terrific action and battle scenes, and a coherent story make this film a worthy follow-up to Star Wars. Most of the movie focuses on Luke Skywalker receiving Jedi training from the ultra-cute Yoda. The AT-AT battle scenes are good, and Han Solo steals the Millenium Falcon. "
393,10,"Favourite all time movie, a piece of perfection","I saw this movie in the theater in 1980 multiple times and many times since. It is a great film and tasty ""meat between the sandwich"" sitting in between A New Hope and Return of the Jedi. This film has it all from a battle in the snow with mechanical walking beasts, a trip to a swamp planet to introduce the legendary Jedi master, a beautiful city in the clouds that houses the climatic end to the film. This film is darker and more menacing than the other 2 films including a more evil Darth Vader and introductions to the mysterious Bounty Hunters including Boba Fett. Excellent effects, beautiful locations, top character development and Masterful directing. Go rent it out, you wont be disappointed."
