,Rating,Review_Title,Review
68,7,Kung Fu Panda 3 is another enjoyable outing from DreamWorks Animation,"I hadn't seen the previous Kung Fu Panda movies for a while so watching this helped me get a little reacquainted with the story and characters. In this one Po's actual dad comes back. Things seem to go well for them but, as one would expect, there's some trouble ahead...There were both touching and funny moments throughout and it was quite fun seeing it all put together. Po's identity goes into play here and when we learn some of his family story, it's quite something to be inspired by. Kudos to DreamWorks Animation for the work they did and do in many of their films. And, as always, I like to recognize many of the famous voices that got involved. So on that note, I recommend Kung Fu Panda 3."
69,6,Not even close to the 2nd or even 1st one,"The story is identical to the second one, they just used fewer jokes. Again its about Po needing to figure out who he really is and that all his powers come from within and from his friends. While the first and second movies were also great for adults, this one is only for children. Even for adults who like most animation movies this movie just feels stupid. They should have stopped after the second one and let the franchise die with dignity."
70,9,"Amazing Visuals, Beautiful Soundtrack, Above Average Movie",Kung Fu Panda 3 is the third installment of the (hopefully) six-part Kung Fu Panda series. 
71,3,kids cartoon,"the animation is beautiful, seriously, some of it looks real; the ground, grass, cherry blossoms, hairs on the characters ... the list goes on, truly an awesome job on the animation. the plot was great, if I had read a short plot of this movie I would have said 'Yes I want to see this' I Loved the first two movies so much that I contemplated getting a kung fu panda tattoo, I love China and everything about it; it's history, culture, guilin mountains, obviously cherry blossoms even fiction about China, one of my favorite books is 'bridge of birds' and I love james hong's voice, he's in the top 4; james earl jones, morgan freeman, jen taylor and james hong. but everything else about the movie I didn't like, the joke writers were juvenile and story writers were pedestrian. 3 out of 10."
72,6,"Not as good as the second, but still enjoyable","So, I've been waiting for this movie since I saw the second in 2011. I figured that this one wouldn't compare to that one, but I knew I'd be content if I just enjoyed it more than the first. I did."
73,10,Could be my favorite Panda movie of the franchise.,"SOooo.. we went and saw Kung Fu Panda 3. It was AWESOME. It could very well be my favorite in the Panda series. The villain was REALLY well animated and his design ROCKED. The art direction was simply stunning and the movie was the perfect balance of thrilling kung fu action and silly comedy. Ever time it felt like the tone could be getting too serious and dark,, it would lighten right back up again and make you laugh - not in a trite way, but in a way that felt really suited to the tone of the Panda movies. My 4 year old daughter loved it and even my son, at 17 mos old, who kept getting tired of sitting still, would continually get pulled back into the movie by the awesome action. After the movie, the kids WERE Kung fu pandas for quite a while, it was adorable. GO SEE this movie!! I am sure we will see it again. I also LOVED the use of the Imagine Dragon's song ""I'm so sorry"" as Kai's theme.. its totally baddass and PERFECT for a Kung fu villain. loved it. go see it."
74,6,Decent and fun addition to the series,"The second installment tackled mainly the story of Po, particularly about his origin and what happened to his parents. This is another journey in ""getting to know oneself"" story-line, and in this third installment, a similar story-line was told. Albeit similar, it was rather told in another level of perspective, a supposedly more profound perspective. More profound in a sense that the knowledge of oneself reaches a certain threshold such that the responsibility to share it with others comes in at a ripe time and becomes another level of journey in ""getting to know oneself"". Then, it becomes pedagogical, and the film's story shows us a compelling idea of the true meaning of teaching. Teaching in a sense that you transform others, not to become like the teacher, but to become like themselves with their own potentials realized. "
75,7,Kung Fu Panda 3 wasn't good.,"Nothing in this movie is funny at all. Po is a character, who was amazing, who makes dumb ""jokes"" throughout the whole movie. The character development is weak and the plot should have been more serious. The ""comedy"" in this film ruins the whole movie. The other movies in this series are better than this."
76,8,I heard some Kung Fun Masters can win a battle just with a dramatic entrance.,"Dreamworks has brought us another installment to the awesome Kung Fu Panda series, but this time they have made it in conjunction with the Chinese government who co-funded it. The vibrant visuals, whimsical world, and colorful characters that define this series are once again at play and as strong as ever, but with a script that(while competent) is below the standard of the first two."
77,7,"The Worst of the Trilogy, but Still Plenty of Fun","I was super excited to see this movie. Of all the upcoming 2016 movies, this was at the top of my list of to-watch movies. Having loved the first two, I wanted to make sure that I caught this one in theaters. While it's not phenomenal, nor is it as good as the others, it's still a very fun watch. "
78,7,"Okay, need more of furious 5 & less panda","Not as good as the first but definitely better than the sequel. Storyline is okay (simple, straight to the point - no twist or gasp moments), lack in action for kung fu panda movie standard so far. Lacking the magic from the first movie, maybe because it features less actions and more comedic? Idk. One thing for sure this needs more of the furious 5. Sensei only appeared in ridiculously short period of time despite being the popular character from this universe. Glad that po's adopted dad received more screening time & emotional engagements. Great sound scores and animation as always though compared to the previous movies, this one lacks colours (i mean first & second movie consist of explosion of amzing eye catching colour, this more like one tone). Witherway, highly recommended."
79,7,"See ""Kung Fu Panda 3"". The chi is strong with this one.","A good film franchise shows the audience something new with each successive film, but also respects, relates to and builds upon its predecessors. By that definition, the ""Kung Fu Panda"" movies make up a very good film franchise – with the critical and audience ratings, and box office numbers, to back up that assessment. Each of these movies is designed to stand alone (and does), but before reviewing ""Kung Fu Panda 3"" (PG, 1:35), it seems like a good idea to take a look back at how these films got us here."
80,8,Was it worth the wait?,"Kung Fu Panda 3 is directed by Alesandro Carloni and Jennifer Yuh. The movie stars Jack Black, Bryan Cranston, J.K. Simmons, Dustin Hoffman, Angelina Jolie, and many more great actors and actresses. First off, when I heard the were actually doing a third one, I was a little worried because it's been so long since the second one. In the end my worries were completely wrong and Kung Fu Panda 3 was great. The animation, acting, soundtrack was amazing and it felt great to be back in this world. Jack Black as Po is always great but this movie had a great villain also. Having J.K. Simmons as the villain was just fantastic. The theme for the villain was just as great as he was. The animation was Fantastic, best animation in the series yet. The only problems I had with the movie was that once the movie started, you know where it's going and how's it going to end but you can still have fun with the movie. Overall Kung Fu Panda 3 was another movie in this series. The animation, actions, and everything was great as before. It didn't bring anything new to the table but you can still have a lot of fun with it."
81,7,"Impressive visual, light humor and delightful character, ""Kung Fu Panda 3"" is a weighty fun for all.","Nowadays movies incorporate 3D for simple gimmick and they are not often used to create a unique style of their own like ""Kung Fu Panda 3"". It's a mix between cool motion, nice setting and intricate painting-like visual which dance smoothly on the big screen. The story is pretty straightforward with the usual panda shenanigans, but it holds up nicely and surprisingly has both good villain and family value."
82,7,"Has a lot of heart and great action, but the emphasis on humor takes away much of its potential","Kung Fu Panda 3 is a good animated film, but it isn't quite up to the standards of the past two films. While the animation is gorgeous and it has a lot of interesting premises, it also suffers from becoming too distracted with humour."
83,6,Kung Fu Blanda,"It's official. ""Madagascar"" is the only perfect Dreamworks trilogy. How this got an 80% fresh rating on Rotten Tomatoes is beyond me. It's not completely horrible, but it's not amazing either. It's just ok. It just exists. It's ""meh."" The plot is pretty much ""Madagascar 2"" all over again. In fact, it's pretty much every Dreamworks sequel with a ""2"" in the title all over again. Main character meets long lost parents. Whoop de doo. Dreamworks has only done this in ""Shrek 2,"" ""Madagascar 2"", and ""How to Train Your Dragon 2."" Think of a better plot for sequels, Dreamworks. There's not much originality here. There's even a scene after Po first meets his dad where they fanboy over all the ancient Kung fu artifacts (you know, like how Po did in the first one.) Even some of the dialogue is rehashed word for word in this scene. Also, some scenes from earlier in the film are later reused again, literally exactly the same. Lazy!!! The ending also feels ripped from the last Harry Potter. The villain steals the souls of the other Kung fu masters in order to become immortal . (Horcruxes.) There's more similarities but spoilers so...but trust me, if you've seen Harry Potter 7, you've seen this. There are some positives with the animation though. It's incredibly detailed. Close ups of the pandas' arms deserve to be freeze-framed so you can appreciate every individual arm hair. But plot wise, and even humor wise, this plot had nothing new to offer. Stay home and watch the first movie, and every Dreamworks sequel with a ""2"" in it. You'll pretty much be getting this anyway.<br /><br />Grade: C+. 6/10. 2.5/5 stars"
84,6,More Kung Fu fighting,"Jack Black is back voicing Po, the happy go lucky panda who is content to be the Dragon Warrior and come to save the village when required."
85,7,And again,"You know for a third part this is pretty decent. But it's still beginning to lose its attraction. Or probably will, who knows what they will come up with in part 4? Jack Black seems to enjoy himself, Shi-Fu (aka Jackie Chan) and the rest are having the time of their life voicing those animated animals and their adventures."
86,,A funny and entertaining adventure with a positive message,This film tells the story of Po the panda being chosen to be the teacher of Kung Fu. He also becomes the dragon warrior and tries hard to save the day despite his apparent shortcomings.
87,8,"What it lacks in dramatic heft, it makes up for with visual splendor.","If I wasn't such a fan of the 'Kung Fu Panda' franchise, I would only give its third installment a 7/10. Anyone who has enjoyed the past films will feel right at home with this one."
88,6,Po reunites with his father and takes on a special mission.,"This is the third installment of the KUNG FU PANDA franchise. Beautifully filmed and directed by Alessandro Caloni and Jennifer Yuh. Brilliant coloring in a stunning and very affecting Asian style. And of course, Jack Black is back as the dumpling craving Po, who had to go against tough odds to become a Dragon Warrior. The story is written by Jonathan Aiebel and Glenn Berger, and is sure to please the whole family from toddler to grandparents(who probably are in charge of the primary viewers of this fun fest)."
89,8,Kung Fu Panda 3: A Roaring Good Time,"Get ready to return to the wonderful world of Po and the Furious Five in Kung Fu Panda 3! This movie brings back all the charm, humor, and heart that made the first two movies so beloved, while also introducing some new characters and exploring some deeper themes."
90,8,The Kung Fu Panda Series:Part 3.,"Despite having heard about them for years,I have never got round to seeing any of the movies in the Kung Fu Panda series.During the last week of Easter,a friend asked if there were any good family movies out that she and her kids would enjoy.Taking a look at the family flicks that had recently arrived,I was happy to spot that the third Panda title had just come out,which led to me getting ready to see a panda perform kung –Fu for the first time."
91,7,"Formulaic, but it's got heart to spare","Aside from a few new side characters, ""Kung Fu Panda 3"" doesn't offer up anything game-changing; nothing that diverts from proved success. And depending on what you're looking for, that can either be a positive or a negative. It's a positive for me."
92,7,A Tale of My Two Dads,At least it was three times better than Shrek the Thirdeven though that had a more clever title.
93,6,Not upto the mark set by it's predecessors,"The movie starts out good. It has a nice build up at first but this build up never leads to a climax. In each movie, Po has mastered or at least realized and actualized an aspect of kung fu. The aspect chosen for this movie had no build up. Po throughout the movie learns an integral skill of kung fu and the whole process is beautifully depicted but in the end the climax is rather sudden and a little too-good-to-be-true. The movie has a great villain which just keeps on improving with each movie. The character of the villain is explored in depth but I felt similar justice was not done to the Furious Five, Shifu or Po. The movie seemed a little rushed in the end which could have been converted into a whole other movie."
94,7,Po's journey continues,"One of the things I appreciate about the Kung Fu Panda movies is that the main character is on a continuing journey. Some movie sequels just more-or-less reset their characters for every movie, but Po went from bumbling nobody to hero in the first, then continued and improved as hero in the second, and reaches a new level in 3; it's clear if they keep making movies he will wind up being the grand old master (at which point he'll need to find a bumbler of his own to train."
95,7,Not a bad chapter in the Kung Fu Panda trilogy.,"This is Dreamworks' second animated sequel to ""Kung Fu Panda,"" a story about noodle-shop worker-turned Dragon Warrior Po Ping, a giant panda. He reunites with his biological father, Li, and joins his panda family in a secret, luscious valley beyond the mountains. He must train the pandas to help China defeat supernatural villain Kai, whose goal is to defeat all the Kung Fu masters and gain an unmatched superpower."
96,10,Must watch all three,I would rate this better then shawsank redempton.
97,8,Fun,"Since I was fat during my school years, this animation gave me motivation. Panda's third animation. The voiceovers were great. The subject was not bad either. Po is always fun to watch."
98,3,Don't judge a sequel by its first part.,I was hoping for a lot and expected a lot and above all a lot of fantasizing but unfortunately we arrived at the same point as at the beginning of the movies.<br /><br />it's practically the first part again just this time it makes less sense because of what we have experienced so far so many characters are suffering from flanderization.<br /><br />Almost all characters have become more stupid and can not notice the simplest connections and it does not matter if that is just funny it's just not tolerable for this movie.<br /><br />But what I find most sad is this film has neither heart nor mind.
99,8,Lovers Of The First Two Should Enjoy This Third Installment,"""Kung Fu Panda 3"" does not deliver any surprises to anyone who saw the first two films. But it is still a high quality film."
100,7,The Vidiot Reviews...,Kung Fu Panda 3
101,3,Good enough,"Paw is the dragon warrior and he had saved China. So this time he has to become a teacher. Plus, as the second movie had suggested, he has to find his real family. The movie is not as good as the previous two had been. It's hardly funny and the story seems to have been copy paste from the first one. Though the family reunion seemed promising, it failed to entertain. Actually the conflict between the two dads, the goose and the panda, was more interesting than the whole remaking the panda in Paw. The actions scenes were okay, not too much thankfully, and they started from the second half, which made the first half kind of boring to some point. So, 3 out of 10, because I was really looking forward for this movie and it didn't live up to its prequels."
102,9,An enjoyable prequel to the Kung Fu Panda series,"I can recall seeing the first Kung Fu Panda movie a few years ago yet I haven't seen the second one as I passed on that,but yesterday my brother,my mom and myself all went to see this in 3D yesterday....so was it worth the wait?"
103,7,Beautiful but Narratively Stuck in Suspended Animation,"Kung Fu Panda 3 is the third in a franchise that is said to ultimately comprise of six films. In the first one, our protagonist Po (Black) realizes his potential as the Dragon Warrior. In the second, Po comes to understand his mysterious past and finds inner peace. In this movie, Po comes to understand what Chi is and teaches kung fu to a village of pandas seemingly in one afternoon. What is Po going to do next; become the hero of colonial China?"
104,10,Absurdly Spectacular,The marketing led to me to believe that this would be sub-par to the first two - a quick buck off a franchise name.
105,5,Great,"I just got back from watching the movie in theaters and it was pretty good (way better than I thought it would be) I liked the story line, and most of the characters. The one I didn't like, and most people would agree, is Mei Mei (lol) Any one else think she's creepy? I actually didn't think they needed another movie, but it introduced a lot of Po's background. To tell the truth I thought a lot of it was stupid (I think they meant to make it that way) Well I need a last line so, I give this movie a 5 out of 10 because its not the best movie I've seen (not the worst I've seen either) Great movie for the kids, an all-around funny movie :)"
106,6,Fun Sequel for all to watch,"The First Kung Fu Panda was a great little film, that spawned couple of sequels and TV shows. This is the second official cinema release sequel to that film, and it starts of exactly the same way as the its predecessors with Po imaging great battles and playing with his action figures. The story in this third installment is arguable the weakest one, even can go and say that it contradicts the entire second film. Kung Fu Panda 3 revolves around Po learning how to be a panda again. It is full of his typical jokes and misunderstandings and his clumsiness. However the film does lack an interesting villain and a strong story."
107,5,Really nice villan,"The villain of this cartoon is the most disturbing and powerful of the saga and this is very nice, for the rest, however, the cartoon is ugly and not too inspired, really too inferior to its predecessors."
108,7,Po stays lovable yet again,"Three installments in, the novelty of Jack Black voicing a clumsy, dopey and constantly awe-stricken warrior panda who overcomes all his obvious deficiencies has worn thin. That's a fact of any franchise that leans on the same conceit over and over. Still, there's something eternally lovable about Po the ""Dragon Warrior"" that makes ""Kung Fu Panda 3"" more enjoyable (or easier to stomach) than most of its animation franchise contemporaries."
109,7,Good but not great,The end of the Kung Fu Panda trilogy - though whether or not it stays a trilogy is quite another matter - where Po once again has to learn new skills and unlock old secrets of kung fu in order to face yet another foe even more powerful than the ones before.
110,7,Another Great Sequel!,"I don't know how they do it. Shouldn't sequels be awful? At least that is the rule of thumb but they somehow gave us another funny film with great visuals and action. I love the action, it just looks so good. Anyway, this film is about Po finding his father and having to battle a new boss villain. The villain is a grandmaster and the fight scenes are great, except for the final battle; which was lacking on the fist-to-fist kind of stuff but it is all good, this is just an animated eye-candy kind of flick. The comedy wasn't laugh out loud funny but more of an ""awwwww, look at that little cute thing, and that cute thing! And that even cuter thing!"" If you liked the other Panda movies you'll like this one. I'm giving it a 7.5 out of 10."
111,6,"A fun and entertening film, but so far, the franchise has shown itself to be an arc that is never completed and is repeated endlessly","In 2008, Dreamworks presented us with the first part of the adventures of the panda Po, a clumsy bear that would be the reincarnation of the ""warrior dragon"" according to an ancient prophecy interpreted by the master Oogway. The film was nominated for an Oscar for best animation the following year, but it didn't. In 2011, his sequel was also highly successful at the box office and received an Oscar nomination, but he also did not win. Now, we have reached the third part of the adventures of Po and his friends, the Furious Five, and Dreamworks again delivers a fun movie that works for both kids and big guys who like good animation."
112,7,Still Holds Strong For the Younger Viewers,"This third installment is under the direction of newcomer director Alessandro Carloni and Jennifer Yuh Nelson. After a five year sabbatical, the film is voiced by the cesspool of talented performers including Jack Black, Bryan Cranston, Dustin Hoffman, J.K. Simmons, Angelina Jolie,and Kate Hudson among others. Continuing his efforts into his ""legendary adventures of awesomeness"", Po (Black) truly has his work cut out for him. There are two threatening burdens that come his way. The first being something from the outer world and then there's something more closer and personal. The main thing on a lot of people's mind is does this movie truly hold up? Or is this movie just an excuse to put a hole in your wallet?"
113,6,"Funny, very funny, albeit mediocre in overall","The movie franchise still retains its likability by having it's third installment full of chuckles. There are tons of laughter here and there spread out to both main and side characters. It feels like there's only little room to breathe between those comedies, except for those small parts where the movie goes nostalgic of Po. Yet this has the movie driven into an unbalanced state as it felt lacking in other terms. The movie's pace feels to fast as there's little transition between scenes. The villain gets into the movie very quickly, relying only to an old character that's supposed to be dead already. The conflict and its resolution also feels too much forced that the movie ends quite abruptly. Then again the movie's fun laughters will suffice to bring good ratings in."
114,6,kinda felt weird...,"Compared to the other kung fu panda movies, this one was a bit of a strange experience, at first i wasnt able to figure out why but now i think i can say why. there are 2 reasons as to why this movie fell flat, number one is the inclusion of ""chi"" in this movie, its a magical thing that plays a heavy influence on the movies plot, im not going to get into the exact details of what it is (go watch the movie if you want to know how it works) but the problem is that its magic, in a kung fu panda movie. now the previous 2 movies did have some magic in them, but it was never nearly this heavily plot relevant by any means, the last 2 movies were mostly about learning self discipline and control, not controlling magical forces to defeat a ""spirit warrior."" at best, the magic in the past 2 movies was just the icing on the cake, here though this the main focus, which made me feel like i was watching some fanfiction written by an 8 year old. now for the second problem with the movie; the villain kai, or more specifically, his abilities. the movie is very inconsistent with kais abilities, he seems to have the ability to instantly turn people into his own jade zombies if he can just get within 5 feet of them, but for some reason he only does it when the plot needs him to, all the other times he just ""fights"" everyone for seemingly no reason until the writers decide thats enough and he turns them into jade zombies. the movie never explains how exactly his powers work and it seems like the writers did that on purpose to make things easier for them. also the movie had a few major conveniences throughout it, which was annoying. im not gonna spoil it here but youll definetely notice it, especially the one during the final battle. overall it it just fell flat in my opinion, give this one a watch if you want but dont expect it to be as good as any of the previous ones"
115,8,Good Sequel That Feels Like An Ending,"Kung Fu Panda 3 is the second sequel to Kung Fu Panda, a movie that is another Dreamworks hit, and this one feels like it could have been an ending (sadly, it's still going on, with spin-off shows like Paws Of Destiny and the upcoming The Dragon Knight, and director Jennifer Yun Nelson being open to the idea of a fourth film as long as Po is the focus)."
116,5,Good But Predictable,Today went to see this wasn't expecting much from the film but haven't seen the second film but was aware of the film area of focus. If you have young children then you will enjoy this film. However if your an adult it's a pretty simple film an you can often work out what might happen next. Few scenes where we had the classic sad story but all end is good. I feel the whole thing was very basic and nothing special if my girlfriend didn't have a thing for pandas wouldn't have seen this. Jack Black plays very well and has a great group of supporting cast with some known names. Will have to see the other film before this but was very good with it's colours and could understand why this would be liked by a younger child audience. If you have kids they will adore this but you will need find many jokes for the mums and dads. I love animation but this isn't anywhere near as good as a Disney film.
117,7,Panda chi,This Is another good installment of the series with the same great voice cast like Jack black as po is the best in the Kung Fu panda series.
118,10,It was never about the fighting,"As Tigress says to Po you cant win this with kicks and jabs, and so many reviewers failed to get the point. Ultimately this is about enlightenment and leaving the self behind. Po did not win in the spirit world by defeating his opponent but by giving him what he wanted."
119,9,Kung Fu Panda 3 has pulled its weight fairly well.,"Remember when this franchise took a left turn down a serious and emotional alley in the second film? Well, DreamWorks certainly didn't turn around on this one. The character of Li Shan, Po's father, is a central presence, and might possibly be the most sympathetic character in all of Kung Fu Panda. From what we saw in the second film, he was a loving father and husband who was fiercely protective of his family when threatened, and he is re-introduced as a gentle soul who wants only to be with his son. But like any of us, he isn't perfect, as well-intentioned as he may be. Which is why I'm also glad Mr. Ping got a bigger role in this film, as he is a perfect foil to Li Shan. There are some very heartfelt moments between them and Po that brings depth to the family dynamic, and it's all the better to see that the Dragon Warrior loves both his dads very much."
120,10,great,Great this movie is awesome and its much better than boss baby this movie is full of comedy and I really like it
121,5,A disappointment,"Kung Fu Panda 3 is good, but it could have been great. That's a shame. The core of the movie is solid, with enough of both heart-warming and heart-stopping moments, but the majority of the movie is really unfunny filler. As per usual, the majority of the cast have maybe two lines in the entire movie, far too much time is devoted to slapstick shenanigans and most of the plot is info-duped at the end."
122,8,A huge improvement over the last one,"They definitely made the right choice with bringing in Po's real dad, he's hilarious, also, this movie doesn't just focus on the fight scenes, it's got real character development and actual stakes! A huge improvement."
123,8,A movie that is supposed to be made by China,(This review is including all three Kung Fu panda movies)
124,8,Not nearly enough awesome Kung fu.,"The clear and obvious conclusion of this trilogy, ""Kung Fu Panda 3"" is filled with the same jokes and action of its predecessors. Even the music (an interesting rendition of an Imagine Dragons) is a not-so-subtle or apologetic nod to the climax of this film. While the kung fu is still amazing (as it should always be with the control of CGI), there almost seems to not be quite enough of it."
125,9,Quite artistic but the movie is aimed at kids.,"I gave it a 10 because my nieces and nephews loved it, I got quite a few of them.One of them wanted me to give it a '20 bagillion stars on that movie website.' They all listened to the theme by Hans Zimmer while on the way to the theater. They were excited and they enjoyed the movie. Some of the scenes were brilliant in how they blended 2d animation with 3d animation.Quite artistic but the movie is definitely for kids more than than adults. Story is lacking. But looking at all my nieces/nephews enjoying it I felt I should review it more for the kids I went with than for cynical beings like me. They liked this more than Inside out and Good Dinosaur. But then again are pixar movies aimed at kids? Pixar always seems to have someone die in their movies. Dreamworks doesn't .I am hoping this grosses in a lot of money so Dreamworks can keep on making more movies for kids."
126,10,The most visually stunning animated movie of all time. The best of the three Kung Fu Panda films.,"Kung Fu Panda 3 continues with the adventures of Po(Jack Black). After the events of Kung Fu Panda(2008) & Kung Fu Panda 2(2011), Po, Tigress(Angelina Jolie), Crane(David Cross), Mantis(Seth Rogen), Viper(Lucy Liu) & Monkey(Jackie Chan) continue to protect the Valley of Peace. Shifu(Dustin Hoffman) tells Po, that he has to move on to the next phase of his training. Po's biological father Li(Bryan Cranston), is finally reunited with his son. However, everything doesn't stay rosy, as Oogway's(Randall Duk Kim) old nemesis, the evil Kai(J.K. Simmons), returns. Now, it is up to Po, with the help of the Furious Five, Shifu & a motley crew of pandas, to put an end to Kai & his reign of terror. "
127,9,"With beautiful visuals, good comedy, thrilling action, and nice heritage lessons, Kung Fu Panda 3 is a worthy addition to the franchise","In 2008, DreamWorks Animation attempted to make an animal wuxia martial arts action comedy with more focus on story and character development. That movie was Kung Fu Panda, the story about Po, an overweight fanboy who gets chosen as the Dragon Warrior improbably by Master Oogway to defend the Valley of Peace from Tai Lung. The Furious Five and Master Shifu doubted him at first and tried to kick him out, but Po managed to embrace himself and defeated Tai Lung. The movie was well-recieved both critcally and financially in USA and China and launched a new franchise for DreamWorks."
128,7,Good,"Kung Fu Panda 3 The third part of DreamWorks' renowned franchise tells the story of how Master Shifu's main teaching is to make Po learn the Chi mastery technique. But the panda is distracted by the arrival of his real father, Li. Li then takes Po to the secret village of the Pandas. In the midst of it all, the mighty Kai gathers the strength to return to the living world and take what he thinks is rightfully his. The plot, in turn, moves forward, instead of telling one more story that won't evolve at all, the script presents a good story, and one that shows a great evolution in the characters, and that's very good. Visually the movie is flawless, the animation is very well done and the fight scenes are great. The movie's humor is also a plus, the script has lots of jokes and the vast majority will make the audience laugh. The film's villain is perhaps the film's weak point, it's generic and not at all charismatic, in this regard, other films do better."
129,9,Kung fu panda 3,"Time to go back into the world of DreamWorks animation. I had read more information about the company's corporate shakeup that not only involved several people replace and relocated, but it also involved the closing of the Northern California studios and the reduction of the output of feature films. It seemed like a formidable movie fiscally, until the release of last year's Home, which I mentioned that I didn't care for. I guess I wasn't the only one as the critical reviews were tepid, and the box office numbers were low (not a failure, but not even close to a hit). Has DreamWorks truly learned?"
130,8,KUNG FU PANDA 3,"""Kung Fu Panda 3"" may have the series' weakest villain, it is still a fantastic entry (or finale if they don't make more) featuring huge laughs, an emotional story featuring Po and his dads, a memorable villain score and fantastic action elevated by fantastic animation. Plus it gets points for (probably) a more accurate portrayal of Chi than Mulan 2020."
131,,Fun,"Fun movie! The problem with DreamWorks movies is that they don't have confidence in their story. Thinking the kids will get bored, they race the story at a frenetic pace. If only moments lingered and dwelled, this could have been a *great* movie."
132,7,I really noticed the enhanced graphics,"What I really noticed in this was the enhanced animations, it seemed like they had really done something in the rendering process and that reflected on the style, color and animations, it was all very sharp and beautiful."
133,8,Naive and whimsical Po is still going strong,"Kung Fu Panda 3 is about what you would expect. A roller coaster ride of gags, goof ups and outrageous martial art outbursts."
134,7,The Student has become...,... WELCOME TO PANDARIA!!!!!
135,7,Skadoosh,"Kung Fu Panda 3 is a movie directed Alessandro Carloni and Jennifer Yuh and is written by Jonathan Aibel and Glenn Berger. It stars Jack Back, Bryan Cranston, Dustin Hoffman, Angelina Jolie, and J.K. Simmons."
136,10,Kung Fu 3 Review,"Po (Jack Black) has been reunited with his long-lost father Li (Bryan Cranston) - but their cheery reconcilation is interrupted by the fiendish Kai (J. K. Simmons), a demonic warrior who is determined to take down all the kung fu masters...<br /><br />If the closing words are to be believed then this will be ""The End"" for Po the panda, and if so it's a grand farewell. Directed by the second film's Jennifer Yuh Nelson, along with Alessandro Carloni, part three doesn't simply repeat the themes of the previous two but expands them, while maintaining a high hit-rate on laughs and gorgeous production design.<br /><br />Po (Jack Black) has been tracked down by his long-last father (Bryan Cranston), which would be great news if it weren't for the god-like warrior who has come from the spirit realm to destroy every kung fu master. So it falls to Po, who is still a bit dubious about being the Dragon Warrior, to learn who he can be and, in his relationship with his dad, find out where he came from. And we all get a chirpy lesson in the philosophy of ch'i, which is something to do with plants and closing your eyes."
137,7,Kung Fu Panda 3 is just as adorable as its predecessors.,"Po is back with his unceasing shenanigans. The humour he manages to squeeze out with a droll face and his non-stop clumsy acts is just A1. Ice that up with the perfect comic delivery of Jack Black, and we get a Panda that just takes it up to another level of awesomeness. He still gets awestruck by trivial things. Still does all the things that he used to, to throw you into fits of laughter. Kung Fu Panda 3 is yet another installment that doesn't stop at nothing to make you giggle whilst you chomp on your popcorn."
138,6,incredible,What can be said about KFP that has not already been said.
139,8,Kung Fu Panda 3 is highly entertaining with lot of funny moments same as its predecessors.,"Kung Fu Panda 3 (2016): Kung Fu Panda is one of the most memorable animated characters in recent times.I am a huge fan of Po and its adventures as Dragon Warrior along with Furious five.They are one of the most entertaining movies and now its time for third part in the series,Kung Fu Panda 3.How is it??"
140,8,"Wait, What's The Name of That Menacing Water Buffalo Again?","Yes, this movie is supposed to be about Po finding his roots, reconnecting with his father, and saving the remote Panda village from another tragedy. But the film's nemesis, Kai, is the trilogy's best villain, and almost steals the show (along with the chi of all kung fu masters except Po and Tigress), except that nobody can remember his name, which becomes an ongoing joke: apparently that's what happens when Master Ugwai locks you up in the Spirit World for centuries. Remember the Spirit World? No? It wasn't in the first two movies, but the series producers apparently could no longer resist ripping off Avatar..."
141,6,Good but not good enough,The film doesn't fail to meet the standard of a hilarious animation. The action was as good as the previous two of the series. The feature is better. And music fits the Chinese culture very well.
142,8,Kung Fu Panda 3: A Heartwarming and Action-Packed Movie,"""Kung Fu Panda 3"" is a visually stunning and entertaining film that continues the story of Po, the lovable panda who dreams of becoming a kung fu master. The animation is top-notch, with vibrant colors and detailed action sequences that are sure to delight audiences of all ages. The film also introduces new characters, including Po's long-lost father and a powerful villain, that add depth and complexity to the story. The humor is also on point, with plenty of jokes and puns that will have audiences laughing. Overall, ""Kung Fu Panda 3"" is a worthy addition to the franchise that is sure to please fans of the series and newcomers alike."
143,9,awesome movie,"Kung Fu Panda 3 does not disappoint. It has great animation, great music, and a great story. We loved it. My son, who is 9, enjoyed the story and thought the movie was very funny. The panda theme was adorable as pandas are cute animals. Also, the scary guy wasn't that scary - and was more funny. Jack Black is hilarious and everyone in the theater was laughing. There were some sad moments and some happy moments but you leave the theater feeling uplifted. If you like action movies, you will like this because many things explode but there is no gore. The colors of the film are quite beautiful and lush. Go see it! You will enjoy it. Take your kids."
144,8,Kung Fu Panda 3 : Rocks.,KP 3 resurrects the energy of the story it brought from the first. More funnier and graphically beautiful the film maker establishes strong back story from the first two and also brings the enhancements of the scope of the characters.
145,8,"""The Third Installment Arrives With More Visual Lucidity And Humor""",The dragon warrior finds his family and returns with more verve and visual dynamism than in the previous installments.
146,8,Really good fun,"I think that it was a very good sequel to the first and second and is good that Po finds his father and the panda village and I think it was very good and went into Po's story in more detail and explains how he met his father and who lives in the panda village it also shows different kung fu skills and is a very funny film,it is better than the first one because it had more methods of fighting and had henchman unlike the first one, the second film didn't have as much methods of fighting in and only focused on inner peace and Po understanding that he was adopted, however I think this one answers all the questions that were asked from the first and second films.Overall I think that the film was very good and had lots of elements of comedy in it and was full of kung fu action."
