,Rating,Review_Title,Review
412,10,The Best Potter Yet!!!,"I am a huge Harry Potter fan and I loved the first two films.When I heard that they got a new director(Alfonso Cuaron) for the third installment I was worried,but I must say I worried over absolutely nothing."
413,8,Harry Potter and the Prisoner of Azkaban: 8/10,"Finally! A breath of fresh air comes to the Harry Potter series! After the two good, but not great, films directed by Chris Columbus, which were both pretty much the same, something new had to come to the series. Something that could take this series and spin it in a whole new direction. Something to make this children's series a bit less childish. That something is director Alfonso Cuaron."
414,5,A Garbled Tale  A Lot of Fluff,"So here we are with number three in the series of a now older 13 year-old Harry Potter that badly limps in story content.  Sure, the movie is full of neat special effects, cute scenarios, and spectacular sets; however, as far as a good tale is concerned, this screenwriter must have been absent during writing 101.  This fable keeps bouncing around from one implausible and twisted situation to another without rhyme nor reason to fortify its transitions.  If I wasn't enthralled by the effects presented on the giant IMAX screen at the Loew's IMAX, I probably would have spent considerably more time at the snack bar and the restroom."
415,10,A brilliant installment!,Harry Potter (Daniel Redcliffe) is about to start his third year at Hogwart's school of Witchcraft and Wizardy but trouble has started in the world of non-magic folks aka Muggles. It seems Harry has accident inflated his Aunt Marge (Pam Farris) and runs away to be united with his best friends in the whole wide galaxy known as Hermonine (Emma Watson) and Ron (Rupert Grinn) as he goes back into the world of magic for his new school year. He gets a new Defense Against The Dark Arts teacher named Professor Lupin (David Thewlis) whom befriends the boy and of course there's talk about an escaped prisoner from Azkaban named Sirius Black (Gary Oldman) that is rumored to be heir to Voldermort as he troubles poor Harry. Not only that but also some Death-esquire Dementors are searching around for him to have his soul but can Harry find out who the true heir of Voldermort is and is Sirius really the one behind it? 
416,10,Just as magical as the first two,"These days Alfonso Cuaron has proved himself to be one of the finest film directors of his generation thanks to him making great films like ""Children of Men"" (2006) and ""Gravity' (2013) along with adding this movie to his resume of memorable films back in 2004. ""Prisoner of Azkaban"" is the third of 8 films in the entire Harry Potter franchise and it is a really good movie even though it isn't really as original as the first two movies in the series, even though Cuaron is very engaged with his storytelling here. Like the first two films the main characters along with Harry (Daniel Radcliffe) who still continues his adventures at Hogwarts with his two good friends Hermione Granger (Emma Watson) and Ronald Weasley (Rupert Grint), but the threat against Harry is much more serious against him this time. The threat to Potter and his friends is realized after he returns to Hogwarts and is told by Professor Lupin (David Thewlis) that a convicted murderer by the name of Sirius Black (Gary Oldman) from the prison of Azkaban who is supposedly out to kill Potter. After the other professors find out about this threat Professor Dumbledore (Michael Gambon) tells all Hogwarts students that they have set creatures that look like the Grim Reaper called Dementors at every single entrance on the grounds of the Hogwarts campus. Black was convicted in Voldemort's plot to kill Harry Potter's parents but towards the end of the movie Black becomes a changed man, for reasons that I will not spoil. The visuals are still breathtaking as ever, and the supporting characters along with Black and Lupin, as well as the likes of Dumbledore, Snape (Alan Rickman), McGonagall (Maggie Smith), Hagrid (Robbie Coltrane), Trelawney (Emma Thompson) are expertly written. There are also other great components of this movie including the script by Steve Kloves who also wrote the screenplays for the first two films, as well as mind-blowing editing, excellent cinematography, brilliant performances, and the haunting score by the legendary John Williams are what make this movie work on a full scale. Though I have no problems with this movie, I do have a problem with Warner Bros. for not honoring the replacement request from Richard Harris who originally played Professor Dumbledore, of which Harris wanted his good friend Peter O'Toole to replace him after his death. Though Michael Gambon was excellent as Dumbledore I do happen to think that O'Toole could have done him one better. Despite that I still think that this is one of the finest films of 2004."
417,10,the best entry in a strong series,"""Prisoner of Azkaban"" is the best Harry Potter movie so far - and I'm not at all embarrassed to admit that I enjoyed the first two films as well. Critics of this series puzzle me; the books are good potboilers, and so are the movies, so what's to complain about?  The casting and production design in each film has been pretty much perfect.  Certainly, the Potter films are closer in ""look"" and tone to the books' vision than the mysteriously acclaimed Lord of the Rings movies, which drain much of the whimsy out of Middle Earth and turn the whole saga into an Orc-hewing action fest."
418,4,Harry Potter and the prisoner of azkaban,"Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard."
419,9,Harry At His Most Magical!,"""Harry Potter and the Prisoner of Azkaban"" is the third in the series of books and movies.  For the third installment, Alfonso Cuaron takes over for Chris Columbus as director.  And he truly shines as he takes the helm! ""Azkaban"" is my favorite of the Harry Potter movies!  The imagery is beautiful and amazing, such as Buckbeak the hippogriff's appearance.  There has been much creative license taken with the original book, we must admit. But a few of the changes could be called improvements, such as the development of the Marauder's Map.  Anyway, I'll be looking forward to what Mike Newell can do when he directs the fourth installment, ""Harry Potter and the Goblet of Fire."""
420,10,The best scene of all Harry Potter movies!,"At first the third HP-Movie wasn't one of my favorites, but after I became a little older, I began to love that movie. (When you watch it, please pay attention on the scene, when Hermine and Harry are hiding behind the tree, because the werewolf is searching them..and then they're beginning to walk BACKWARTS! That's SO ridiculous! I love that scene and have to laugh everytime I watch it)"
421,8,NEED THE OLD DERECTOR BACK!!,"OK the first thing i want to say is that if you have not read the book or seen this movie than do not read this review because it gives away many parts of the story that i don't think should be ruined for you, the second thing i want to say is that the prisoner of Azkaban was my second favorite book out of the series so far, right behind the order of the phenix"
422,,Enjoyable and moves at a rapid pace,"(Synopsis-Spoiler?) In `Harry Potter and the Prisoner of Azkaban,' the summer is finally over, and Harry Potter (Daniel Radcliffe) can leave his Uncle Vernon's home and return to school.  Before he leaves, Harry has an encounter with Aunt Marge.  Harry uses his magic to inflate her into a large balloon, and she floats away.  Harry runs away and is picked up by the Knight Bus, a very special bus for wizards and witches.  Harry is dropped off at the Leaky Cauldron pub, where the Minister of Magic is waiting for him. The Minister has corrected the situation with Aunt Marge, and doesn't punish Harry for using magic in the non-magic world.  The Minister wants to protect Harry, from a dangerous wizard, Sirius Black (Gary Oldman), who has escaped from Azkaban prison.  It is believed that Sirius Black played a part in the death of Harry's parents, and now he wants to kill Harry.  Harry meets his two friends, Hermione (Emma Watson) and Ron (Rupert Grint), at the pub. They all go to the train station to return for their third year at the Hogwarts School of Witchcraft and Wizardry.  They meet Professor Lupin (David Thewlis) on the train.  The Dementors, the terrifying Azkaban guards who can paralyze their victims and suck their souls, stop the train, and search for Sirius Black.  The Dementors paralyze Harry, so Professor Lupin uses the Patronus Charm to shield Harry.  The Dementors are sent to Hogwarts to protect the school and capture Sirius Black.  Harry becomes a friend to Buckbeak, a magical half-horse and half-eagle creature that can fly.  Harry loves to fly with Buckbeak, but when Buckbeak hurts another student, he is ordered to be destroyed.  Harry must try to save Buckbeak.  Sirius Black has been spotted at the school, and Professor Lupin teaches Harry how to use the Patronus Charm to protect himself.  If you are a Harry Potter fan, you will love this movie.  The movie moves at a rapid pace, and it is over before you know it.  I can't wait for number 4.  (Warner Brothers Pictures, Run time 2:16, Rated PG) (10/10)"
423,7,If you like magic and cameos then this is the franchise for you,I thought the pervious film was a bit tedious and this seemed to follow that.
424,10,A delight for Harry Potter Fans!,All Harry Potter Fans are sure to be delighted with this movie which was by far the best one yet. The first two movies were good but not that good. The change of director has brought only good things and also the Prisoner of Azkaban book was more exciting than the first two.
425,6,"Great in places but a jerky, 2D adaption.","I have really been looking forward to this film for a long time since I thought the first two films were excellent and this was a MUCH better book/story. The previous films had worked very well even though they left quite large parts of the books out, there was a continuity and a flow that was true to the spirit of the books. Unfortunately this can not be said of this film, and for this I am grateful that the Director is not making the next film in the series."
426,5,A bit of a mishmash,"The third film in the Harry Potter film series, based on the book series, this time with a new director on board... with mixed results. While the first two films were visualy stunning I had found them to be a tad on the dull side with too much of the books adapted and too many somewhat dull scenes.. however this one seems to have gone the opposite route..  this film seems somewhat rushed, as though we are missing storylines.. things seemed to move too fast to have much of an impact and many of the characters, particularly the adult ones, seemed to filter in and out with little development.. Someone who missed the first two chapters and then checked in for this one would be completly lost. Not that this one is without its merits, the kid actors are developing into decent thespians and growing with their roles, and I did apreciate the slightly darker tone that this version took.. but the storyline just seemed to lurch along too much without satisfying resolutions.. they really need to kinda split the difference on the next installment. GRADE: C+"
427,8,Definitely Better than 1 & 2. Simply Amazing,"Harry Potter and the Prisoner of Azkaban (2004, Dir. Alfonso Cuarón)"
428,7,Different from the first 2 movies,"Just like the first 2 movies, I have seen this one on TV a few times, but not seen it in it's entirety until today. The tone of the movie is different from the first 2 movies which had a family movie tone to it. The story is intriguing right from the beginning and you notice straight away that it's different from the first 2 movies when you see that scene on the train which sets out the dark tone of the movie. What I like about these Harry Potter movies is that there's a few twists and you cannot predict what will happen next. Overall the movie is good, but I enjoyed it slightly less than the first 2 movie which is probably due to the dark tone."
429,9,A great mystery,"A great mystery as always. Who is Silas Black, what is he real connection to Voldermort, did he commit the crimes he committed? These are the questions Harry, Hermione and Ron must solve in order to find the truth and save Harry from the killer and the Dementors who seems to have a sick obsession with him. They attacked Harry every change they got, what was that all about? The Dementors have got to be the scariest monsters in the HARRY POTTER universe and one I would never want to meet in the flesh. Now this is allot darker then the first two and really little kids around five or six might find it too scary. But kids 7 and older can handle this scariness of this one. The effects and characters are up to the others in the series. A welcome edition to the HARRY POTTER library and I think I'll give it....9 STARS."
430,9,Film of the year! Best Potter film by a country mile!!!,"With the latest installment, the producers have taken an extra year to produce it and made the inspired decision to put their faith in Mexican director Alfonso Cuaron. It was a brave decision however because although his last film Y Tu Mama Tambien was critically acclaimed, it was as far away from a kids fantasy film as you could get, in fact as some people described it, it was a Mexican porn movie. Now don't get me wronged I enjoyed the first two movies but despite all the money and special effects and sets, it did feel too conventional. Chris Columbus did a good job of introducing the Harry Potter universe but he did it simple. The film looked good but much like the Star Wars prequels it didn't get the blood pumping like a film with that scale has the potential too. The third installment really did work as a great movie going experience, I had sweaty palms by the half way stage and got really engrossed, what a great fantasy film should do."
431,9,Not just a good Harry Potter movie; a fantastic movie in general,Directed by: Alfonso Cuaron
432,7,Harry Potter is back for his best film yet,"The start of Harry Potter's third year at Hogwarts School of Witchcraft and Wizardry is threatened by the escape from Azkaban Prison of Sirius Black (Gary Oldman), Voldemort's murderous henchman who betrayed Harry's parents, getting them killed. Along with this pals Hermione and Ron Weasley, Harry must try to stay one step ahead of Black while dealing with the new school year and the horrifying Dementors, Azkaban's jail keepers that now surround the school."
433,6,It's really really really okey,"It's okey its okey its okey its okey . it because it full of fantasy and magics,I like it"
434,9,The best of the series,"Unfortunately, fans did not appreciate this movie at the time. Alfonso Cuaron's vision of the potter World would be better if he had directed the entire saga.<br /><br />I really was disappointed with Columbus, then Cuaron arrived :) and then he left :( So disappointed. It was the fault of the potterheads."
435,9,"Great, but not my favorite as it is for most","Plot: After blowing up his aunt Marge, Harry returns back to Hogwarts to find that mass murderer Sirius Black has escaped from Azkaban. Soul sucking beings called dementors are placed all around the school. At first trying to stay away from Sirius as much as possible, Harry soon learns that it was Sirius that sold out his parents location and led to their deaths. "
436,10,My fav Harry Potter film,This film is spine chillingly entertaining. Definitely a must watch if you love Harry Potter.
437,9,Excellent movie,"I really liked this Harry Potter.  Of course, I don't know how credible my review is considering I've read only the first book and haven't seen the second movie.  Nontheless, I found this movie very fascinating.  The story was very captivating and kept my eyes glued to the screen.  This was much darker than the first one (could be because of the new director).  There were a lot more special and visual effects.  I strongly disliked the new Dumbledore.  He seemed like a cold-hearted, sly, cunning person compared to the warm, cozy, grandfather-like one in the first one.  Even though I haven't read the book, I still felt in a few places that something was missing and didn't make complete sense.  For example, I get why Harry saw ""his dad,"" but I don't get why he saw the moose."
438,10,I love you alfonso,"Finally, harry potter has a better movie than the book"
439,9,New director and new tone,"Alfonso Cuarvos takes over from Chris Columbus for the third tale in the ""Harry Potter"" adventures. The plot has a more adult, ambiguous tone than it's predecessors, and Hogwart's feels less like a place of magical wonder and more like a creepy, haunted house that just happens to be a school."
440,7,A Few Minor Changes Have No Affect. It's Still Good.,"The Prisoner of Azkaban is the third installment of the Harry Potter books turned into a movie. With a new director, some mite say the film would be destined to fail but in my book, it's honored the book memorably. Harry Potter (Daniel Radcliffe) is yet again returning to Hogwarts for his third year at the magical school. "
441,7,A huge improvement over its prequel,"After watching The Chamber of Secrets I was a bit skeptical to continue watching the franchise. That was what I had in mind when I began watching this - Will it also show filthy, cringy characters? Is there going to be terrible CGI with literally no beautiful locations? Are there going to be tons of disgusting scenes? Turns out this movie is better in terms of all those things. And definitely worth a watch if you haven't done it already (I know you muts have, I am the only 90's-born stooge who still hasn't watched this series)."
442,7,The Journey Takes a Darker Turn!,"It's time for the third film of the series, and this one was particularly exciting with a stirring change in director."
443,8,Definitely NOT a kids movie...Possible Spoilers...,"Dark...I noticed that from the previews in the theaters before the movie came out and on TV when they finally got around the showing the previews. It seems that as the ""kids"" grow up, their plights do as well. This Harry Potter series is not the ""kiddie"" movie that some have said the previous installments were. This movie is more adult with young cast members in almost adult roles."
444,1,Very disappointing,"Disappointing movie. Wasn't faithful to the book, didn't stand on its own merits."
445,8,"The Best Harry Potter In My Opinion, With An Excellent Mixture Of Mature And Family-Friendly Themes","Pros:<br /><br />1. The special effects, for the most part, still look incredible and they serve up many memorable moments e.g. an inflated Aunt Marge (Pam Ferris), the dementors floating up the Hogwarts Express, and the Knight Bus tearing through London.<br /><br />2. The cinematography is beautiful with the smooth camera-work that not only creates awe-inspiring shots, but it really helps to involve the viewer in each scene.<br /><br />3. The creature design is brilliant with each creature looking phenomenal from the werewolf, to Buckbeak, to the Dementors.<br /><br />4. The fantastic score is never solely relied upon or overbearing, and it always adds to the atmosphere appropriately.<br /><br />5. The sound design is mesmerising and it helps to create a magical and ethereal tone.<br /><br />6. There are great performances by David Thewlis (Professor Lupin), Gary Oldman (Sirius Black), Daniel Radcliffe (Harry Potter), Timothy Spall (Peter Pettigrew), Alan Rickman (Professor Severus Snape) and Emma Watson (Hermione Granger).<br /><br />7. The action scenes are engrossing, especially the scenes involving the werewolf and the Dementors.<br /><br />8. There is tremendous chemistry between Emma Watson, Daniel Radcliffe and Rupert Grint (Ron Weasley)."
446,9,"Time travel story, my favorite.","I don't think that this is a film for little kids any more. It has gone beyond simple magic to some sophisticated logic comprehension. I think that this movie is the best among the three. It is no longer just about good versus evil. It actually has a twist, that made this whole movie so much more interesting and more enjoyable. "
447,2,Not Nearly Up to Par,"I'm a big fan of the Harry Potter series, and have read all the books several times, up until the sixth, (July 16, 2005) and this movie was for the most part, trash. It left out highly important plot keys like who Moony Wormtail Padfoot and Prongs are, how important it was that Harry's Patronus takes the shape of a Stag. The back story it lacks is highly important to the books, and if they talk about time constraint, then what about that scene where Harry rides Buckbeak the hippogriff for five minutes? The CGI is amazing but I think it would have been a lot better had they kept the back story in. The worst part of this movie is the Shrunken head, who is just down right annoying. He wasn't even in the books but added him for some reason, unknown to us all. So if you want to know what happens to Harry in his third year at Hogwarts, skip the movie, and go buy the book. It costs just as much and is much more worth it."
448,9,New evil.,"Harry Potter and the Prisoner of Azkaban. New evil. It's a little unusual to perceive the almost new course of the Harry Potter movie about the boy who lived. After two almost childish fairy tales, the third film tries to seem more adult. This is a large amount of a dark filter and constant rain, thunder, despondency. There are also a huge number of smalls, seemingly funny scenes in the film (Hermione hits Harry on the arm, someone gets slapped on the head, someone is bitten by a book, and so on) and this, unfortunately, is very striking, and it seems that all this is superfluous. In general, the story itself is very interesting, thanks to the source."
449,8,Alfonso Cuaron Works That Potter Magic.,"Considering that this is the only entry in the series that doesn't revolve around Lord Voldemort (As much). ""Harry Potter and the Prisoner of Azkaban"", is the turning point. Introducing more talent, more characters and more thorough stories that will happen to effect Harry's life for the rest of the series."
450,8,Something wicked this way comes.,"It's Harry's third year at Hogwarts. But as soon as after he left the Dursleys and set off for a new year at school, catching up with Ron and Hermione again, things were not as smooth-sailing as it seemed to be."
451,,Meet Sirius Black .,The Book was one of my favorites and it introduced me to one of my most favorite characters in the sci-fi genre I am talking about Sirius Black the titled prisoner of Azkaban. It is Harry Potter's third year and suddenly things are changing for Harry things that have never been told to him about how his parents died are surfacing and suddenly everyone is worried about Harry's safety a Madman named Sirius Black has done the impossible he's escaped from Azkaban something no one have ever done before. People are worried That Black is going to look for Harry and kill him. THEN things take a twist for the extraordinary as one sub plot meshes with another and another and you end up with the finest entry in the series thus far. Gary oldman is outstanding as Sirius Black a Tragic figure if there ever was one and again the cast pulls together to deliver a fine incredible family movie that is worth watching over and over again. Richard Harris is sorely missed but Michael Dearborn fills Dumbledore's shoes very nicely indeed. One of my all time top favorite movies.
452,9,"Great cinematography and music, my favourite Harry Potter movie",Chris Columbus did an excellent job setting up the world of Harry Potter and Hogwarts with two exciting kids movies which adults could also greatly enjoy. Alfonso Cuarón manages to capture the same sense of magic while taking things to the next level in various ways.
453,,"""Look"" is Cool, But Story Hopelessly Truncated","It may seem strange to say this about a film that already runs over two hours and twenty minutes, but ""Harry Potter and the Prisoner of Azkaban"" needs to be longer by fifteen minutes at the very least. The story is a complex one, by Potter standards, and way too many vital plot points race by up on the screen before they can really sink in. A person who had not read the book will likely not be able to tell what the hell is going on (but then that raises the question, do people who haven't read the books actually go to these movies?). "
454,8,I wanna be a wizard too!,"Ok, this is just a joke. Of course I can´t and I wouldn´t be a wizard. But it would be good if I had the power. Being at Hogwarts would certainly be a great adventure!!! As you can see, I really loved this third Harry Potter´s adventure. It´s intelligent and has lots of action. For the first time, the novel had some of its facts left out. Alfonso Cuaron didn´t do as Chris Columbus did. He selected the most important facts and turned them into this great movie picture. I´m not criticizing Columbu`s job. The first film (made by him) is the best of the already released three ones. But Cuaron had to work with the slowest paced story of all the novels about Potter. Cuaron also created a dark atmosphere. Everything is dark all long the story. There`s also lots of special effects and supernatural facts."
455,1,Can this new director!,I checked the Goblet of Fire director and thank god it's not Alfonso Cuarón.
456,4,Not that great,"My wife & I REALLY wanted to like this movie. We really did. We tried as open-mindedly as possible. We finally managed to stay awake for the entire run on our fourth try. The plot is vague, the pace is slow, and the film wanders about in a floundering sort of way. Characters are thrown in at the last minute (eg: Peter Pettigrew) who are immensely important to Harry Potter's life, but about whom the movie manages to make us care just about zero. ""Azkaban"" touches on much but delves into little, including feeble and fleeting flirtations with Hermioine's maturing sense of sexuality (Who's hand is she holding now? Is that HIS neck she's hugging? Why is she wearing that undersized sweatshirt instead of the Hogwarts robe?)."
457,9,Best Harry Potter movie,"This movie is great, everything in the movi feels right in its place, and it was this movie which set the mood for the other movies in the future, the grey tones, the new designs, the sthetic, etc. This was the peak of Harry Potter."
458,10,A big step up,"Great direction, great writing and great performances make the Prisoner of Azkaban a fantastic step up from the previous two installments (and even some future ones to)"
459,7,Internal/darker Harry Potter,"So I never saw the second Harry Potter, but a few weeks back on a bus to New York City, I saw the third Harry Potter film. Sure the conditions were less than adequate for viewing such a would-be mega movie, but it managed to keep me occupied on the trip down."
460,10,Tremendous,"Absolutely outstanding special effects. Daniel Radcliffe bounce back into acting his third Harry Potter movie; Harry Potter and the Prisoner Of Azkaban. Things get challenging for Harry in this movie, he finds out that Sirius Black escaped from Azkaban to come for him. As Harry is in Hogwarts School with his fellow friends Ron (Rupert Grint) and Hermonie (Emma Watson)he faces new classes such as approaching Buckbeak, the Hippogriff and learning about shape shifting Boggarts and how to transform them in to something hilarious. Then Harry's worries of Sirus Black are getting deeper, when he founds out that he is lurking around the Hogwarts grounds to find Harry.Also soul-sucking deadly dementours are also lurking outside the castle walls...Harry has a lot of mysteries to face in his third year of Hogwarts...Especially Peter Petingrove...Daniel Racliffe, Emma Watson, Rupert Grint and the cast all deserve an Oscar for all their hard work and achievements. Also, I understand the crew spended millions of money to make this magical movie for us, so they should all deserve an Oscar for that as well. I would recommend this movie to people ages 7+ despite the lack of fantasy. So grab your popcorn and snuggle up in the sofa and watch it."
461,10,Worth the wait,"The third in the Harry Potter was definitely worth the wait.  I didn't get a chance to finish the book before going to the movie so I cannot comment on how it compares to the book, but I loved this movie.  The film is literally darker than the previous two movies.  There are a lot of scenes where it is raining or snowing outside, did I go into The Day After Tomorrow by mistake? Just kidding.  Anyway, Harry must unravel what The Prisoner Of Azkaban has to do with before he gets killed.  The actors are all superb, particularly the actor who replaced the late Richard Harris as Dumblebore. I like how the main characters are growing up in these movies.  I look forward to seeing more adventures of Harry, Hermonie, and Ronald in Harry Potter and The Goblet of Fire."
462,1,A wonderful book made into a perfectly awful movie.,"It's plain that the new director had never read the book - let alone the ten or twenty times many of this movie's viewers have. 90% of the effort went into special effects, to the total detriment of the story. It's as if the director decided he'd film every 20th page in the book, so great were the flying leaps over whole sections of plot. Not a lick-and-a-promise, but rather ignoring the in-between material entirely, as if it didn't matter to the story. Several VERY important scenes from the book that were vital to understanding the plot - such as the explanation of how Sirius, James and Peter had become animagi while still at Hogwarts - were apparently not deemed necessary for the movie. Before seeing this movie I would have thought it inconceivable that I could walk out of a Harry Potter film wanting my money back, but it happened. I sincerely hope that Chris Columbus takes back the helm for Goblet of Fire...!"
463,1,Alfonso Cuaron should be sacked for his slaughtering of HP&PoA,"I just saw Harry Potter and the Prisoner of Azkaban (HP&PoA) tonight. Needless to say, I was extremely disappointed."
464,3,Terrible Directing leads to an extremely disappointing film,"Well I just saw HP3 and I must say that I am very disappointed. So many plot elements were left out (quidditch cup; moony, wormtail, padfoot, and prongs remain unexplained) that I had to sit down with a friend who had never read the books for half an hour afterwards to explain pretty much the entire story. Also, I do not get the same feel for Hogwarts and the wizarding world as when Chris Columbus directed. I mean, the kids were wearing common street clothes most of the movie, which was ridiculous. Hardly any actual ""wizarding"" took place, and the climax scene where Harry produces the patronus was terribly done. During the first two movies I felt like I was taken into the wizarding world, whereas in PoA I felt like I was watching some kids running around trying to solve a mystery while some neat special effects happened. I am extremely disappointed and I'm just glad that the next movie will feature a new director."
465,9,The best so far...,"Not only does ""Harry Potter and the Prisoner of Azkaban"" manage to shed most of the syrupy ""kid-stuff"" atmosphere of its predecessors, it comes amazingly close to the status of a true fantasy classic."
466,7,Nice!,"The pacing of this movie is actually brilliant, and the ending is just fantastic."
467,8,Harry's Even More Magical World,"Alfonso Cuarón is probably one of the most eclectic directors in all of Hollywood. I first became interested in him after viewing the film Y Tu Mamá También, and began to devour his other works including Great Expectations and A Little Princess. Every film of his is a gem, and completely different from the previous, but the one film that really stood out in my mind as a showcase of his work was, incredibly enough, Harry Potter and the Prisoner of Azkaban. Now, I am by no means a very big Harry Potter fan. Yes, I've read the books, and yes I've seen the movies, but they were never really a very big deal for me, like they were for some of my peers. What drew my attention to the film was the attachment of Alfonso Cuarón to the job of directing."
468,10,Harry Potter and the Prisoner of Azkaban,"I love the actors of every part of this movie. I really enjoyed the adventure and all of the magic that was here. I think that it was the best part. I like that they became friends with the prisoner at the end and help him escape the execution. I think that their acting skills were so good althrough they were like 13 in this part. This part started. This part started with them going to the Hogwarts school knowing that the prisoner escaped and going for them to their school. They solved that he isn't actually a bad guy, so they decided to help him. It ended up. It ended up them helping him so he doesn't get killed."
469,10,"not the best, but the most well done all around","Where it's sequels and prequels lack, 'Harry Potter and the Prisoner of Azkaban' is better. Unfortunately, it doesn't match up to 'Chamber's' excellent suspense and story, and the action is nowhere near 'Goblet'. But what you do have is a well rounded and fun flick for the whole family. Filled with a stellar cast and a great coming of age story, Harry Potter 3 is a real winner."
470,6,Took a dark turn here and it was certainly a move to the future.,"Now this is my least favourite of the series and I just cannot place my hands on why, the film has stellar acting performances by all cast and crew and the film keeps to the book quite well but the only problem was, was that it did not keep the same vibe the 1st and 2nd one had. In this third film, Harry becomes a lot more wise, he is now having to face Demeter's and is continuing his feud with Draco Malfoy but overall I do not think the film came off. I am a huge fan of Harry Potter and I love the ultimate darkness of the films following but there is something about the unfolding of this one that does not feel right. I think this film overall was OK and deserves to be watched by Harry Potter fans everywhere. I rate it 63%."
471,1,I have never cringed more in my life than in the hours I spent watching this.,"It's difficult for me to comment on this movie in an unbiased fashion, since I am an avid fan of the books. However, I am not the kind of person who automatically thinks that any change of the story from the book is a bad thing."
472,9,Probably the darkest Harry Potter film yet - this film is one to be reckoned with!,"One thing I really like about the Harry Potter movies is that they are not sentimentalised, babyish, immature trash that is only made for kids and babies whose parents don't wish to scare them - they are all gripping, dark, scary, and actually have brains behind them that will please the adults as well. This film is no exception - it is probably the darkest of all Potter's adventures so far, and easily lives up to the title of a worthy Harry Potter adaptation. The opening scenes with Aunt Marge are very funny, but after that - the adventure begins - and it is dark from the off. The Dementor scene on the train is stunningly and grippingly done, and this film has a real sense of mystery and intrigue to it. John Williams' classic score is once again used to great effect, Hagrid actually has some kind of a soul in this film, and the ending is a superbly done close to another great Harry Potter film. This might have been the shortest Harry Potter film, but it is by no means the worst. Another thumbs-up is the credits sequence - hugely original, and a great end to 2004's greatest fantasy film! Potter's third adventure will not fail to disappoint! 9/10"
473,8,"Visually has improved, story is starting to get better","The first movie was okay, it helped to set the scene. The second movie was okay as well, although it was pretty much just a small change in plot."
474,8,"A new director, A new formula but the same old magic.","I have just got back from the cinema, where I caught the first showing of the latest in the Harry Potter saga."
475,,An honest review from a non-fan,"I feel obligated to preface this review by saying I'm not a big Harry Potter fan. I haven't read any of the books, and this may surprise you, but I haven't seen either of the first two movies. So I'm asking all you Harry Potter marks not to cry too hard at the fact that this review won't be a total praise-fest. OK, now that I've gotten that out of the way, we may proceed."
476,8,A daily comment from Midget Emma: Harry Potter and the Prisoner of Azkaban (2004),The best Potter so far. The third installment in Harry Potter is a better movie in every way then the first two.
477,1,It stunk!!!,"I HATED this Harry Potter. It was murder on the books and they changed everything. They changed the location of Hagrid's hut. They let the kids run around in street clothes. They changed the music. This one just sucked in general. I mean some of the graphics were okay, but it didn't just meet up to the first two. Maybe it was because of the new director of the movie. The creatures were real cool. They changed some of the characters and there wasn't much of the old excitement as there was in the older movies. Another example of changing location was the hotel where Harry stayed at in the first 2 was run by a different tom and it was as befuddled. Another thing was that it was next to a train track. In the first movie. It wasn't anywhere near a train track. So ill say it again, this one stinks!!! I'm a big fan of Harry Potter. I own every movie except this one, because its so bad, thats how bad it is."
478,6,"Not quite as good as the other two, but almost","I love the wonderful casting choices the directors of these films consistently make!  Emma Thompson as Professor Trelawny was an inspired choice!  What a hoot.  I wish the filmmakers hadn't cut this film to ribbons, though.  Clearly, there must have been other scenes featuring ""the emmas"" (Watson and Thompson).  In the book, if I remember right, there are lots more sparks that fly between the two.  I wanted to see more of Emma Thompson!  Also, Gary Oldman as Sirius Black was absolutely marvelous.  I sure hope he signs on for the future films.  He's always been a favorite of mine, anyway.  I was unfamiliar with David Thewlis, but he was awesome as well as Professor Lupin.  He managed to be weird and slightly menacing as well as a friendly mentor to Harry.  The film felt a bit ""rushed"" as many points were left out (who, for example are Padfoot, Mooney, Wormtail, and Prongs??...the only reason I know is that I read the book.  I wonder if those who haven't were completely lost...would it really have taken THAT long to explain who they were???)  Many of the scenes felt rushed and the dialog was a bit contrived to move the plot along.  I know this is often the nature of the translation of books to film; I don't think this film would have suffered had it been 30 minutes longer.  But don't get me wrong.  IT was a fine film and we all enjoyed it.  Yes, it's a bit darker than the others (I was SHOCKED to see many many toddlers in the audience!!  Hello, people??  What are you thinking????  Do you not read?  Every review I've seen warns against taking small children to this as it is quite scary.)  but older elementary kids and up will be fine, for the most part."
