,Rating,Review,Sentiment
94,6.0,"It is not a disaster, but I thought that ""Kung Fu Panda"" was a bit disappointing.",0
95,,So much nostalgia comes from this film. One of the first animated movies I genuinely remembered as a kid. And was unexpectedly good even after 10 years.,1
96,10.0,"When I first heard the title, I was expecting this to be a movie with stupid, unoriginal humor. Boy, was I wrong!. Don't look at the title and dislike the movie because you have to see it! There was definitely original humor. Adults will adore this movie. Many scenes contained humor that actually made you laugh. I guess you could actually compare this movie to Shrek which was hailed everywhere. Jack Black was the perfect actor for the lead role. I think he should be in more kid movies. He wasn't his normal immature acting. He was serious, yet funny. The whole idea of Kung Fu Panda may seem a bit ""questionable"", but don't believe that. You HAVE to see this movie!",1
97,10.0,"My boyfriend and I had to choose between this movie and the Zohan. Needless to say we were both glad we chose Kung Fu Panda. I would rather have sat through this movie with a bunch of rambunctious kids than an action thriller with a bunch of obnoxious teens. The animation was up several levels by entertaining the adults with fast paced action segments speckled with the genius humor of Jack Black. There was so much of this movie that no one but Jack Black could pull off. The special and sound effects were better, in my opinion, than Ratatouille. The dishes clanking, the light shining off metal objects..fabulous. Town characters were enjoyable, cute and entertaining for the little ones...and it was a refreshing time to see so many adults relax and laugh as heartily as the little ones. The scenery was at times so realistic and breathtaking. Yes...the ""skadoosh"" segment was hilarious. As were many other points in the movie. The voice cast was wonderful. Clark Duncan was intimidating, funny, and I think the little ones were endeared to him even though he was a big burly character. Hoffman..wow...several times I had to remind myself it was his voice. I really hope there is a sequel...I bet millions of kids will hope so too.",1
98,8.0,"I really thought I was going to hate this movie, just by the premise. I thought it was just going to be a bunch of fat jokes, tied into a cliché and unfunny movie. Boy was I wrong, I mean it did have quite a few fat jokes, but they weren't as many as I thought. There are a few cliché parts, but it's seems to be playing around with those clichés. And the best part, it's actually funny. I mean it isn't the funniest animated movie ever made, or even the funniest one Dreamworks has made, but it got quite a few laughs out of me.",0
99,8.0,"This film has everything I can ask for in an animated movie: great cast, exceptional visuals, good moral story, and on-point animation. Not only I was entertained but I was also hoping for a sequel.",1
100,7.0,"Overall, I did enjoy Kung Fu Panda, but I don't put it up there with Dreamworks' best. Apart from Po and Shifu(and possibly the film's villain, splendidly voiced by Ian McShane) the film is lacking in its character development, while the story while well constructed, original and fresh has its predictable parts and the message is a little over-familiar. However, when it comes to the visuals, there is nothing to fault, the whole film with its gorgeous colours and backgrounds looks wonderful. The score is excellent as well, and I can see that there was care to make it sound authentic. The script is witty, funny and smart, the pace is bright and breezy and the voice acting is solid across the board- Dustin Hoffmann is perfectly cast while Jack Black does a great job voicing one of his more likable characters. In conclusion, very entertaining film, but it didn't wow me completely. 7/10 Bethany Cox",1
101,9.0,"Kung Fu Panda - Po the Panda (Jack Black) must somehow become a Kung Fu Master in order to save the Valley of Peace from a villainous snow leopard, Tai Lung. Set in the legendary world of ancient China, it features the voice talents of Angelina Jolie, David Cross, Dustin Hoffman, Seth Rogen, Lucy Liu, and Jackie Chan (kind of).",0
102,9.0,"Kung Fu Panda is DreamWorks' best animated release since the global success of Shrek in 2001. The second major animated picture this year after Horton Hears A Who!, Kung Fu Panda is timed perfectly to cash in on the profitable summer blockbusters period, and more strategically, to avoid direct competition with Pixar's new feature, the highly- anticipated WALL.E which will hit our shores in August. The debut feature film of Mark Osborne and John Stevenson, Kung Fu Panda provides an auspicious start to their filmmaking careers. ",1
103,6.0,"As a kid, I always loved animals in human roles, and 'Kung Fu Panda' cleverly utilises animal fighting styles into characters- with the exception of Po (the main Panda character). This films starts off quite funny, and goes through the motions of acceptance and all that, but it's narrative is fairly weak, and after awhile, Jack Black's Po got quite annoying. I did like the back-story to Tai Lung (voiced by Ian McShane), but he wasn't as ruthless as he could have been.",0
104,10.0,i is a great movie i think you will like this movie a lot you will enjoy this wonderful movie it is one of the best movie you have ever seen you will stand up and cheer when it is over that is how good this movie it is one of the best movies in the whole world you will like it so much you will say wow lets watch that again you will have never seen a movie this good before you will like it so much it is one of the best movies in the whole world you will enjoy this movie a lot you will just want to watch it again it is one off the best movies you will have ever seen you will go crazy over this movie i can feel it you will like it so much you will say wow go buy this movie that is how good thus movie is you will have never seen a movie this good before you will just Luke this movie a lot this movie may not be in 3D but it is still a very good movie you will like this movie a lot it is one of the best movies in the whole world you will just like this movie so much have a great day,1
105,5.0,"Kung Fu Panda is a cool-looking movie, and fun, and unlike many summer movies, it did not annoy or offend me. So yeah, I'm sort of glad that I saw it.",1
106,7.0,"The story is cliche as it gets. A student of a kung fu master isn't given a secret technique and becomes a powerful villain. Then a ""chosen one"" has to defeat said villain.",0
107,8.0,"Outside the ""Shrek"" franchise, Dreamworks Animation didn't really have much in the way of memorable animated films (even ""Shrek the Third"" fell into the traps of mediocrity). And while its latest product ""Kung Fu Panda"" doesn't introduce a groundbreaking chapter in the history of animation, this animated film directed by Mark Osborne and John Stevenson provides a solid entertaining hour and a half.",1
108,8.0,"In the Valley of Peace, Po the Panda finds himself chosen as the Dragon Warrior despite the fact that he is obese and a complete novice at martial arts.",0
109,8.0,The Mind,0
110,8.0,"The wonderful bit of dialogue mentioned just above is not from an artsy fartsy movie or some sweeping epic that will stun the Academy for years to come. Instead, we receive this nice line (albeit used before) from the surprisingly good Kung Fu Panda. While it is not even close to being original, Kung Fu Panda is surprisingly funny, surprisingly rich, and has a surprising amount of decent fight choreography that might even impress the legend Jackie Chan. With Jack Black and Dustin Hoffman leading the way with their superb voice acting skills, we have the best animated Dreamworks picture since Madagascar. Yes, this includes the Shrek sequels.",1
111,6.0,I have read from many people that pixar makes good stories and then animates them. Dreamworks creates good animation and then makes a story out of it.,1
112,8.0,"From the time I was a little one to now, I have always loved movies and anything else with an Asian flair. From Mulan to Samurai Champloo, Asia's rich and interesting culture have always been in my must-have book, and I have loved them since childhood. Kung-Fu Panda takes an interesting look at this genre, as well as a modern one.",1
113,9.0,"This movie, about Po, an overweight, clumsy panda, who is chosen as protector of the Valley of Peace, is such a masterpiece of a beginning to the Kung Fu Panda Trilogy (2008-2016)!",1
114,10.0,"I was ready to see this film and anticipating it for months, and it delivered. Although some will say that it could have been funnier, I was pleased and laughed hard throughout. It is full of great voice talents that make the characters shine; even characters that are only there for a small amount of time.",1
115,10.0,"Kung Fu Panda is one of the best animation movie I have ever seen. It has excellent animation; everything seems so realistic. The voice for the characters were a perfect match for in the movie. Throughout the movie, there are many scenes where you laugh until you can't anymore.",1
116,8.0,"After churning out mostly mediocre or rubbish animated films for years (SHARK TALE, the SHREK sequels, MADAGASCAR, BEE MOVIE), Dreamworks finally manages to release a piece that gets everything right from start to finish. It's apparent from the film's opening frame that a lot of care and thought went into the making of the delightful KUNG FU PANDA, and while the story is certainly nothing new  especially to those of us who live and breathe martial arts flicks  , it tells a familiar tale with a great deal of heart, enthusiasm, and respect for the viewer's intelligence while completely eschewing the anachronistic and largely inappropriate pop culture jokes that worked in the first SHREK and nowhere else since.",1
117,10.0,"I found this movie to have a perfect combination of humor, hilarious situations and great graphics. I've seen it several times already, I still laugh during the movie, even though I know what to expect. It's just too funny not to laugh! It's one of those movies you can switch to if you don't like the movie you're watching. A guaranteed 1.5 hours of laughter! It deserves a 9+ rating, at least. It's difficult to envision what kind of person would not enjoy this film. Most of the good jokes require some mental abilities, so I assume somebody with a low IQ will not find this movie too interesting (hence the < 8 ratings?). It's smart, it's funny, it's awesome!",1
118,9.0,"To put it simply, Kung Fu Panda is one of my favorite animated movies. It has many good qualities, perhaps led by the amazing voice-acting by Jack<br /><br />Black. The animation was really good, and the story is better than in some Disney movies. I love how everything within the movie come backs somehow later. The humor is awesome.<br /><br />This film is one of the funniest out there.",1
119,9.0,"One of the best animated films I've seen in a long while. Dreamworks is finally showing it can overcome the mediocrity of movies like Shrek, Bee Movie, and Madagascar, and put out a film that is not only fun, but shows excellence in animation as well. The CG animation easily stands up next to Pixar's work, and even the 2-D animated opening was beautifully done. I would've loved to see them even do the whole film in that style.",1
120,8.0,"I love this movie. Dearly love it. It's only flaw is that it has a little trouble balancing its comedy with its serious moments; while it has its charm, it sometimes detracts from the story.<br /><br />Aside from that, this movie has a broad theme about how teaching (mentoring, parenting) creates a reflection of yourself. This movie has heart spilling out of the seams, it's just... warm and fuzzy. And miles better than anything d*sney is currently trying to put out.",1
121,9.0,"Kung Fu Panda is one of the best films that Dreamworks Animation has put out and still holds up well. Po, voiced by Jack Black, is a panda who is the biggest fan of the Furious Five. He works at his father's noodle restaurant, even though he loves kung fu. On the day the dragon warrior is to be announced, Po does everything in his power to get in to see who the dragon warrior is. However, a surprise happens as Po is selected.",1
122,8.0,"As an upbeat movie that provides some sort of homage to kung fu movies and follows the chosen-one and embrace-your-destiny tropes it succeeds in all aspects. As a ground-breaking, oscar-worthy, emotionally deep animated movie it doesn't quite strike that impactful as some of the themes are approached comedically instead.",1
123,8.0,"I watched ""Kung fu panda"" last night on my phone and it was very good than I thought I am not relating to the graphics and all but the concept and story are the things I liked the most.....",1
124,9.0,I looked Po from the beginning and saw how he upgraded from an ordinary panda to a dragon warrior. Po was accidentally chosen by the tortoise and taught by master raccoon and the furious five. There are not many characters in this episode. Po's main opponent is dragon. The only way to defeat dragon is to be yourself. This is also the essence of the Dragon Cheats. The foundation of the Dragon Warrior was born. The village was saved and laid the foundation for Po to realize the Kung Fu dream.,1
125,9.0,"This film has got to be one of Dreamworks best ones! The animation is great, the music really fits in with the movie's mood and the humor is excellent!",1
126,6.0,"""Kung Fu Panda"" is not one of the great recent animated films. The story is way too predictable, and truth to tell, Po himself didn't overwhelm me with his charisma. But it's elegantly drawn, the action sequences are packed with energy, and it's short enough that older viewers will be forgiving. For the kids, of course, all this stuff is much of a muchness, and here they go again.",1
127,6.0,"A clumsy, overweight panda, Po, spends his time working as his father's noodle restaurant in the Valley of Peace. The Dragon Warrior, the champion fighter of the kingdom, is being chosen and Po, a kung fu fan, attends. To his surprise, he is chosen as the Dragon Warrior. This upsets the Furious Five, the protectors of the valley, who deem Po well beneath their standards as well as Shifu, the Furious Five's trainer. Po is at a low ebb when Tai Lung, the valley's biggest threat, escapes from prison. Now Po will have to fight Tai Lung to save the valley.",1
128,7.0,"After an innovative and likable start, the SHREK series quickly deteriorated and, being a similar product, I didn’t quite know how I was going to react to this one – which is basically TMNT via SHREK and STAR WARS (with Oogway standing in for Yoda, Shifu as a cross between Obi-Wan-Kenobi and Master Splinter, Tai Lung replacing Darth Vader and Po, obviously, as an amalgam of both Luke Skywalker and Shrek!).",0
129,10.0,Who knew a cartoon about a panda doing kung-fu can be this great.,1
130,6.0,"Po, an overweight panda who dreams of becoming a kung-fu master while working at his father's noodle shop finds himself thrusted into the spotlight inadvertently, and selected to be the next Dragon Master, to defeat the evil Tai Lung.",1
131,8.0,"Let's get one thing straight. I have always regarded Jack Black as a tolerable supporting player who, for some reason I can't quite fathom (although it seems to have something to do with some people finding him quite a bit funnier than I do), has achieved leading man status. That overall opinion hasn't changed, but that doesn't stop me recognising his voice work here as very, very good. The same goes for Dustin Hoffman, with a special mention for James Hong. The other voice artists are also good, but the parts they play don't really demand the names which play them - Jackie Chan has, what? five lines? Something like that.",0
132,10.0,"I was surprised at how good this movie really was. The level of detail that DreamWorks has put into the animation is beyond me, and it has gotten even better with each movie.",1
133,8.0,"Kung Fu Panda was a very fun movie to watch from start to finish. The whole cast makes it a very fun movie. Between Jack Black, Seth Rogan, Angelina Joline, Dustin Hoffman, Jackie Chan, and Luicy Liu playing the voices of the characters it was fun. They had many funny moments that they shared. I think that kids would especially love this movie. Even older kids and teenagers can enjoy this movie. I sure do know adults that take their kids to see it will have a fun time. Its fun to relive your history and go back to movies like these. Jack Black was perfect and was a riot in this. The facial expressions he makes pretty much will make you laugh out loud. When I had first seen the trailer to this movie it didn't seem to catch my eye but after the good reviews I went to see it and it was really good. Their was a ton of action for younger kids. It wasn't to long so you don't have to sit through a long movie. Overall this was a very fun family comedy. GO see it if you like animated action movies. This is a real gift to see. This is coming from someone who doesn't care for animated movies. So for me to like this one it means it has to be good. They also made the panda and other characters look very good. Overall a great animated CGI film. GO see it you wont be disappointed.",1
134,8.0,"Kung Fu Panda is the kind of movie I've been waiting for all year. It is sad to see that a children's movie is what finally rekindled my interest in venturing to the theaters over the course of the past year. However, Kung Fu Panda is difficult to place in the ""children's"" category.",0
135,9.0,"This movie is funny, silly (in a good way) and really entertaining to watch, even for older people.",1
136,4.0,"It never fails to amaze me how lame American animated movies tend to be. Maybe it's because I've been an anime otaku for so long (since washed-out bootlegs in the original Japanese- sans subtitles- were first offered up at comic book conventions for ridiculously high prices), or maybe because I grew up on the likes of ASTRO BOY and JONNY QUEST (which were both aimed at kids whose sensibilities weren't of the Special Needs variety), but the current crop of Big Budget cgi cartoons (including those that blend the cgi with live-action characters, like TRANSFORMERS and the two FANTASTIC FOUR fiascos) leave me numb. Perhaps because I've also been a martial arts movie fan for most of my life, I was looking forward to KUNG FU PANDA. My own KUNG FU CATS (which also featured a hero named Po) was available for quite some time online (at fanboycomics.biz)- until the site went down- but it certainly wasn't written down to the video game level of KUNG FU PANDA. Anyone fed up with this kind of slap-in-the-face stupidity should check out some of the aforementioned anime (Japanese animation).",0
137,10.0,"Finally, an animated-CGI film I absolutely adore! I love Jack Black as it was, but him as a panda is the icing on the cake.",1
138,7.0,"well,i liked the movie.the story was interesting,and the action scenes were good.the voice acting fit well with the characters.i gotta say though,that,i never laughed once.maybe it's just me,or maybe you have to be in a certain mood.still,i thought it was a good movie.it moves along at a good pace,and it's certainly never boring.it reminded me of the movie Beverly Hills Ninja,starring Chris Farley from 1997.the main character is pretty much the same type of character,except in that one,our hero is a human being,and in this one,of course,he's a panda.the other difference is i actually found Beverly Hills Ninja pretty funny.but that's neither here nor there.as for Kung Fu Panda,i was entertained throughout.i just didn't laugh.for me Kung Fu Panda is a 6.5/10",1
139,9.0,"Yesterday is history,tomorrow is a mystery,buttoday is a gift,that is why it is called Present.",1
140,6.0,"As voiced by funnyman Jack Black, Po is just your average Chinese panda with dreams of one day becoming a world-class kung fu fighter (isn't that what all pandas living in China want to be?). When he's chosen by The Master to become the new Dragon Warrior, a position that brings virtually unlimited power to the individual who holds it, Po is thrown into round-the-clock training sessions to help groom him for the role - kind of like Eliza Doolittle on steroids.",1
141,5.0,"Well here we go with another CG animated movie full of cutesy animals. Will it be any good or will it be simply average like so many of its competitors (only Pixar produce consistent gems). Well I went in to this movie with high hopes having read a positive review in 'Empire' and the fact that I was viewing the movie in IMAX would surely help. Well unfortunately not. This is just an average movie where everything is well done but no connection was made with the characters on my behalf. Admittedly most of the children in the audience seemed to enjoy the film (but I felt even they would of enjoyed it more). The animation is strong though I found the fight scenes a bit like watching a computer game. But I just was not taken with any of the characters and the main character of the Panda just did not do it for me, there was just too much Jack Black here and not enough character. The films ends with an inevitable conclusion and although by no means a bad movie it would take a lot for me to watch this again.",0
142,5.0,"Kung fu Panda was nominated for Best animated film of the year in 2008. Why? I didn't like it. There isn't much plot. I felt like there weren't many laughs. Sure the kids ate it up but that's cause kids are stupid. They loved Alvin and the Chipmunks, Aliens in the attic, G-force. Besuides Alvin, which wasn't that good, the other films were just awful.",0
143,8.0,"Even though he is as much a motor-mouth as so many other actors who become annoying with time, there is something incessantly likable about Jack Black. Put his voice in a warm big fluffy Panda, and you just have to love him. Put this Panda in a Kung Fu setting complete with training-school dojo, grand masters and a nemesis to fear, and you have the first Dreamworks Animation movie that can stand up among Pixar's annual excellence as one of the best 3D animation movies made.",0
144,8.0,"""Kung Fu Panda"" delivers what the title promises: Kung Fu action, and a Panda. Po is a big panda who longs to be part of the Furious Five and take part in Kung Fu. He eventually is given the chance to try and accomplish his dreams. The character development in this animation is greatly explored. Po's character development is great and enjoyable, the characters of the Furious Five are given the spotlight for some time. The plot is great and Po is challenged and put up to the test to see if he truly is a Kung Fu Panda warrior. A lot of fun, enjoyment out of the cool action and adventure. DreamWorks has found a premise for some great sequels and more action to come to the big screen.",1
145,8.0,"I have to say before watching this movie and hearing the title I thought to myself that it has to be the dumbest name for a film ever. The film looked like it was going to suck judging from the trailers.But as it turned out after watching this I found myself engaged and interested in what was going on. This movie is a perfect example of never judge a book by it's cover. The story of the film was very simple yet it was funny, cute, charming, likable and it can be pretty serious at times.The Animation was very impressive and colorful, the facial expressions on the animals looked great and there movements on them were great to. The soundtrack was very good and the action scenes were very entertaining. The acting was good and the characters were all fun to watch. If i had to point any flaws to the film would be two things, the furious five while pretty cool didn't have many lines and it would've been nice to have more development from them. The bad guy Tai lung wasn't a terrible bad guy since he was a cool fighter and he had a good voice that fits him well, but he was underdeveloped and could've been better.Overall Kung Fu panda is a great film that teaches people that they can do anything in life if they put there minds to it no matter what flaws they have.",1
146,8.0,"Warning: I believe the movie is a bit scary for the very young, I think this movie should be rated PG or even PG 13. Shrek is a wonderful movie because it upends a lot of conventions, in fairy tales and in animated movies. The next few Shreks become weaker echoes of the first by doing the same movie over and over, and by existing to parody other movies without bothering to put in a meaty story to string the jokes. Kung Fu Panda is another movie that upends a lot of recent animated movie conventions that have become cliché. Firstly, it isn't anymore a joke a minute. Some care was used in telling the story. In a way, it breaks current convention by becoming a more old-fashioned movie, by taking its time with the story. And yet, there are many touches that are clear tributes to previous great Kung Fu movies, especially Jacky Chan movies. The movie is going to be rewarding even to adults, so they aren't going to mind bringing their kids to this movie. It helps that Jack Black and Dustin Hoffman strike such witty rapport with each other. If anything becomes pretty conventional or dull, I can depend on either actor to give it a nice reading. Not necessarily a funny reading, but at least a reading that's consistent with the character. Definitely worth getting on Blu-ray!",1
147,9.0,This is one of my favourite animated movie! I've watched full series! I really enjoyed this movie,1
148,10.0,"This cartoon was funny from the start,all the way to the end.I love it,because there were no people in it. Po was my favorite character,because he reminds me of our cat;all he wanted to do was sleep and eat. This was my mom's take on this hilarious cartoon! About a comical but lovable panda. Who later became the Dragon Master ! Mine was I too loved it I laughed from beginning to end ! It was that funny , I mean who would ever think a chubby lazy panda. Could become a savior to an entire village is quite humorous! We can't wait to see the sequel ! If it is anything like this one ,it will be just as funny! Jack Black , was a great choice for the voice of Po ! It made it even funnier!",1
149,9.0,"Family movies over the past couple of years have digressed into mindless entertainment, save a few examples. The humor has been shallow, nearly non-existent. To me a family movie is something where the entire family enjoy it. The humor appeals to both children (potty humor, slap stick) to the older crowd (CLEVERLY disguised innuendo and classic media references). I would argue that Family movies are the most difficult genre to work in, because one must successfully strike that delicate balance while being neither preachy or boring.",0
150,10.0,"Kung Fu Panda is a 2008 animated movie produced by DreamWorks Animation and directed by Mark Osborne and John Stevenson. The movie tells the story of Po, a clumsy and overweight panda who dreams of becoming a Kung Fu master. When he is unexpectedly chosen as the Dragon Warrior to fight against the evil Tai Lung, Po must train with the Furious Five and Master Shifu to fulfill his destiny.",1
151,10.0,"This film is well crafted in all of its departments. The character design, the artwork, the screenplay and even the dialogues seem to be the work of several rounds of hard work. (Yes, ""Asian level"" hard work.. Just kidding)",0
152,8.0,"Po (voiced by the incredibly talented Jack Black) is a fat panda who likes kung fu but never dreamed that he would one day be chosen as the Dragon Warrior. He also never imagined having to fight the fearsome Tai Lung (Ian McShane), who is as mean and vicious as villains come. The reluctant fighter gets help in preparing for his showdown from Master Shifu (voiced by Dustin Hoffman), and the interaction between teacher and student provide many of the laughs. There's a lot more going on around this simple storyline, and the movie is filled with comedy and action from start to finish. The animation is brilliantly done, the characters' facial expressions are priceless while the kung fu action is flawless. Although much of the humor is action-based, there's also much wit and satire in the script along with a good dose of tenderness and heart. Among the many lovable characters, my favorites are Po, Master Shifu and Master Oogway, an even older and wiser teacher who decided that there's no reason why an ordinary panda cannot be a superhero if he just believed in himself.",1
153,5.0,"First, let me say my niece enjoyed the movie quite a bit...this was her first movie so it was a new experience for her. If I was rating the movie on her thoughts on it I would have rated it higher. However, I paid money to see this one too, and I have to say I just thought it would be funnier. Jack Black is great as the voice of the Panda as was all the cast, though I thought the five warriors were rather ignored for the most part with the Tigress one sort of stepping up a bit. The movie was just to talky for me with way to many serious moments. I will draw a parallel if I may. The first hour of Shrek had me laughing a bit and was rather good. The last half hour I did not laugh much at all and I thought it dragged down the rest of the film. This whole movie seemed more like the last half hour of Shrek rather than the first hour. It had a few cute parts here and there, but for me it just did not deliver the goods, the preview for Madagascar 2 looked better than this one. The story has a Panda who dreams of becoming a kung fu hero ending up being the chosen dragon warrior to the dismay of a master of kung fu and his students. A villain escapes and is on his way to challenge the dragon warrior and nothing to surprising happens along the way. A few chuckles to be sure in the ending fight, and scattered throughout the movie, just not enough for my tastes. However, my niece loved it so it is a good movie for kids anyway.",1
154,8.0,"This was a delightful film. The deep rich color, the contrast, most of the caricature development and voices seem to come together to make a wonderful experience. The story follows the dream of a fat panda and his desire to be trained in the ways of Kung Fu. Laced with a serious overtone, the comedy is on a more mature level, but a level that even a young child can follow and enjoy. Paced well, the movie starts off as well as it ends. A bit predictable once you know all the components in the character constellation, even the anticipation lends its self to the experience.",1
155,4.0,"KUNG FU PANDA is a Dreamworks animation whose plot you can guess from the title alone. It's predictable stuff for sure, child-friendly but without possessing that spark of magic that the old Disney films used to have. The plot is hackneyed and appears to have been written by a team of computers, as content as it is to revisit all the old tropes and cliches and attempting to put a fresh spin on them. Imagine every Asian film cliche in Hollywood packed into a single movie and you'll get some idea of what this is like. A talented voice cast (the annoying Jack Black aside) can't compensate for this generic nonsense.",0
156,8.0,"This beautiful film depicts the story of a panda who loves kung fu and is pulled back by his dad to work in their noodle restaurant when Po suddenly becomes the dragon warrior and is pressured to learn the secrets of that power. Po sets on a path to save China from an evil foe who was raised by his master and had come for his revenge. This is a fun story and is filled with cute moments and keeps the audience active and loving the path forward in the story, only leaving audiences wanting more.",1
157,,"I love Kung Fu and of course martial arts movies, I like a lot pandas and I'm a fan of Jack Black's work so since I knew that Black was going to be a panda (great choice since Black looks like one of them) I have true desires to watch this picture and NOT since the hype before its release started in my country due to the comedian that dubbed Po. That comedian works for the biggest and most manipulative media company of Mexico so you can imagine all the f*cking publicity that they are making for Kung Fu Panda and all the hype for this mediocre comedian. Anyway, today after 1month of its release, in the Cannes Film Festival, was finally released in my country and yes I really liked it.",1
158,1.0,"Maybe I missed something in this movie, but I thought it was one of the worst movies I have seen in quite some time. At least for adults. True, there were a few cute jokes, but how many jokes can be done at the expense of the panda being fat and flabby before the audience, even children, say Okay, we got it. The theater was about 2/3 full and for most of this movie people were getting up to leave; adults and children. A man a few seats down was snoring, which was one of the more entertaining aspects of this movie. Some of the dialogue was muddled and some of the action so fast it was hard to keep up and not get a headache. It had a nice basic plot, which was okay, but there were aspects of this movie that were not fully developed, and this included character development. For example, when Po asks his dad if he's really his dad (since the dad was a duck). I would have liked to see more development of the main characters, other than Hoffman's, as that would have at least added something to the movie for the adults. And apparently not too many kids liked this movie either, at least on the day we went, since throughout the entire movie they were talking, and not about the movie. And for the most part, the voices for each character fit, but Black's voice for Po just did not work well for the personality for the character on screen. It seemed like Black was holding back, which is too bad, since, like Robin Williams, for example, you let them go and what comes out is pure magic. Even in animation and the dialogue is more scripted.",0
159,4.0,"Kung Fu Panda (2008): Dir: John Stevenson, Mark Osborne / Voices: Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane, Jackie Chan: Disappointing animation about reaching full potential, which is something this overrated animation never does. Simple plot regards panda Po dreaming of becoming a Kung Fu fighter. When he is accidentally deemed Dragon Master his master sets about to prove him unskilled. For starters, being part of this film should be deemed unskilled enough. Chalk full of stereotypes and clichés with only the animated images to shine. Directed by John Stevenson and Mark Osborne who oversee the colourful images. Only Jack Black as Po really comes alive. He is a dreamer whose dreams are met but the idea of facing off against the snow leopard is something predicted long before it happens. Dustin Hoffman as the Yoda-like Kung Fu master is tiring. How many miniature creatures sporting wise words have to be Kung Fu teachers? Angelina Jolie as Tigress wants to move ahead thus she will have issues with Po that will evaporate when he proves himself. Ian McShane voices the tyrant villain whose destiny is to escape prison and beat up every Kung Fu warrior save for Po who will save the day. Iother characters are flat but the wildlife references make for a great evening of watching Animal Planet. Satire of Kung Fu films with a playful take on violence aimed at wrong audience. Score: 4 ½ / 10",0
160,9.0,"This movie mixes Chinese ""ingredients"" and shows us a special panda-Kung Fu Panda.I have to admit that this movie could represent most Americans or Western people's view of China-Kung Fu and Panda.<br /><br />It's a pretty good movie though I suppose some parts of the movie is a little tedious.",0
161,8.0,"Since the explosion of computer generated animation onto the big screen in recent years, Dreamworks has been the main perpetrator in overexposing the world to the genre. For every brilliant, nurtured and expertly crafted Pixar creation there is a lazy Dreamworks equivalent, heavily relying on pop culture references and famous voice talent to disguise the fact that the films suck. Yes, I'm including Shrek in this. It is a bad movie and after just seven years looks ridiculously dated. So what does any of this have to do with Kung Fu Panda? Well, because somehow Dreamworks have managed to perform a complete U-turn in their thinking and release an animated movie that isn't just good, it is excellent. I say 'somehow,' although it doesn't take William James Sidis to realise that when Pixar are receiving ten times more critical and commercial acclaim than you are, following their blueprint for success might just be a good idea.",1
162,8.0,"According to Wikipedia, ""China has one of the longest histories of continuously recorded martial arts tradition of any society in the world, and with hundreds of styles probably the most varied. Over the past two to four thousand years, many distinctive styles have been developed, each with its own set of techniques and ideas."" One of the coolest things about Kung Fu Panda is that it seems to celebrate some of these individual styles, representing them with its own animal. The animated martial arts in the film is lithe and mesmerizing; surprisingly sharp for a kids movie. Teens, parents, and kung fu fanatics will all get their money's worth with this high-spirited and high-energy flick.",1
163,8.0,"Personally, I am an animation movie lover. For me, animation is a kind of light movie, you don't think too much as the plot goes. What you must keep is let your imagination flow, feel the great adventure-suspense, and a wonderful fantasy, that makes you wonder and amazed. Animation movie is, I think, a cheat movie, you can always create a world or story without too much worry of its properties or safety. Of course, you can always said, it is not logical, it's odd. It's true, but that is not the way to enjoy the animation. Like I said before, don't use your left brain, use your right brain.",1
164,2.0,"Cartoons are typically targeted towards the younger audience. The impressionable minds, the sponges. So instead of making a movie which teaches that hard work, sustained commitment, discipline and patience ultimately pays off, here, we have the exact opposite. The team who has spent a lifetime preparing for a task is pushed aside in favor of a wholly unmotivated, ill-prepared, unqualified on all accounts ""hero"", who is chosen by destiny (which fairy tale could do without it ?) and conveyed through a turtle, who is about to kick the bucket himself.",0
165,8.0,Kung Fu panda is the usual concept of the chosen one but with different take,0
166,10.0,This is one of the best animated movie ever made.,1
167,8.0,"Kung Fu Panda is sort of a comedy/action film where the topic and the story is quite serious but is considered funny because of all the comedic stuff the characters do. We've had many movies similar to this with the talking animals and an unlikely hero, but then here we are where the animals must do kung fu and a snake(with no teeth) uses a damned ribbon as a weapon. And then there's the panda,who somehow ends up being ""the chosen one"" because a turtle points at him after he landed in front of someone else. It seems entirely ludicrous yet it somehow all works out. In my opinion this is a really great movie and they balance the comedy out with the serious and the fight scenes are pretty cool too. Overall this is a great movie which does deserve all of the attention it gets.",1
168,8.0,"Watched this for the first time in a while as it hit Netflix. It feels like every scene has a purpose and not a single shot is wasted or unnecessary. It has all the traits of a great story - likable main lead, relatable/sympathetic villain, solidly explained character motivations and easy to follow character growth from several characters throughout. It is underrated simply due to the fact that there are people who won't watch this movie because it is animated and targeted for kids, when it actually does a plethora of things better than your average blockbuster.",0
