,Rating,Review_Title,Review
260,1,Butchered,"Harry Potter and the Prisoner of Azkaban is a beautiful movie that perfectly encapsulates the wizarding world in which a constantly engaging story unfolds. The new director brought to the table was an amazing choice and not only did the CGI and cinematography improve to the ""good"" range, but the bad acting present in the first two films of the series is now almost completely gone."
261,,One of (if not) the Best!,"I see that I am not the only one to feel that this movie was a let down compared to the first two. Even though the first two movies may have been more child like, the movies where close in context to the book. Like Nara from Japan, I agree that the move seemed rushed and confusing, even to those who have read the books. I went with many people who had never read the books and they where not excited but still commented it was good. I wish the producers/director would have not changed the setting as much and not have changed how the children where represented (the students wore ""muggle clothes"" instead of wizards clothes and other details that made it what makes the book so great). Overall the more I watched the movie the more I understood it but I have read the book and listened to it on audio tape. The darkness topic just goes with the theme, as evil gets stronger, the darker the books are going to get until evil is defeated. As the Potter gang gets older and so do the subjects. It will then be according to the parents of the children watching the movie to determine if the children are mature enough/ understand enough to be watching the movie. That is why parents should supervise their children when they watch movies. The books are by far 20xs better and I would recommend reading them to your kids before watching the movie so your kids won't be so surprised about the theme."
262,4,liked the first two better,"One of the worst movies I have ever seen in my entire life. The plot is relatively the same as the first two and puts you to sleep and the acting hasn't improved one bit, which is hard not to improve. The entire movie was horrible. I did not enjoy myself once sitting through it as it just drags on and on without an end. I felt like I was sitting through the first two all over again, it's the much alike in the story. The only part unique about this one than the other two was the cinematography/directing, which were both horrible. This movie was absolutely boring, although I didn't expect better coming from the books. Don't let your children see this mindless crap, it's awful."
263,1,Horrible,"Finally a Harry Potter film that seems like a real film. The two first movies, directed by Chris Columbus, weren't bad, but seeing them without having read the books was a confusing, and sometimes boring experience."
264,,Cuarón really knows how to do a Potter movie,"Rowling's books, given their references to: English boarding schools; the problems of life in (apparently mundane and, at times, abusive) suburban and middle-class English life; the acquisition of knowledge regardless of cost; the shifting and unreliable input of adults per se; and, surely, the need for a child to believe in the sanctity of missing parent(s), were always going to be problematic when transferred to the ""big/silver screen""."
265,9,School Daze and Knowledge,"Not the best Harry Potter. Here are a couple of reasons, well first, they took out way too many scenes, second, they arranged them in totally different orders and changed the whole story. I agree with some of these comments, because they should get a Director that actually READ the book. Not a Director who just gets the main plot and changes the whole book. The first Harry Potter was far more better than this one because that one at least GOES with the book. All the Harry Potter movies are always missing something very important. In this one, they took out the other Quiddich Match. That's where he ACTUALLY got his Firebolt and beat Ravenclaw. Oh, and they shouldn't change the scenery, that wasn't so smart because everything looks all different."
266,4,"Not so great,",Prisoner of Azkaban is Special in HP series it was way Before it's time and movie with its Darker tone is another plus point to people who say it's For child and no word to say in Action Department and Movie Screenplay was excellence and Takes our Journey to new chapter.
267,9,Glorious,"My opinion of the recently released Harry Potter and The Prisoner of Azkaban is that the new director totally changed the mood and feeling of the Harry Potter series. Those of you who watched PoA and read the book saw many things cut out, I am aware that a lot had to be cut out for time reasons but in doing this many things were lost that were important in the storyline. An Example of this is how Heromine was able to attend all her classes this was shown briefly in two scene and could have easily been missed. Another thing that was troubling was why was the scenery of the movie changed. The grounds of Hogwarts were totally different than the first two movies.I believe that the change of director could have turned off many Harry Potter fans from the movies. As for myself I enjoyed the first two films and did not like the third. I do very much though enjoy the books and also I hope that the the next movie will be a little better put together."
268,1,Don't like the change of director,"One of, if not the best of the film adaptations which is inevitably a result of the esteemed director. The plot also takes a much darker turn with the ever looming threat of Sirius Black (which in very typical HP fashion isn't a bad guy) and the introduction of dementors changes the tone of things. The plot remains consistently interesting throughout the film with a gripping conflict towards the end of the film. Unfortunately Rowling decides to use a bit of a dangerous plot device with the time turner, a device like that could probably be used for a greater purpose than Hermione attending multiple classes."
269,8,Harry Potter and the best of the bunch,"I think and i know (:)) that... It was brilliant idea to invite Alfonso Cuaron. Perfect directing and book ADAPTATION. Not copy, but adaptation. 1st of all. Harry's Hair. Hermione's Hair, The Leacky Cauldron, Knight Bus etc etc etc. I saw Harry Potter World on the Screen, each detail of it, like chairs in The Leacky Cauldon or a knight walkin' from picture to picture on the background. Yes, i didn't see Harry Potter's 3rd book on 100%. I didn't see a story about animages, and Gambon as Dumbledore not so ""dumbledored"", but i see life in his eyes(sorry about Harris, but i need to say that). If u red ""Albus Dumbledore's Big Game"" - huge Russian theory about Harry Potter books, u will see that Gambon is those ""gamer"". Also, i saw atmosphere of HP. Movie - is not a book. I think it's stupid to read a book on the screen. I can read it in my armchair with cup of tea. I want to see a World. I want to see all, what i can only imagine by reading. And i saw it only in Cuaron's film. And it's cool. Thank you Alfonso, for realism and perfect book ADAPTATION."
270,10,Top-1 of Harry Potter Films.,"Harry Potter and the Prisoner of Azkaban (2004):<br /><br />The third Harry Potter film is widely regarded as one of the best in the series, and for good reason. Director Alfonso Cuaron takes the reins and brings a darker, more atmospheric tone to the story, while also exploring the complex emotions and relationships of the characters. The film introduces Sirius Black, played brilliantly by Gary Oldman, and delves deeper into the backstory of Harry's parents. The film also features stunning visual effects and a haunting score by John Williams. While the film may deviate from the source material in some ways, it still captures the spirit of the books and sets a high standard for the rest of the franchise."
271,8,Harry Potter and the Prisoner of Azkaban (2004):,"Except for the childish nonsense of the bus in the beginning, it's the most entertaining entry of the three I've seen-the first three. It's also the most darker and adult. This new refreshing air is worth, above all, of the technicians and, also enough, of the Mexican director Alfonso Cuarón."
272,7,A new darker and adult style,"Hope you have read the book because the movie plot is so full of holes it is very hard to figure out what is going on. Don't get me wrong, I liked some of it. But as a whole the movie sucked. It was like taking the book and slicing it into 1/4. The movie didn't explain enough and left out a lot of powerful, interesting scenes and information. Seriously, that was how long the movie seemed. Actually within the first three minutes I couldn't wait for the movie to end. I left angry. I can understand people saying that one must always expect things to be left out of the book when making a movie, why then stick in a whole bunch of slapstick instead of major plot points?"
273,1,What a clueless movie,"Cuarón was a way better choice compared to Columbus! Columbus' versions were clearly meant more for kids than (young) adults, but Cuarón knows how to make a film truly for the whole family. Prisoner of Azkaban is of course scary for kids, but not too terrifying, yet still thrilling for anyone older. "
274,8,Exceeds the two previous movies,"I went to a NYC Screening of this movie and all I have to say is Wow. I didn't know if the movie would be better than the first two or not but Alfonso Cuaron did the movie just as good if better. I recommend going to see this move. As always Dan, Rupert, Emma, and Robbie play there parts well but I was surprised about how good David Thewlis played Lupin he was awesome and was meant for the role. Gary Oldman played Sirius well but he looked a little too old for the part but who cares anyway. Micheal Gambon was just as good as Richard Harris as Dumbledore. Emma Thompson was great as Prof. Trelwany. I recommend again to go see this movie."
275,10,WOW THIS MOVIE TOTALLY Surprised ME!!!!!,"For a film dealing with wizardry and witchery this film is totally lacking in any kind of magic. Instead the screen is filled busy busy busy with twitching, flying, and whirring CGI gimmicks and whizbangs The whole movie is layered so deep, and cluttered up with special effects that there is precious room for anything else."
276,2,Show me the Magic!,This movie could have been cut down to at least an half an hour. The new director was more concerned in putting CGI in this movie than getting to the storyline. Moments of pure boredom. Christopher Columbus is missed.
277,5,Boring,"Best one of the series, I loved this one, This one took Harry Potter in a whole new direction"
278,10,Best one yet,"I've seen this movie so many times, until I turned 15 (2006) and I loved it every time! Of course, back then I was watching it for the story. I'm seventeen right now and almost forgot I am still a teenager. This movie reminds me of so much in my life, because every time I watched it, I was sad or angry and it always helped me distract and then concentrate on a solution."
279,10,~*-Harry Potter and Alfonso Cuarón-*~,"This movie was disgraceful to the great work of JK Rowling. There were countless errors not to mention key parts of the plot were missing. The acting was at best decent, though if the film had one up side it was Hermione (Emma Watson) she really was very good. I left the theater laughing at this horrible attempt at a movie. Next time please stay more loyal to the book. By far this movie was the worst of the three and I didn't think the first two were very good. The special effects were alright but I spent so much time distracted by the mistakes I couldn't enjoy this movie."
280,4,"WORST OF THE THREE, AND THATS SAYING SOMETHING.","As with the other HP movies and one of the main reasons that adults mostly have distaste for this series is that there is really no mystery or feeling in these films. A perfect example is the bus ride in the beginning. The driver is a complete moron, and you would think that witches and wizards would have a higher standard than the humans whom they always make fun of. But it's the fact that the bus can't just be a bus, with a interesting conductor,etc. It has to travel at a ridiculous speed where everyone is flying around driven by a half blind guy, people actually sleep though it and Harry is treated like crap. Why would you want to be a part of this? Is it funny, no. Is it creative, no. Wouldn't it be easier to just drive the bus in a normal way then have to squeeze it and everyone in it to go between two other buses while going the wrong way???"
281,4,ZZZ More of the same,"I loved Harry Potter and the Prisoner of Azkaban ; this movie was not as childish as the others, and Alfonso Cuaron did a great job. I love the fact that it is darker than the other ones and the characters are more mature (haven't read the book.. i guess in the book it is like that). The only think I didn't like was some of the effects that seemed so fake considering the mega budget for a HP film. They really have to improve on it, specially on the animals. And there were some shots, specially in the ones when Hermione is held by the tree that look so horrible and in the room you could hear a big laugh for the horrible shot."
282,10,Almost perfect.,"Whilst it's much improved after the excruciatingly slow pace of The Chamber of Secrets, the third Harry Potter chapter will definitely receive terrible ratings from fantasy haters. It's even to the first two instalments, including plenty of magic and prolonged excitement. But Harry Potter and the Prisoner of Azkaban is flat, uninteresting and entirely ridiculous."
283,5,It's Enough for Harry Potter Fans,"This is in no way as good as the previous two films. Granted it was a larger book, but where is the logic in adding new scenes when the time could be spent explaining who, what, when, how and why. Important facts were left out that are used in later books which are larger, so how are they going to fit it all in?"
284,,Big Disappointment,My quest of watching the entire series of the Harry Potter movies continued with the 3th chapter: The Prisoner of Azkaban.
285,10,another interesting story,"I hate the new direction. Harry Potter is supposed to be MOSTLY for kids. But now movie 3 has become an artsy-fartsy German indie film. I hate that; there were too many shadows and the black-out was way over-used. I mean, there ARE other screen transitions."
286,3,Damn art films,"This movie is so fresh... it flows easily are sprinkled with nice humor and is full of creative touches, the music is good, hell even the kids (especially Emma Watson) are good (well... Radclife is passable) and the direction is nothing short of mind blowing."
287,9,a glimpse of what could have been...,"It took me years to warm up to this movie as this one brought a whole new look to the series, I struggled at first to enjoy but after so many years I have finally warmed up to it and boy it's fun and action packed and has a lot of rememberbal scenes like the knight bus which I like the knight bus but I do still prefer the flying ford angila 105e, Sirius black is such a fantastic character at first he came across as a psych but after wards you realise he is a good guy the whole time, the scene location is fantastic being filmed in Scotland is just brilliant, the camera quality is just amazing making it look so real and the cgi effects are fantastic so huge improvement over the first film, which the cgi effects got better around the second film, but say this movie was where the series was getting dark well I kind of disagree there, this film just like the first two films before it was light hearted and fun while having its dark moments here and there, as the series did not start to get really dark until the next film after overall a fantastic movie with plenty of fun and emotional moments and also being the last film to be compused by John Williams fantastic 9/10."
288,9,After 6th rewatch it's fantastic,"The series is getting better which each movie ... this one was superior to the previous 2 and the new cast members were great. The principal cast are now so comfortable with their roles, that they may never be able to work again and it is fun watching them age on screen. Definitely darker and really may not be suitable for young children. This will make more money at the box office than the previous two and I have not seen a line (mob) for a preview that even came close to this. Michael Gambon slides into the Dumbledore role with ease and Oldman is his usual awesome self. Coltrane and Smith are as dependable as usual and Thelwis and Rickman are solid."
289,9,Saw it,"I thought this was the best of the series so far, until it got to the ""back in time"" sequence, when Harry and Hermione try to save the day. Now, let's see: I hate it when a film leaves interesting questions unanswered, or worse, forgets about them on the way. 1. How did Sirius escape from Azkaban and tricked the dormentors? (I hope that's what they're called :) 2. Indeed, Harry has a point towards the end of the movie: nothing is changed with Sirius's escape. Everybody would think he's a murderer who managed to flee. The truth that the 3 little wizards and us know about Sirius is still unknown to the rest of the world (fictional one, that is). 3. And now, here comes the best one, which i think has to do with the way the screenwriters and the director understand the notion of TIME. Or it's sheer stupidity... Let's say that the action of the movie, the way we see it, is a perpetuous present. When Harry and Hermione mess with the time artifact, they go back in the past to modify the future. The problem is some actions we see in the present (the stones thrown in Hagrid's hut, Hermione calling the werewolf, Harry performing the superspell) are coming from the future (the moment when Harry goes back in time comes after those three moments mentioned above, therefore it is the future on the axis of time). What I mean is this: how could the characters hear the stones, the werewolf shout, or see the spell, if these actions never took place? They will take place in the future (of course, by going back in time) It's a little bit tricky and maybe i don't make it clear, but this is a huge plot hole. Maybe someone else tries to explain this better than I? Or at least is there somebody out here who agrees with me?"
290,5,what about the plot holes?,The sheer emotion and the fantastic visuals of this entry into the Harry Potter series alone is enough for me to consider The Prisoner of Azkaban as the best in the series. It has a stroke of genius in its immersion that cannot be matched by any other one of the films in the series.
291,8,Emotionally rich & visually stunning,"Did you notice that, when Hermione used Time-Turner at 1:48 you can hear clock ticking sound all the time, while they travelling in time. It's brilliant idea from sound designers."
292,7,Time-Turner,After the two quite children friendly early Potter films the series takes a darker tone from this film onwards and this third year at Hogwarts is certainly one of the better ones.
293,7,The magic darkens,"This movie is very engaging, I am normally not a fan of witchcraft and magic movies but harry potter is different specially this movie include Time Travel and in perfect way and story is unpredictable too."
294,10,Engaging,"Being an avid fan of all of the Harry Potter line of books I was positively salivating in the queue to see the latest installment of the movie. And quite honestly I was a bit disappointed. Daniel Radcliffe (Harry James Potter), Emma Watson(Hermione Granger) and Rupert Grint(Ronald Weasley) all gave their wonderful performances but there were moments in the movie that I did not care for. My main problem was the extra footage that did not belong or add to the storyline i.e. The Frog Chorus, the shrunken head on the Knight Bus. These items were fluff and was not part of the original storyline. I believe that these two parts should have been omitted and their monies used to make Lupin a more realistic werewolf. I am sure that Alfonso Cuarón is a wonderful director but he did not capture the vision as did Chris Colombus had in the previous Potter movies."
295,4,"Disapparate Me, Please!","I have seen a lot of movies over the years with Julie Christie. My favorite is Heaven Can Wait. But, her role in this movie is the very antithesis of the lovely Julie, that it is appropriate on her birthday."
296,8,Happy Birthday Julie,"As the third installment in the Harry Potter series, 'Prisoner of Azkaban' takes a darker turn compared to the first two movies. With the introduction of Sirius Black, the convicted prisoner who has escaped from the wizarding prison of Azkaban, the film dives deeper into the mystery and intrigue that surrounds the wizarding world."
297,9,The Wizarding World gets even more magical in 'Harry Potter and the Prisoner of Azkaban',"Harry Potter and the Prisoner of Azkaban (2004): Dir: Alfonso Cuaron / Cast: Daniel Radcliffe, Emma Watson, Rupert Grint, Gary Oldman, David Thewlis: Creative third film in the Harry Potter series and every bit as creative and detailed. Its imprisonment has to do with letting go. In this case the prisoner of Azkaban is rumored to be responsible for the death of Harry's parents and he has escaped. Alfonso Cuaron takes over directing after Chris Columbus successfully translated the first two. Cuaron previously made such films as Great Expectations and A Little Princess. Daniel Radcliffe plays Potter who learns the secret of his parents' death but also faces other fears. Emma Watson and Rupert Grint are marvelous as his teenage companions who assist him in his quest. Gary Oldman steals scenes as the escape prisoner who not only has a secret regarding Harry's family, but also a specific power of his own. David Thewlis is also a great addition as a new professor who has a secret of his own. Exquisite special effects include a monstrous tree, werewolves, a griffin, a creature that is half horse and half eagle, and a trip back in time that serves different perspectives. Solid entertainment may be too dark for young viewers. Some parents may wish to use discernment with regard to the light-hearted use of witchcraft but the film is magical and adventurous at any rate. Score: 8 / 10"
298,8,Potter of Azkaban.,"Like most human beings, 13-year-old Harry Potter is becoming plain interesting as he gets older.  The newest installment, `Harry Potter and the Prisoner of Azkaban,' is a testimony to testosterone and tribulation as Harry, Hermione, and Ron meet the threat of mass murderer Sirus Black, who, upon escaping Azkaban Prison, seriously wants to find Harry.  Even the hundreds of Dementors sent to protect Hogwarts from Black are more trouble than they are worth."
299,,`There's magic in the web of it.',"A change of direction helps bolster the film's darker tone, lending a slightly 'odd' feel to the piece, and a time-travel element introduced later on provides a refreshingly unique third act, but 'Harry Potter And The Prisoner Of Azkaban (2004)' feels perhaps the least connected to the overall franchise, with its plot having little lasting impact aside from introducing some interesting new characters and concepts. It is an entertaining movie with several exciting, and occasionally somewhat scary, sequences, but it does feel slightly underwhelming on the whole. Still, it's a great film. It's a unique, enjoyable experience that sits comfortably among its peers. It also serves as a perfect transition from the earlier and generally lighter films to the heavier ones later on, though the transition is much smoother than you might remember and even the first flick has moments of proper grittiness in it. This film is the first in the series to properly capture the wistful tone associated with the character, too. Wonderfully inventive stuff. 8/10"
300,8,A wonderfully inventive and entertaining entry that starts the series' slow transition into darker territory.,"I really liked this one - very mysterious criminal Sirius Black , who was once Voldemort's trusted aide, has escaped from Azkaban Prison and rumor has it he wants to kill Harry Potter. Who is Sirius and why does he want to kill Potter? I won't give it away - you'll just have to watch and find out for yourself."
301,10,Another Cute Film,"Darker in tone than the first two films, with the nightmarish dementors circling Hogwarts and threatening to suck the soul out of both Harry Potter and Sirius Black, the wizard who's broken out of prison with the apparent intent to kill him. Aside from the menacing Snape and annoying Malfoy (who happily we get to see clawed by the hippogriff and punched in the face by Hermione), there is also a werewolf about, the look of which in that dark forest was pretty scary. Even the quidditch match is played in a howling storm. Is all of this darkness a metaphor for the turbulence of adolescence, with the three heroes beginning to mature and face the real horrors of life, both present and past? Maybe. There are also some really sweet little moments, like when the friends console each other gently when one is crying, or when Harry is told that ""the ones that love us never really leave us."" It drags on a bit in its 142 minutes and I'm not sure it's quite head and shoulders above all other installments in the series, but this is certainly a good one, and a nice prelude to the struggles to come."
302,8,Entertaining,"The first two Harry Potter movies were faithful, efficient adaptations of their respective books. I enjoyed them, although since I had read the books and they just retold the story of those books I felt they would have been more fun for someone who did not already know the story."
303,8,The difference between a workmanlike adaptation and cinema art,"Based on the book Harry Potter and the Prisoner of Azkaban, this is the third film in the Harry Potter film trilogy, a story about Harry Potter In his third year at Hogwarts, where he discovers the convicted mass murderer, Sirius Black (Gary Oldman) has escaped from the wizard prison Azkaban. Black is known as Lord Voldemort's most devoted follower, and he's after Harry to avenge Voldemort. But, Harry soon discovers that there is a bigger culprit behind the conviction and that there is a strong connection between Harry and Sirius."
304,8,Another magical sequel.,"It's a shame some aspect of the movie is missing this time around, at least a lot compared to the previous two movies. Although this movie is missing some scenes I wanted to see from the novel, but I liked the fast pacing of this movie at the same time. But being more faithful to the novel while being fast paced would have been nice. Another thing that bothered me about this movie is the fact that the original actor that played Albus Dumbledore is replaced because of the unfortunate passing away of Richard Harris. The new Dumbledore lacks a lot of aspects that Richard Harris showed while playing the head Wizard of Hogwarts. The new guy simply didn't have the soft and yet someone you should never cross thing going for him, nor did he have that certain look in his eyes that showed wisdom. Yes, for some movies that is based on a book that doesn't go EXACTLY like the book doesn't necessarily make it a bad movie. But like I said those scenes would have made this movie much better in my opinion. Even if I didn't read the 3rd book in this franchise and saw this movie after watching the previous two movies. I would have thought something was missing in this movie regardless. I personally thought it could fit a lot of the parts in the book in this movie since this movie isn't close to the 3 hour mark. On a positive note though besides the fast pacing, is how this movie somewhat atones for the stuff that is missing from the book and makes it a bit more lively and actually has a bit of satire. Everything seemed slightly more sharp including the humor. Also addition of Gary Oldman is always a plus."
305,6,"Isn't really faithful to the book compared to the previous movies, but it's fast paced and keeps your attention for the most part","This is one of the few movies I have watched where I rapidly lost interest and nearly fell asleep (Crouching Tiger, Hidden Dragon was the other). The movie was stuffed with details which I assume were faithful interpretations of the book (which I haven't read) but I felt the characters lacked depth and after 45 minutes I didn't really care what happened to them. Special effects were good and I think that the direction was better than the first two movies but overall it just didn't work. I have seen both the previous movies and found them more entertaining - so I am not an anti-Potter person. It was a relief when the credits finally arrived and I could head for the exit..."
306,4,Tedious for non-Potter fans,"I haven't read any of the books (I have much better things to do with my time), but perhaps that makes me more qualified to judge the movies on their own merit. HP 3 is a visually terrific movie, entertaining although not exactly gripping, with predictably good special-effects, and a top adult cast (Gambon, Rickman, Oldman, and Thewlis)."
307,,"Quite watchable, but Rowling's (flawedly conceived) world fails to impress me.","I confess that I did not read any of the Harry Potter books, and I am afraid I will not have the time to do it during the current reincarnation of my soul. This being said, I am judging the film by what I saw on the screen, and I cannot refer to the many details the book afficionados seem to be that familiar with. My opinion is that this film belongs to the category of kids film, and should not be over-estimated or over-judged beyond. It is actually quite good in its own terms, and doing good kids movies should not be under-estimated in a world poluated with that many bad taste or plain boring movies targeting young audiences, unfortunately many claiming Disney descendence, or even bearing Disney labels. My young teen-age soon enjoyed the film, and so did my wife and myself. "
308,8,just a kids movie - a good one though,"Harry and his wand-waving friends return in ""Harry Potter and the Prisoner of Azkaban,"" the third in the series of high-flying adventures by British author J.K. Rowling."
309,7,enjoyable entry in the series,"this movie just sucked. the only decent harry potter films were 1 and 2. this one was unbelievable. what really annoyed me was the fact that dialogue was taken directly from the book, which is fine, but the character's say those lines (as a matter of fact ALL their lines) in a very boring and un-enthusiastic way, which brings me to my next point. this film was so depressing. just looking at it made me want to cut myself. not just because of the boring acting, but because of the color. THERE WAS SO MUCH GRAY! everything had a dark gray tint. the darkness level was so high, that the Ghostbusters game on Nintendo looks like a Van Gogh painting compared to this. the CGI is that bad, but could've been better. the only film that can use CGI and still be an awesome movie was 300. this film, had mediocre CGI. the only things that were even close to decent was the music and the special effects. that was probably their goal, to have all this CGI and great music to draw the audience away from such an awful film. WELL IT DIDN'T WORK ON ME WARNER BROS.! this film lacked what the two others had. originality. the two other films made up their own lines, amazing music, and they used CGI only when it was necessary. not this film. if you like this movie, fine, but i consider it an awful adaptation of such a great book in the series."
310,1,holy freakin god,"It's absolutely amazing to find out what all can happen when you put a promising story that's full of imaginations, wonders & endless possibilities into the hands of a master storyteller and watch him/her elevate it to a whole new level. Breaking from the monotony of the previous 2 chapters, Harry Potter & the Prisoner of Azkaban is the first time we get a genuine taste of how magical, enchanting & mystifying the world of Harry Potter really is and the film as a whole is, in my opinion, the best installment of the Harry Potter franchise."
311,,Something Wicked This Way Comes,"Harry Potter is a phenomenon. The books and the films, although I haven't yet read the books. I am convinced that one of the reasons behind the success of these films is that they are the only enormous epic adventures made for kids that don't make them feel like kids. Sure Pixar, Disney, Dreamworks CRANK out the huge films but they are cartoons and made with kids in mind. The Harry Potter series (especially the last two installments) including Harry Potter and The Prisoner of Azkaban gives children and adults who love fantasy a very serious epic with no holds barred, it doesn't feel toned down or edited for content but rather very real and intense and scary at times, exciting, masterful, and brilliant. Mexican director Alfonso Cuarón takes the helm from director Chris Columbus and gives the series a serious boost in maturity which it definitely needed. Harry is older, his friends are older, the story is darker and his fans watching it have aged too quite likely. Cuarón gives it exactly the dark edge it needs. There is no doubt he is a far more mature director and perhaps even too dark himself to take on a children's movie such as this but he does it and flawlessly."
312,10,A feat of movie making that continues an outstanding series of films,"I have been looking forward to this movie for a very long time. i am a huge fan of the Harry Potter series. when i went and sat down in the movie theater i was expecting a movie true to the book and story line. what i got got was nothing of the sort. I understand that things need to be cut in order for the length but critical things in the story were disregarded and never even mentioned. such as the origins of the mauredars map, why harry's patronomus is a stag, Cho, Cedric, and many more things that i don't have room to mention. I was very disappointed in the overall tone of the movie as well. The setting was completely different, Hogwarts looked gloomy and creepy. Lupin came of as kind of sleazy, (and i don't recall werewolves looking like skinny little chiuauas!). i hated every second of it and i hope that they choose a different director for the next movie. this movie put one of the best books in the series to shame! (What was with the chorus and the singing frogs in the beginning?!) Doesn't the director understand that wizards and witches don't wear muggle clothes?! they wear cloaks! everything about the movie was wrong. the three main actors did well for what poorly written script they had to deal with but snape and mcgonogal werent in it enough and the new dumbledore was a poor choice. i walked out of the theater thoroughly upset and disappointed! if you are a harry potter fan, save your time and money. i wish i had."
313,3,HORRIBLE!!! (contains spoilers!),"Both in terms of the actual story but also in the way the film is crafted, there's a major difference between the two first movies, and this one! And it's great! It seems more dark and gloomy, better framed, the CGI is obviously better and its great to work with more screentime for some of the superior, english actors. Emma Thompson as Trelawny, David Thewlis as Lupin etc."
314,8,Major difference!,"Harry Potter and the Prisoner of Azkaban is without a doubt one of the best fantasy films ever made. Yes, it is a Harry Potter film, but the first two look like TV films compared to this. The special effects are amazing, much better, the cinematography is beautiful, the direction much more confident and focused. Alfonso Cuaron was the best thing that ever happened to this series, and I miss him. Technically, it is one of the best achievements of the decade. The acting, for the most part, is brilliant. Wonderful performances from the adult cast, and most of the child actors. Daniel Radcliffe is weak at times, but he gets better as the series goes along. The writing is superb as well. Nothing but praise for this film, and I think it is a shame that some people think of Harry Potter as some fanboy film series, where it really is something magical (well, besides the first two). I really need to rewatch Goblet of Fire and Order of the Phoenix to see where they stand, but one thing is certain. Alfonso Cuaron's direction was the best this series ever had, and this film is the most beautiful and visually stunning of the Potter films."
315,,Powerful and exhilarating! One of the best fantasy films ever made,"'Harry Potter and the Prisoner of Askaban' is a nice follow-up to the previous movie. The special effects are dazzling to look at. Cuaron wonderfully creates a sense of magic and adventure. The magical world of the school is spectacular to look at. The movie moves at a sluggish pace in the beginning but eventually picks up. Cuaron reunites and newly casts a terrific ensemble where Maggie Smith, Michael Gambon and co reprise their roles, Gary Oldman and David Thewlis bring freshness and there are the hilarious cameos by Emma Thompson and Dawn French. Of the three protagonists, Daniel Radcliffe and Emma Watson are getting worse with their acting (even though I quite liked Hermione in this one). Rupert Grint remains more consistent with his character and he steals the show once again. Overall, 'Harry Potter and the Prisoner of Askaban' is still a nice family entertainer and it's quite sad how the next movie turned out to be so boring."
316,,One of the better Potter films,For a movie for 10-15 year olds and technology improvements this movie pulls off the entertainment value and like it's predecessors is relatively consistent with the books.
317,6,Entertaining while introducing stupidity,"""Harry Potter and the Prisoner of Azkaban"" is the third movie of the Harry Potter series and in this one we have Harry Potter who is in his third year at Hogwarts and he is hunted by a dangerous prisoner who has escaped from the Wizards Prison."
318,7,The hunt of Harry...,"The best Harry Potter film, mostly thanks to Alfonso Cuarón and his crew."
319,8,The best Harry Potter film,Let's keep this short and sweet.
320,3,What Happened to this movie!!!!!!,"This film is the adaptation of the third book in the Harry Potter's saga written by J.K. Rowling, and is the first in the franchise that isn't directed by Chris Columbus, who makes way for Alfonso Cuarón. The cast, however, remains the same, which allows to this film doesn't seems a totally different thing from the first two, although there are changes in the way the story is told and seen. One of the most obvious changes is the gradual abandonment of the use of black school robes, almost ubiquitous in the first two movies. For some fans, its a transition to another stage of the film franchise. Also notable is the arrival of Michael Gambon to the role of Albus Dumbledore, left vacant by the death of Richard Harris. Although loyalty and attachment to the original book and it's details is a feature that will come to gradually disappearing, this movie still follows closely the history of the book. For all these reasons, this movie entertains, delights but haven't nothing surprising."
321,5,Interesting but not surprising.,"Harry Potter and the Prisoner of Azkaban is a terrific movie with a very well developed storyline and an outstanding cast. It's a great third installment for the franchise, while a third film is normally when they start to fall flat, this loses no creative energy and clearly has much more story left to tell, and we are in no way sick of these characters yet either. Though I mostly find it to be a delightful entry in to the series, I did feel that it was a bit too dark, there wasn't really any gradual increase in the tone of storytelling that is light and simple in the Chamber of Secrets, to being much more sinister and severe here, I just felt the transition could have been more natural. The cast continues to delight as they deliver more dramatic and intense performances than the previous two movies, regulars such as Daniel Radcliffe, Rupert Grint, Emma Watson, Alan Rickman and Robbie Coltrane are all outstanding, and newcomers Gary Oldman, Timothy Spall, Emma Thompson and Michael Gambon, who is terrific in his first portrayal of Dumbledore after the death of the great Richard Harris, they all add that extra depth that make these movies so much fun. A darker story that will have you at the edge of your seat, I would recommend Harry Potter and the Prisoner of Azkaban to anyone looking for a good adventure or family film. "
322,8,"Franchise Jumps in to Darker, more Thrilling, Territories,","Well, if you have read the book, then I am begging you please don't watch this movie, you may hate it just like me. Few differences here.<br /><br />BOOK : The firebolt is received in mid days of the school, which goes for testing thinking it may contain some dark magic stuffs and till the end they don't have any idea who sent.<br /><br />MOVIE : He receives it in the last, and they get to know who sent it!<br /><br />BOOK : The story behind Sirius being animagus is revealed.<br /><br />MOVIE : Not revealed!"
