,Rating,Review_Title,Review
207,1,Do they have the right to change the script ?,"This was the worst Harry Potter movie ever. I wonder if the Author knew about the scenario, cause we supposed to learn about Voldemort (Heir of Slytherin) in this movie and the Horcruxes. How did Dumbledore cursed while trying to destroy one? Did anyone see it? Or the necklace? How did Voldemort obtain the necklace, before Albania or after it :D. How did Ron start dating with Lev? it was because of Victor Krum, but did we see it? Phoenix??? Funeral??? Kids seems like they were used to the death of Dumbledore, where were the tears and prick of conscience of Harry? (he supposed to be stunned under the cloak and that was why he couldn't stop Snape killing Dumbledore)Minister's proposal? ETC.."
208,6,"Definitely Not the Best, But Still Entertaining","Harry Potter and the Half-Blood Prince is the sixth installment in the long-running series and usually by this point, franchises start to go down the gutter but is Harry Potter one of them? Let's find out!"
209,4,Budget Harry Potter,"Unfortunately this addition feels like a budget movie among a great series, something feels missing and things seem less suspenseful, slightly more amateur acting and a more boring flow. Feels like a shame."
210,1,This movie is being shown on TV,... and I'm on IMDb looking to see if I'm the only one who found this film tedious. Looks like I'm not!
211,10,May be the best Harry Potter movie yet,"There is a story that tells when the great Fred Zinnemann, director of such classics as High Noon, and Walter Murch were editing Zinnemann's Julia. Two test screenings had gone disastrously, and cuts had to be made. They realized a certain sequence had to go. As editor Murch went to make the cut, Zinnemann spoke that when he read that particular scene in the script he knew he could make this movie. Murch froze. Was he about to cut out the heart and soul of the movie? Murch turned to Zinnemann and made a motion, as if to say, ""Well?"" Zinnemann nodded. ""Do it."""
212,3,"Please do not kill the next book, make a decent adaptation for once","Can anybody why an unknown writer like Steve Kloves and a mediocre director like David Yates, took the best and most successful saga ever written and probably and destroyed like this. Not only Half Blood Prince movie is less than half of the novel; but this is a two and a half hours movie where almost NOTHING happens. I suspect, the director unable to transmit the complexities of the book (this and the next one are the darkest of the series) and decided to just fill up the time with unimaginative action scenes (not even in the book) and empty enlarged situation; but nothing that benefits the movie at all. As an example; if you want to know what is the meaning HALF BLOOD PRINCE you will have to read the novel. You will no WHO IS thanks to phrase by the end (""I am the HALF BLOOD PRINCE"" ) but that's all the reference you will get on the books title. If the main story is not even there, do not expect the secondary's ( but important), to be even mentioned. They aren't. Just one thing; as much as I love the characters and the actors behind them; this movie is an insult to any reader and fan of the books"
213,4,Definitely not as good as my favorite book,"This reminded me a lot of Twilight. It concentrated much more on the romance than actual important parts of the plot. It jumped all over the place. Honestly, if I had not reread the book a week ago I would have been so confused. But then again I spent the whole movie wondering where different parts were. Basically read the book again to get the plot but try not to think about it when watching the movie."
214,8,"Not the most action-packed of the films, but a worthy adaptation nonetheless.","As it happens every time a new ""Harry Potter"" film is released, there was a giant amount of hype surrounding ""Half-Blood Prince"". Add to the fact that it's obviously going to be popular due to the Potter phenomena that's swept the world over the last 10-12 years or so, the movie was met with glowing reviews - many indicating it was the best film in the saga yet."
215,5,"Since I'm not a fan of Harry Potter, I can't really give this a fair review...but I'll try.","Okay, here's the deal: I'm not a Harry Potter fan at all. I never got into the books and the first movie just bored the hell out of me. So, since I'm supposed to be reviewing every movie in 2009, I dreaded having to see this. Luckily I got it out of the way rather quickly last night at a midnight showing (the theater was filled to the brim with ""Potter Nerds"")."
216,8,Hilarious and heartbreaking. Captures well the awkwardness of teen romance.,"Harry joins Dumbledore in a quest to discover details about Voldemort's past that could lead to his undoing in the future, all while the teenage trio deal with humorous and heartbreaking relationship woes. This sixth film deftly balances mystery, comedy, and romance for its first two hours, wisely slowing the pace to give its characters room to breathe and grow before thrusting them into the breathless, chilling, and genuinely heartbreaking last half hour. Michael Gambon here gives the definitive portrayal of Dumbledore, and the relatively lighthearted initial tone serve as a brilliant contrast to the earth-shattering encroachment of evil; it truly feels like there's something to lose, and the stakes are set high for the finale. "
217,6,Too much teen drama and not enough magic,"Harry is back in the sixth installment of Harry Potter. There's lots of romance in the air, so much that it is clouding the actual plot. But, let's see what Harry and David Yates have in store for us. "
218,1,Opinion of someone who hasn't read the book before,"--- NO SPOILERS FROM HERE --- Some people claim this movie is perceived better if you hadn't read the book before because you don't expect certain things to happen, so the sole fact that movie is different from the book (which isn't bad by itself alone) doesn't make you angry. Well, exactly for this reason I never read the Harry Potter book before I see the corresponding movie, so I watched Half-blood Prince being as clean as possible, without any expectations whatsoever. And guess what? Even from this point of view, this movie just SUCKS!!! I won't write long lists of things that were present in the book but not in the movie, like other fans. These didn't actually annoy me when I watched the film, for the aforementioned reason. You can just count on a lot of things being unexplained and completely unclear, simply leaving a lot of loose ends and some things don't even fit. If you haven't read the book (like me), you won't understand plenty of things, and if you have read it - better keep away from the movie to not ruin your mood."
219,9,"Adventure, Action, Love, Comedy, Darkness, Heros, Villains and most importantly MAGIC!!!","First off I'd like to say that I have read the book twice and obviously loved it, so I am perfectly aware of what was differences, however it's a filmmakers perspective on the book, things work on the page that don't necessarily work on screen, like no end battle was a big one, yeah I missed it, but it would have been extremely repetitive judging on what takes place in the last book. Certain characters or scenes that played out in your head may be different in the movie, because obviously the director, cinematographer and screenplay writer have different heads then you do."
220,8,Dark days ahead...,"I was quite surprised by how much I liked this one. Not that I didn't like the previous ones, but I was so in love with the books that I never felt completely satisfied by the movies. However, in this case, the book was actually my least favorite of the series, but the movie has turned out to be my favorite so far."
221,8,Great...but not the best,"Ah yes Harry Potter is always a treat to watch because you know by now it is going to be entertaining.With this one i had that ""WOW"" factor but a few problems along with it."
222,7,Good Potter Film,"I am not a very big fan of Harry Potter let me start off just by saying that. I only read the very first book and didn't like it much but see why kids would love the stories. I have seen most of the movies and like them somewhat better than the book I read but still didn't enjoy them all that much, again I see they are more for the kids who love the Potter stories. This movie I took 2 kids to and I thought it was an enjoyable film, it seems like the actors are starting to ""grow up"" and they are given more grown up issues to deal with and stories to tell. Particularly good I thought was the girl who played Hermione she had some great parts in this movie. The story is darker which I like for the older kids and adults who go to see this movie but they don't go too over the top with it it is still a good story and ""believable"" at least as far as any story like this can be believable."
223,8,"Good atmosphere, great cinematography, and some fine performances overcome narrative troubles","The problem Steven Kloves had when he adapted ""The Half-Blood Prince"" was that the source novel doesn't contain a naturally cinematic story. You're not quite sure what everything is building up to. What is ""The Half-Blood Prince"" about? Voldemort's secret? That mysterious potions book? Ron making a fool of himself in romance? "
224,6,Disappointing!,The sixth instalment in the internationally loved wizarding franchise has been perhaps one of the most awaited films of the decade; even more so considering the gruelling year fans have had to wait since it was decided to push the film back 12 months.
225,3,Harry Potter and the Halfwitted Director,"OK...so we're reaching the final chapter of the franchise, and the inevitable confrontation between the forces of good and evil are ever fast approaching."
226,10,The best Potter movie so far,"I loved this movie. The opening sequence was explosive, especially in IMAX 3D, the storyline was dark (very), Draco Malfoy was even more evil, the acting was superb, the special effects were amazing--in other words, everything a Potter fan could hope for."
227,5,Highly disappointing,"This film was quite disappointing and did not live up to the previous film that was done by David Yates. In the series of all the movies made from the books, this one was just slightly better than the horrible (Prisoner of Azkaban). The actor the chose to play slughorn was all wrong. Slurred speech, Uneven delivery, and just looked wrong for the part. The movie jumps from one chapter to the next going, by the book, where a full chapter is done in 1 minute in the movie. There were some parts and scenes that had nothing to do with the book, this confuses me. Why waste the time putting stuff in that isn't there, and leaving stuff out that should be? (Leaving out Bill weasley, dobby and Kreature, Minister Scrimgore, Fudge, and numerous other characters was unforgivable) Yes, i know, you cant do the WHOLE BOOK for a movie, but I made this movie, i could do a MUCH BETTER job, and maybe ad 10 minutes to the movie, and tell the story much better. The one bright aspect is that the main actors aren't the cute kids anymore, and have grown up to be wonderful actors. Had i know, i would have waited for this film to come out on DVD instead of paying to see it. I am sure it might do 230 million dollars, but they need to put that much money into the value of the writing and production of the film."
228,2,Garbage.,"First of all, I have not read the Harry Potter books nor do I have any intention of doing so. I went to see this because my girlfriend loves the books, which means I had to. That said, I haven't had any problems enjoying or at least tolerating the previous movies. I even rather liked the first two, but this movie was trash. Absolutely trash."
229,1,I hate the creator of this film more,"This was easily the worst film among the lot guys....I don't know what the other guys mean by ""great film""....maybe Warner Bros them-self is posting these comments....I had read from newspapers that this film has lots of romance and comedy.....But unfortunately that is the ONLY thing that this movie has.....and these jokes were mostly un-laughable....and the romance was non-palpable I am a lover of HP series (movies and books both)....but i don't remember each and every line like some of the fanatics.....i only remember the outline.....I wont say a movie is bad just because it deviated from the book....I am judging the film just own its own merit...ITS REALLY Disappointing....virtually no magic, no mentioning of possible horcrux materials, too little Tom Riddle memories, and the final battle scene -well there was no battle.."
230,1,spoiler? how it could be possible?,"An awful movie? Yes, this is the least I could said about this mess. Spoilers? Maybe, if you can find a plot in this no-brain wash. Well, I thought it could be weak, but I went because of the kids, I thought I could be at least funny. At the end they didn't like it either. I've not read the books (the bestsellers), they are too fat to be valuable, and I think, if you don't know the story you would not understood anything either, no way. I am almost sure, the book could be more interesting, but a movie is not a book and if you try to make it like the book, you lose with no mercy. The movie is an endless cliché and boring to death. The person who plays Harry is the weakest actor I've ever seen, with approximately 3 or 4 grimaces, that's all. There are some freaky teeny love stories, which are laughable, I would prefer ""American pie"" instead. Accidentally I've seen the movie in original, but it was not something adding a value. Actually the people in the cinema laughed almost all the time, I tried to sleep a bit but it was so aloud, so I couldn't. Anyway, a miserable stuff, I'm just wondering how the advertising can manipulate the masses in such a manner. What's a pity!"
231,3,Bad adaptation of a bad book,"By now, my interest in the Harry Potter films is virtually nil, given the rather dull, uneventful, uninspiring nature of the last two entries (Alfonso Cuaron's PRISONER OF AZKABAN being a high point of the series for me). Sadly, when I saw journeyman director David Yates was back for this sixth outing, I expected the worse...and I got it. HALF-BLOOD PRINCE is another messy, pointless entry and a bad adaptation of a book that was already pretty poor in itself. This overlong outing is packed with superfluous stuff, trying to mix world-changing danger and events with typical teenage romance and laughs. The two elements never gel, and you have to wonder why we spend so long dwelling on Ron's romance with an infatuated student when his house has just been burned to the ground and his whole family put into peril."
232,7,VERY VERY VERY disappointing,"OK, after the Order of the Phoenix I read all 7 of the books. After reading or even during reading them I was disappointed with how the movies were made. But this by far was the worst. I even briefly thought about leaving. I can understand not having the Dursleys in. They didn't add a lot to the book anyway and I knew the battle scene at the end was left out (apparently Yates thinks the fans are sooo stupid they would get confused with the battle scene in the next movie) but the rest was just pitiful. In the book where Harry and Ginny kiss was far better. They left out so many of the memory clips and it was a bit confusing (as in what was that ring for...I know but if you haven't read the books you wouldn't)."
233,5,listen to audiotapes of the books....,"Little at a time the movies erode the actual storyline adding more Hollywood's scenes and less of the magic of Rowling's extraordinary books. This was the most disappointing of all the movies so far and I was SO looking forward to it...If people can't bring themselves to read the books (they are large and time consuming), listen to the audio books, especially Stephen Fry's version which will bring so much more to the stories than these movies. I have loved and watched them all over and over and now this one is finally feeling like a movie made from a book...really disappointing and missing the mark. I won't buy this one."
234,8,The return of Harry Potter is much better than expected,"Harry Potter and the Half Blood Prince, much like the other films in the series, picks up almost immediately after the events of the last film with Harry Potter (Daniel Radcliffe) and Professor Dumbledore (Michael Gambon) revealing Voldemort's return to the wizarding community. But despite this ongoing threat, Harry just wants to be a normal teenager chasing pretty girls and spending time with friends. But with Death Eaters trying to break into Hogwarts, and strange occurrences Harry is sure Draco Malfoy (Tom Felton) is involved with, life is anything but normal."
235,6,The Look of Love,"Let's get it out, it's hard to compete with #3 and #5. Those two films set the standard for what one expects from adaptations of the novel, and ever since it was announced that #7 would be split in two... To be fair, this film isn't bad, but it's not what the book was, and I do understand what ""adapted or based on"" means. It's just that I expect at least the basic storyline to remain in place."
236,1,The worst movie... ever,I have to agree with every one who thinks this movie is the worst thing that happened in HP story.
237,8,"A respectable adapation of the book, but in the end only a prequel to the grand finale!","I always thought that ""Harry Potter and the Half-Blood Prince"" was the weakest book of the series, because it just feels like a bridge between Book 5 and 7, that doesn't have anything to offer on its own. The whole plot basically centers around the romantic problems of Harry, Ron and Hermione, and Harry and Dumbledore traveling through memories that involve Lord Voldemort's past. The excitement factor was just absent for pretty much the first 3/4 of the book, and while the final was quite thrilling, it also fell short of some of the others in previous books. Now, with that in mind, I went to see the film with rather low expectations, and expected to hate it and be mad for a long time that they butchered the Harry Potter film series beyond saving. Well, it turns out I was wrong. All in all, the film was a pleasant surprise, and I have to say that I really enjoyed it. Was it the worst of the six Harry Potter movies? Probably yes. Is it worth watching though? Definitely! "
238,2,What can I say......,".....it just was really really bad! I love the Harry Potter series and I was really looking forward to see this movie. During the movie I laughed and the dead water-people gave me a good scare, but at the end of the movie I was beginning to wonder what the movie was about..."
239,5,"a for effort: no seriously, where did they try?","I mean it's not an awful movie, (if you think of this film as a standalone). There are moments in it i genuienly enjoyed. However, it is a pretty poor adaptation of the book. The whole 'romantic comedy' addition to it all-meh. For not to mention how the canon endgame ships were pretty much butchered."
240,8,So sorry to say,"I'm really sorry to say this, but I feel, that the director of this movie doesn't have enough talent to work on it. The book itself is so great, actors are amazing, visual effects, music, everything. But all this turns into already second week and boring movie, which leaves no memories or emotions whatsoever."
241,1,Sexist - Stereotypical - With a flawed narrative and cinematic lacking!,"I have never used the phrase 'what a waste of my life' – ever! But here it is ""what a WASTE of my life""! Firstly, I will refer to the above statement and 'obliviously' label the film as SEXIST. I will now accuse it for portraying unfair stereotypical views on teenage-culture."
242,2,Harry Potter and the Half-Baked Plot,"The problem with the Harry Potter books is that the books are too long, the twists are too sudden and convenient. Is Snape a god guy, a bad guy, a good guy, or a bad guy? Rowling makes him to be whatever fancies her at the moment, continuity and consistency be damned."
243,10,Weakest Potter Enty,"Half-Blood Prince is the funniest film in the series. It's well-acted, nicely shot and Dumbledore is wonderful. But as I'm a Potterhead, and as an adaptation it disappoints. Too romance-focused and not enough focus on Voldemort, and it's unfortunate how Ginny is portrayed here."
244,2,Hogwart's Magic Lost,"The magic that is Harry Potter and Hogwart's is completely missing from this movie. There is no suspense in watching it. One should never be watching a Harry Potter Movie thinking about their laundry. I did though. The actors did fabulous, but the story is completely flat. Most our your favorites will be lucky if they get a 15 second cameo. There is no climatic ending. I was actually grateful for the ending, it meant I got to go home finally! The movie is far too long for as little content as it has. I do not mind changing a novel to make it's leap to the big screen, but at least leave enough to remind of us of the original text. This movie kept the names and the places, but very little else. The magic is gone. Let us all hope they find it again before the last two come out."
245,9,Possibly the best one yet!,"They pulled out all the stops for the latest installment of the Harry Potter series and you won't be disappointed with the end result. As a fan of the books and films, I was truly impressed with how The Half-Blood Prince turned out."
246,8,"A great Harry Potter movie for fans, if not fanboys","A reviewer for the Washington Post described ""Half-Blood Prince"" as a Harry Potter movie for non-fans. As a Harry Potter fan myself, I not only loved this film but thought it was one of the best of the Potter movies, rivaled only by the third, ""Prisoner of Azkaban,"" directed by Alfonso Cuaron. The reviewer was confusing fans with fanboys. Of all the movies, this one is probably the least faithful to the source material. It eliminates large sections, makes subtle changes to what it does show, and includes one violent sequence that sharply contradicts the book. Fanboys (who are not, I should mention, all male) are deeply bothered by this, because they want the movies simply to replicate the events of the books on screen. Of course that would be impossible, unless each film was at least five hours long. The best they can hope for is what director Chris Columbus did with the first two films, stuffing as many events as he could manage into two-and-half-hour slots."
247,10,The best of them all,"It's so different from the previous and the last two films, but in the best way possible. We get to spend a last year at Hogwarts with our three heroes and the movie does so well in connecting the dark times coming to the place we're so familiar with. It's darker, more adult but also brilliant in developing and setting the characters up for the final two movies. Love it!"
248,10,"While Lacking In Some Places, Over All It Surmounts All The Other Movies.","*WARNING, MAY CONTAIN SPOILERS!*"
249,3,Worst of the lot. Took all the fizz out of the book and served colored sugar water,"I don't understand! What happened to the people who brought us those excellent first four adaptations (I was disappointed with the fifth one too but not as much as this one)!? Did they get themselves a lobotomy or something!? Perhaps the most darkest and excellently put together books of the Harry Potter series, turns out as a movie that is essentially about teenage hormones and unexpected laughs! What happened to all the key plot points that bind together to give us the excellent ending of the seventh series? Where is all the drama, the urgency and the action of the book? Where is the epic showdown within Hogwarts that gets Bill injured? Where is Bill, for that matter!? All the major plot points that add up in the seventh book and result in such an awesome closure of the series are omitted! It is completely mind boggling that so much information can be omitted when adapting the book. I think the filmmakers got complacent and lazy, right from the fifth installment onwards, but watching the level they have stooped to for this one, I am really not that enthusiastic about the seventh and eight movies at all."
250,1,Betrayal -- Is Yates really Voldemort? Is Kloves really Umbridge?,"Sitting there in the dark watching this travesty,I just felt betrayed. It was like a death eater sucked all of the joy, magic and cheerfulness and lets just say it -- logic that should have been present in the movie away. The one star is because it was so hot outside and the theater was air conditioned. This movie is IN-appropriate, IN-excusable and IN-sulting!"
251,1,"""Blameless""","The sixth film of Harry Potter story was damaged by stage director, who added too much from himself to the Harry Potter story from read books. There were so much unnecessary details and scenes (ex: Wisley house burning,etc.). I wonder where are battles between good and bad in the end of the film? Because I think that it is preposterous that death eaters didn't catch Harry to take him to Volandemort when Harry was pursuing Snape alone!!! The romantic story of Harry and Jinny relationship was awful.Harry made the first step, not Jinny was showing her evident sweetheart!! Such scene as lacing Harry's shoes was impossible!What does it mean? Is it how Englishmen show their love? I want to admit excellent play of Rupert Grint and Tom Felton, the best actors from all young actors from the cast. Big number of stage director's gag has ruined all impression from the movie!And IT IS NOT A ROMANTIC COMEDY!!!Harry is sad because his godfather died, the whole magic world is afraid because Volandemort is back, and after all Dambledor dies what makes it even more sadder!! Therefore, I won't lean on a broken reed, 7th film of Harry Potter.."
252,,Very confusing and a total waste of time.,"***SPOILERS*** Okay, let's get one thing over with first. I am not a big fan of Harry Potter books or movies. I've only read up to book 4, since I got tired of waiting for the rest of the books to come out, and when they did I just wasn't interested anymore. Now my interest has suddenly grown, mainly because of this movie."
253,7,Review Harry Potter six,"Harry Potter and the Half-Blood Prince's opening scenes are marked by the chaos and confusion permeating both the Muggle and wizard communities as they experience acts of terrorism via Voldemort's army of Death Eaters, free from the shackles of Azkaban and eager to wage war for their master. The fancy of years gone by has been replaced by a general feeling of unease as prominent members of the wizarding world go missing, their businesses left destroyed or abandoned. Rumors suggest Dumbledore (Michael Gambon) is getting too old and possibly too senile to offer protection strong enough to defend against The Dark Lord, and parents question whether Hogwarts is still the safest place for their children. Magic has irrevocably made the leap from pretty lights and the odd hex to a weapon of mass destruction in the wrong hands. War, hormones, and dark magic equal a better-than-average year for the students of Hogwarts, and the best Potter movie since Prisoner of Azkaban."
254,1,Harry Potter Gives you the Finger,"HP Giving you the Finger? I was happy to see Wormtail get a little screen time, his part in the book was about as big as his part in the movie. While there are differences in the book version and movie for this scene, there is one glaring detail that both HP book fans as well as HP movie fan can both agree on. We see poor Wormtail is living with Snape, he opens the door to greet Snape's guest and what do we see, a stubby little hand missing a finger wrapped around the door. Wait a second, that was the hand he cut off to bring back Voldemort in GoF, the hand that is now a brilliant silver fully functional hand."
255,8,"Certainly not half-hearted, though possibly half a film...","After five successful instalments of the Harry Potter franchise, The Half Blood Prince follows suit with another magical extravaganza."
256,9,Something awesome this way comes!,"The Harry Potter franchise, like its youthful cast, continues to get darker, seriouser, and more mature. In this sixth entry, Harry has to deal not only with Death Eaters and He Who Shall Not Be Named (coughVoldemortcough) but also teenage hormones, which seem banal to us old folks but rather consume the entirety of the demographic audience's existence."
257,8,not so bad as the haters have you believe,"Having read the reviews of this film, its hard to write a positive review without expecting animosity from the majority. It seems to be more hated than loved thats for sure, and the main consensus is generally because of scenes from the book being omitted which people deem important."
258,1,Smells Like A Stale Cauldron,Sadly after a decade of experience and billions of dollars in revenue the franchise would have perfected its movies - but sadly not.
259,6,Probably the least in the entire series,"THe Half Blood Prince is one of the first movies in the Harry Potter Franchise that I could not get into. I read the books awhile ago, so I don't remember everything, but I do seem to recall that the novel, much better than this movie, had a lot more detail. It seems to me that a lot was cut out. I mean more than half the story. THere is one scene in particular that I do remember however, the final battle sequence, and it was totally cut out of the movie. I cannot accept this."
260,7,my least favorite HP movie,"I still love this movie, but it's my least favorite out of all the harry potters. i hate how many of tom riddle's memories they leave out and how they leave out dumbledore's funeral. i also hate that scene they added where the death eaters burned down the burrow. it was SO unnecessary and added nothing to the storyline. also, this movie has a lot less action than the other movies, which isn't a big problem but at times it gets boring. i feel like they focused way too much on romance drama in this movie (i'm fine with a little bit, but there was quite a lot) and they should've used some of that time to add in a few more of tom riddle's important memories, like how he made some of his horcruxes. those were my favorite parts in the book."
261,1,How Inferi Massacred the Fans,"It is very difficult to write a neutral review of a very pathetic adaptation of one of your favorite books. Yet, try, I shall! For a fan, the movie is torture, but for someone who has miraculously avoided everything potter in the real world and knows nothing about the series, he would definitely enjoy watching the movie once in the theater (especially if someone else paid for the ticket). So what makes the movie bad? Spoiler Alert!! You have been warned."
262,7,Satisfying...but several niggling aspects that drain the energy out of the film faster than a Dementor Kiss,"Even before its release, Half Blood Prince had a dark mark against its name. I felt completely abused after Warner delayed the release. How could they do this to us fans? But when I gaze back into my Pensieve, I walked out of 'Half Blood Prince' satisfied...emotionally. BUT there is still plenty to go all 'Moaning Murtle' over...."
263,8,Bloody Brilliant,I'm aware this is one of the most highly anticipated blockbuster movies of this summer and with those kind of expectations disappointment is almost inevitable. And yet the latest instalment of the HARRY POTTER genre manages to impress.
264,3,Worst of all movies and not even worth writing review,I haven't read the book and according to me this is the worst of all movies till now. Still can't imagine how it took 2 years to make this crap. There is absolutely nothing related to the title and the movie. The producers followed a great marketing strategy as the movie has nothing in action apart from what is shown in the trailers. Hope the future movies do not cheat viewers like me who haven't read the book and would like to enjoy most of the movie. Disgrace to show the death of the great wizard Dumbledore so lame. I seriously think dumbledore himself was so frustrated after seeing this movie that he let him killed rather than continuing in another pathetic movie.
265,9,"Once again I must ask too much of you, Harry","Voldemort is tightening his grip on both the Muggle and wizarding worlds and Hogwarts is no longer the safe haven it once was. Harry suspects that dangers may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle that he knows is fast approaching. Together they work to find the key to unlock Voldemort's defenses and, to this end, Dumbledore recruits his old friend and colleague, Professor Horace Slughorn, whom he believes holds crucial information. Meanwhile, the students are under attack from a very different adversary as teenage hormones rage across the ramparts. Love is in the air, but tragedy lies ahead and Hogwarts may never be the same again."
266,9,Best Harry Potter Movie to date,"I totally disagree with the bad reviews on this movie. Yes, some plots elements were not in the movie but I think it was a good thing and I did not miss them. The books grew bigger as the series went on, and in fact the last book in so big that they talk of releasing 2 movies to cover it."
267,3,.....Worst one yet,"As a fan of the books I have always been highly critical of the harry potter movie franchise, but I have always been able to appreciate and enjoy the movies even though they may have left out some of my favorite scenes from the books. However, this movie was different. I want to start out with the good by just saying that the acting in the movie is great, each cast member did a great job........but unfortunately that was the only thing keeping this movie afloat. The score was one of the worst I've ever heard in a movie, and the CGI was terrible as well. In the scene where Dumbledore an Harry get the locket, in what is probably one of the most traumatic scenes in the Harry Potter book series, I was left feeling bored, and I almost laughed at how fake the Inferi looked. I felt like I was just watching a herd of Calista Flockharts with bad makeup storming Dumbledore and Harry on the island......it looked ridiculous. There was no build up throughout the movie. By the time Dumbledore's death came along it seemed to just come out of no where and I was just yawning and waiting for it to be over. My main issue was that the movie was ONLY about the relationship drama going on at Hogwarts; it was like David Yates based the movie on an episode of NYC Prep. He completely avoided what the Half Blood Prince is really about.......learning about Voldemort's history and how and why he became who he is. The only thing we learned about him was that he was a bad kid and he created horcruxes, but it didn't really go deep into his character, which I feel was the purpose of the 6th book, not to highlight relationship drama in Hogwarts. Instead of focusing on that drama so much maybe some other parts of the book should have been included such as the other memories of Voldemort? Or maybe the huge battle scene at the end of the book? Or maybe DUMBLEDORE'S FUNERAL?! Overall, I was left questioning David Yates' abilities as a director. The whole storyline was boring, and I have seen Lifetime movies better than this. As I said before, I know some scenes will not be included, and that is fine, I loved the first five movies despite what they didn't include from the books, but this was ridiculous. He left out the scenes in the book that were the exciting parts, and also the scenes that were detrimental to the whole story and paving the way for the seventh book. I saw the movie with some friends who didn't even read the books, and they too just thought it was a bore. Thank you David Yates for raping my favorite story in front of my eyes."
268,6,Unfortunate Title,"It's unfortunate that the title of the book is ""Half-Blood Prince,"" because, really, given what the story is really about, that part was sort of a ""B"" story-line. The ancient textbook was important for the first potion-making scene (Harry HAD to win that Felix Felicis) but after that, it could have very easily been dropped from the storyline. Snape's original ownership of the book, his half-blood parentage, even the Sectusempra spell could all easily have been dropped to make room for more important details, since none of these figure prominently in Deathly Hallows. From the film makers' standpoint, that must have been annoying."
269,,Harry Potter and the Half School Musical - Some Spoilers,After watching this movie I thought Half School Musical was a more appropriate title.
270,10,So disappointing it's surreal,"************SPOILERS*********** I left the theater feeling much like I had after Order of the Phoenix: angry, disappointed and rather bewildered. The fact that I had spent 6hrs in line for this on opening night did little to ease my wretched mental state. There is little to say that hasn't already been mentioned by other reviewers, but I wanted to note a few things that annoyed me intensely within this farce of a script: "
271,8,Not that great,"It seems that many people think this movie was very good... I think it was a horrible representation of the book. This is just my opinion, but honestly, I was completely and totally disappointed. The sixth book was my favorite of the series by far and this movie didn't do it justice. It seemed way too obvious to me that they made it more as a build up for the final movies instead of focusing on making this movie more enjoyable. Many people will probably disagree with me but I just thought I'd tell you that if you go into it expecting it to be amazing (like I did), you may be extremely unsatisfied upon leaving the theater."
272,1,The worst Harry Potter Ever...,"I went to watch the premiere show for this movie with high expectations, but ended up with total disappointment. I didn't read the books, so my judgment is based only on a movie with a plot, characters. This movie has nothing with the fact that it is too long for nothing. I kept on straggling just to understand what is going on, which was nothing. For more than an hour and a half, no major progress in the plot, it was only a love story which didn't seems to fit in. You cannot sense the emotions and the whole part was some silly jokes just to make sure that you don't fall asleep. I was amazed to see the number of people leaving the theater. Eventually, it was my part to leave because I felt I am wasting my time because economical report on CNN seemed to be more entertaining!!! I didn't witness the ending, and after reviewing some other comments, I believe it was a correct decision."
273,8,"Finally, a Harry Potter FILM not a collection of memorable book scenes","This is the first film to me that felt like a proper film rather than a collection of favourite scenes from the book, jumping from one to the other and hoping you didn't notice as you kinda enjoyed seeing them come to life."
274,3,Just like the rest of the Harry Potter films...,"Every time a Harry Potter movie opens, it seems the same thing happens: the movie makes a ton of money and gets great reviews. However, I disagree with all of that completely. If these movies were original ideas, based on original screenplays, then yes, they'd be pretty good movies. However, they are NOT. They're based on a series of books that are incredibly well written."
275,10,I Don't understand what others are complaining about,"Trust me, if you choose to not see the movie because of the negative comments you will truly lose something. i am not saying that others reviews are bad, but giving the movie 1 star or 2 stars i simply stupid. If you truly are a harry potter fan you will enjoy the movie, not off course love it, because the movies and the books will always be different, and thats the point!. many people are complaining about how different it was from the book and so on, well, a movie cant be exactly similar to the book, thats why it is callers ""the Movie"", if you want the book then you should read the book. one should think of what the movie contains, not that its not the book."
276,6,Better than the film it's following,"It's a pretty good film, some of the pacing is off and the lore is a bit less interesting than in the other films but the main story is a lot more interesting in this one and it contains a lot of darker elements than the other which tends to help the story."
277,7,"Decent adaptation, but missing just too much. People who hasn't read the book might like it more","This is a very well made condensed adaptation of the book. It seems they know how to make the adaptation better with each installment. Sure it's missing few good parts from the book, but overall it's a job well done. But still audiences that haven't read the novel will probably impressed by this movie, but it is still missing some key parts from the book. I also found it odd how it cut some good action parts from the book while adding stuff in that isn't in the book. I have said this before, but since this is a real build up for the plot for the last movie. It should have had more input with the actual book because of this and cause of other aspects as well. But overall this is a well made movie and a movie those that didn't read the book will probably enjoy. It's just very well directed but could have been better if certain aspects of the book was added in as well. I also liked how the characters almost seemed fully developed and overall I can see why so many people enjoyed this movie."
278,5,The least of the series,"I haven't read much of this series. I have seen all the films and they have made me a casual fan. Upon glimpsing the PG rating for entry #6, I approached with caution. Isn't the series supposed to dive headlong into more perilous territory with Voldemort's return? This film refuses, and what we get in a stellar looking film with very little in the way of direction."
