,Rating,Review_Title,Review
321,8,Disapoited,"While in my opinion ""Harry Potter and the Order of the Phoenix"" is the second best book and second best movie in the series. What was disappointing was the identity of the traitor of the location where ""Dumbledore's Army"" was meeting was incorrect and it didn't show the spell used to punish the traitor. Also the scene where Fred and George Weasley reeks havoc during the O.W.L. exams was watered down. Bellatrix Lestrange played by Helena Bonham Carter was scary and desirable at the same time."
322,8,Lost its magic?.... nah i don't think so!,"An entertaining movie from the start, the acting from Daniel Radcliffe this time was much better than the other movies, You can see & feel that Harry has matured more & not only is he dealing with people not believing Vol... (He who must not be named) is back but also trying for the affections of a certain Ravenclaw."
323,5,Professor Umbridge and the Order of the Female Dog,SCORE: 5.2/10
324,6,"Good story, bad pacing","My favorite two are Prisoneer of Azkaban and Philosopher stone. I did enjoy the story of this film, but found it lacked the action, and became very bogged down in pacing, in some scenes to the point I was watching the click on dvd player. Umbridge was a great addition as this films secondary villian as you truly despise her character for the affixiating effect she has over the school. Though dark and slightly boring one of the best scenes, is when the centaurs in the forest have Umbridge, and she tells Harry to tell them she means no harm, to which he replies""I cannot tell a lie"" which was a nod to an earlier scene. It's ok but not the most memorable of the series. 2.5/5."
325,2,The Rocky Five and death knell of the Harry Potter Franchise,"I haven't read the books and maybe Order of the Phoenix (OOTP) is an accurate telling of the book. But for me, I have lost all affection for the Harry Potter franchise. OOTP is too dark, too complicated and has lost the magic that endeared me to the blockbusting phenomena that the first two Harry Potter's instilled."
326,10,The blockbuster of this summer,I had the luck to view the preview show yesterday for this great movie. A great treat for harry potter fans. The director has brilliantly tried to stitch in all pieces of the plot of the huge fifth book of harry potter and is wonderfully successful to get it done in this 2 hour movie.
327,4,Fits within this series of incredibly mediocre films,This has to be one of the most variable series in quality I've seen
328,9,Impressive since the book was kind of boring,"Don't get me wrong I love the series but the 5th book was almost a bore to read till the end. But it was because it's one of those filler books that does most of the explaining. The film though, wow. Amazing cinematography. Like from start to finish it was so beautiful to watch, even the simplest of scenes were shot brilliantly. Yes there are a few changes in the story but nothing that changes the effect. However, for those that read the book and cried at the end (knowing what I mean) you'll cry in this just as well. Radcliffe REALLY nailed the part in this one because this is THE book where Harry is more depressed than ever seen before. It was dark and eerie and he has never been so interesting to watch. His expressions and body language were perfect. I was very impressed with the movie and would definitely recommend it to anyone who may not even be a fan. The only criticism I have is that for some of the more important content of the book... well it wasn't as welll explained, for instance the prophecy was NOT well explained in the movie and in order to understand the story I thought that was kind of a let down. Great though!"
329,9,Formidable Adaptation: book reader's review,"Unlike some of the previous Harry Potter (HP) films, mostly uncompromising adaptations which visualised but failed to deliver the charm of the books to the big screen, 'Order of the Phoenix' (OotP) is a film at heart, borrowing from the book but also improvising to recreate the full range of emotions experienced while reading the book. Where the previous films butchered the plot and subplots, often mishandled the crucial moments and overly stepped into banal territory, OotP is oddly satisfying to watch."
330,5,"A decent movie, but not great","I was expecting a lot going into this movie. I've read every book but the fifth one, so I didn't really know what to expect as per plot. While the movie WAS very well choreographed and filmed, the acting just wasn't there. I feel like few too many people are looking at this movie for what it really is: a filler. Every 13 year old girl on the internet says it is the best movie yet, but I beg to differ. The emotional depth was lacking, and the set was poorly designed. I didn't feel like I was at Hogwarts, rather just a movie stage with Daniel Radcliffe doing a decent harry potter impersonation. Harry seemed angry the entire movie, but you never really get to understand why until the end. If you haven't read the book, you spend the entire movie wondering why he's so mad the entire time. Secondly, the plot progressed way too fast. Within the first fifteen minutes, Harry was already in the grand hall eating. Where's the setup? All in all, the movie acted out and felt like exactly what the book was supposed to be: a filler and guide for the sixth and seventh installments. If this movie is indicative of what the last two movies are going to be like, I think we are all going to be sorely disappointed."
331,3,Disappointing to readers of the novels,"The first three movies involving Chris Columbus were great and lived up to my expectations. I'd wish Warner would bring back the old team from Philospher's Stone and Chamber of Secrets, and put a little more effort in developing a script which comes at least close to the the books of JKR. Also, why is John Williams not doing the music anymore? Order of Phoenix and especially it's predecessor Goblet of Fire are poorly scored, compared to Williams graceful style of orchestration and extraordinary thematic development. OoTF leaves out essential parts of the story, just to prevent to produce an over length movie. Epic and complicated stories need time to unfold, so better let Peter Jackson or Chris Columbus direct part 6 and 7 and bring back John Willams for the music score."
332,10,By far the best,"Harry Potter and the Order of Phoenix was by far the best of the Harry Potter movies made. The characters are very well developed, you almost feel as though over the years you have watched the young stars grow up. The special effects is great, and all new characters are portrayed greatly. Imelda Stauton does a great job as Dolores Umbridge. Throughout the whole movie I was looking forward to the part when she gets kicked out of Hogwarts, which means she played the character very well. The only bad thing that I can say about the movie is this: the major characters that had a very big part in previous films were not as big in this one. For example Professor McGonagal only appeared like three scenes. Other then that this movie is good and Harry Potter fans will not be disappointed."
333,7,Overall a wonderful adaptation,"Let's face it. The entire book was never going to fit into a two-a-a-half hour long movie. People are complaining that there are so many aspects of the novel missing, and although I do have a few complaints, I think it was well written enough, and it was definitely very entertaining. "
334,8,"The worst book, but the best film","I have read and enjoyed each of the Harry Potter books, although I have only read them once each. Reading other's comments, it appears that I am in the minority in that I found that the Order of the Phoenix contained the most redundancy. For me, the first 200 pages and the last 200 pages were up to the usual standard, but the middle section (and a hefty section at that, being over 400 pages) felt an awful lot like filler."
335,10,excellent,"oh my god! it was spectacular! i just love it! fantastic. best movie ever! i can't believe it! my favorite movie of the history. Ron harry Hermione Ginny Fred George Malfoy every one so great! never in my life i Be been waiting a movie so long like this! great could be a movie so nice and perfect? action drama horror gotta everything for be such a good movie! congratulations David Yates you did it best movie ever! i wait exited to see harry potter and the half blood prince will be better i hope! harry i love you, Ron i love you you are so beautiful harry what are you doing? stay here you are wonderful, a little bit stupid but fantastic with your wand and your invisibility cloth! go on harry! never give up"
336,9,Best One Yet: From the Acting to the CGI,"I am an avid fan of both the Harry Potter books and movies, and therefore I have quite a bit of experience in the world of Harry Potter when I say this: This is the best Harry Potter movie to date. On thing that David Yates seems to get that none of the other directors did is that the movie is ABOUT THE KIDS, how they interact, discover the miscarraiges of justice in the world, and make decisions based on who they are becoming as people. All in all, the best part of this great film was the acting from the kids' end. Student who have had fairly prevalent roles in the books finally got to exercise some sort of emotion, a notion that has been lost in the other movies due to a need to cram as much plot line in as possible. Finally, David Yates figured out the secret: Make a MOVIE out of Harry Potter, trim down the plot, create good and bad, and allow that actors to act and make a movie out of it, with special effects laying the foundation for the magic that they create. The film captured all of this deftly."
337,2,Sickeningly horrible adaptation of a truly remarkable book,"How do you ""stupify"" an audience of avid canon Harry Potter fans? Force them into a theater, and make them sit through the film adaptation of ""Harry Potter and the Order of the Phoenix""."
338,3,Too Fast And Devoid Of A Reason To Exist,"The fifth Harry Potter film doesn't feel much like a film at all, everything happens too fast, as it whizzes through an entire year of events, lines babbled under too-loud music, making it feel as if nothing is really happening and with no noticeable time actually passing until Dumbledore informs Harry that he has been ignoring him for a year. A year? Surely not. Nothing happened."
339,10,The best of the films,"Up until tonight y pick for best Potter film was Prisoner of Azkaban, hands down. It had the perfect blend of magic and realism that the others lacked, the direction was fantastic and the cast showing that under the direction of an amazing director like Alfonso Cuaron they could truly shine. I loved Prisoner of Azkaban, I love it more every time I see it. So when I say that Order of the Phoenix is the best Harry Potter film thus far, its a big deal to me. The movie is wonderful, the acting is top notch, Radcliff really shines here as Harry but everyone is excellent. The script is the best adaptation yet. Every decision to truncate or cut in order to fit an enormous book into a reasonable running time is perfect. Sure, I miss things, we all will, but unlike Goblet of Fire which made in my opinion every wrong choice on cutting story, this film did it all right. I honestly did not mind a single change, even the things I would have liked to have seen here were not necessary. I'm trying to keep this a spoiler free as possible so I won't say what parts I mean. I will say one spoilerish thing though..The wizard battle at the end was fantastic, wow. David Yates' direction was perfect, he knew just when to make things intense and when to make them emotional. He showed a real command of the material and how to realize it on screen. Hats off to him, I am very pleased that he will be directing Half Blood Prince. Now I just need to keep my fingers crossed that Alfonso will be back to do Deathly Hallows..."
340,3,Abortion of the Phoenix,"Let me start by saying, there have been few books in my life that worked so on my emotions as Order of the Phoenix, at least there the movie didn't disappoint. "
341,7,Movie vs. Book,"The movie obviously could not live up to the book so those who are die hard book fans, don't expect too much. The movie seemed very short and many great parts from the books were either left out or shortened greatly. To catch every detail from an 870 page book, the movie would have to be 12 hours long so I understand some things need to be cut out. However, there is no need for the fillers such as the bird paper airplane in the first defense against the dark arts class and the detention where every one is writing with the hand cutting pens. Instead could we see some Quidditch? Maybe St. Mungo's? Fred's and George's swamp? Or how about the Quibbler interview? And last but not least, the Prophecy explanation by Dumbledore at the end of the book? Why not add some more time onto the movie to put these things in. I just don't get why the longest book is the shortest movie. Although these things were cut out, I don't want to be a downer completely. The movie was still very fun and entertaining and the special effects were great."
342,3,Sadly Disappointed,So I just got home from seeing Harry Potter and the Order of the Phoenix. I'm still not sure what i think of it yet.... As a movie alone it was very good. As an adaptation from the book not so good.... IMO this movie is better seen when you haven't read the book or not a really big fan of the book...
343,10,Exactly how I hoped it would be!,"Now, the fifth book was, by far, my favorite of the series, so expectations were somewhat high for the movie. I'm actually glad to say that I left with a smile on my face."
344,10,Simply Amazing! David Yates has the touch! Warning Possibly Spoilers!,"OK, I went to the midnight showing last night and let me tell you, this movie was freakin awesome! I was expecting more not so following the book story line, but thats far from what I got. They followed the book almost... ALMOST perfectly. There were even plenty of lines straight out of the book. (I know i've read it like 20 times). Imelda Staunton should get an award for her role as Umbridge. If you thought Umbrdige ticked you off and or scared you in the book. She'd make you want to choose Norman Bates in his mothers dress to watch your children than you would her. The battle scenes are awesome. You really get into them and it's just amazing. I'm trying my best not to really to ruin it for anyone. Overall, this movie is by far the best out of all 5 thats been made so far. David Yate's directing was amazing and our favorite Potter Actors have come so far, they've really grown into their roles."
345,7,Potter actually,"This part 5 of a septology (if that is indeed a word and means series of seven or something like that). You couldn't tell by it's title (at least I couldn't), if you're not an avid reader of the books. Which I'm certainly not (guilty as charged, for not having read any of the Potter books)."
346,6,OKAy compared to the book,"Well i guess i'll start with the pro's for the movie. Last night i went to the midnight opening of Harry Potter and the Order of the Phoenix and it was quite a thrill. The graphics i have to say were superb especially when Voldemort and Dumbledore fight in the ministry of magic and all the newspaper pictures, moving and what not."
347,10,And the movies are turning even darker,"With each movie, Harry Potter is more grown-up - and so are the movies. I am damn sure, that I personally wouldn't show this movie to a 6 years old kid. It is aimed at people around 15-17. But it also appeals to older people - like me. Especially if you like fantasy - like me. "
348,3,I can't believe someone liked this crap,"I've read all the books and seen all the movies. The movies are in general very lame, but this one is no less than a huge dump on Rowling's face."
349,5,The slow build begins,This was my least favourite book of the series as it only really acts as a long winded build up to what happens later but happily what new director David Yates has done is to turn that original source material into a worthy addition to the film saga.
350,9,Excellent,"As a huge fan of the Harry Potter books I always look forward to the movies. I've never been let down with any movie as I was still really young (eleven) when the first one came out so I didn't know any better. However looking back on all of them now I definitely recognize their faults and strengths. I was very excited to see The Order of the Phoenix but a little skeptical since this had been my least favorite book. I was blown away. If I could have kept any director it definitely would have been Alfonso Cuaron, whose style and touches were perfectly suited for the third movie and a welcome change from Chris Columbus's kid-glove style. Mike Newell did a decent job with the fourth movie, though it suffered from plot changes that didn't work well. I did (and still do think) that he had the toughest challenge thus far with staging Voldemort's return and he did do a good job with that. David Yates did an amazing job. I really loved that he kept the movie dark and unsettling, with a few smatters of well-done dry humor here and there. The book is dense and not a pleasant trip and he conveyed that sense beautifully. He also managed to achieve something that none of the other directors, not even Cuaron, could do: he made the movie flow. None of the first four movies flow well at all; they all feel awkward and jerky and you can almost always see when they remove something from the book and try and smooth the transition. By showing the issues of the Daily Prophet as transitions he keeps you informed on what is going on outside the walls of Hogwarts as well as inside. It was a brilliant touch that I loved."
351,8,Playtime is forever finished at Hogwarts!,"If you consider the Harry Potter franchise a coming-of-age film series, which I'm sure J. K. Rowling imagined it to be next to being a fantasy and adventure series, then ""Order of the Phoenix"" represents the dawn of a new era for young wizard Harry and his friends. Out with the innocence and playfulness, in with responsibilities and the everlasting battle for the right of your existence in this cruel and harsh world. The childhood era of ""The Sorcerer's Stone"" and ""Chamber of Secrets"", during which fooling around and making mistakes was allowed - and even encouraged - is long gone. The puberty phase of ""Prisoner of Azkaban"" and ""The Goblet of Fire"", when it was still okay to discover oneself and revolt against the rules without too many consequences, is forever over and done with as well. Harry and C° enter adolescence in ""The Order of the Phoenix"", and with it comes the confrontation with injustice, the frustration of bureaucracy, and the foundation of life-long relationships; - whether friendships or vendettas."
352,6,frustration beyond belief,Compared to the book the movie is way to short and inferior .
353,1,Harry potter was just terrible,"Harry Potter And the Order of the Phoenix was just terrible, everything almost EVERYTHING about it was bad. Apart from the last fight scene, the movie couldn't have been much worse. If Hollywood was planning on filming all the books they should have at LEAST kept the same director as the first two. But to me that really doesn't matter at all compared to the real problems it had. In the first to movies, Harry had a good length of hair, in a bowl cut. acceptable. Now his hair is always changing as well as Ron's and Hermione's. Can't it just be like LOTR where their hair is all the same through out the whole trilogy. I mean you can debate the fact that harry is growing up and his hair style is changing but it never changed in the first two movies though."
354,6,Not the happiest of films...,"The series really starts getting dark now... Harry is ""touchy"", loosing his temper and not knowing why (hey, he's a teen!). Dolores Umbridge is highly disturbing, which means Imelda Staunton did a good job with the character. But the feeling of the film is depressing..."
355,10,Pow,Pretty decent movie but I think the book is better
356,7,Harry Potter and the Order of the Phoenix,"Harry Potter's internal struggle with the evil Lord Voldemort is at the heart of this cerebral installment, taking a break from the overpowering action we are used to seeing(..tournament wizard contests and such)instead focusing on a potential threat towards Hogwarts school in the chuckling new professor, Dolores Umbridge(Imelda Staunton)with her wide-eyes and seemingly modest exterior harbours an aggressive desire to have full control of the school, operating by her strict standards, attempting to remove wizardry, enabling the students to practice their craft. Secretly a war is brewing between Dumbledore(Michael Gambon)and Voldemort with Harry playing a vital chess piece. It will be revealed that either Harry or Voldemort will live but both can not co-exist, a prophesy most certain to propel the next film. But, this film does follow Harry' further growth as a powerful wizard, and his nemesis particularly in this movie is Umbridge who wishes to silence the young man from even mentioning Voldemort's name. Pursuing the knowledge of casting spells which can protect them from harm, and thus enabling them to join Dumbledore's army, Hermoine(Emma Watson)and Ron(Rupert Grint)will convince Harry to train volunteers secretly behind Umbridge's back. Harry also converses with his godfather, wrongfully accused serial killer Sirius Black(Gary Oldman)who keeps him informed of the latest news regarding what Dumbledore wishes to remain hidden for his safety. We witness a very paranoid Minster of the Ministry of Magic believing that Dumbledore may be enlisting a force against him(..perhaps in part to whispers from those who might wish to see Dumbledore out as headmaster of Hogwarts)and it's visible as the newspapers increase the unease as Potter's claim of Voldemort's return has many split, some considering it bogus, others worried that he's correct."
357,1,Horrendous,"This movie felt like a series of trailers strung together to make a terrible movie. No scenes were elaborate, huge discrepancies with the books, and a low budget look came with it. This was the largest disappointment I have experienced at the movies, worse than the second Pirates of the Caribbean film. I would not recommend anybody see this movie, but the opposite. If you are excited for the final book, don't see this movie because it will kill your excitement for Harry Potter. Every character had a shredded role, leaving no emotional connection and everything from the previous films were altered to make a movie with no grasp on what Harry Potter is."
358,10,Harry Potter is the best thing ever....thank you J.K.Rowling,I am such an idiot. I totally engulfed myself in reviewing bollywood movies i totally forgot about my other true love which is harry potter. I love harry potter i mean not the actual character or Daniel Radcliffe because he's ugly i mean i just love the ideas and stuff associated with harry potter. The final book is so good. It's absolutely brilliant and amazing and the fifth film s definitely the best film so far lol i sound like homer from the Simpson's movie but is anyone has read the 7th book they will know how amazing it is. It is actually indescribable ... just pure genius. Anyway the film is very good the director has really taken into account about the gist of the film and made one amazing movie because the plot in th book is so clever the film just has to be good. Umbridge played her part well and it gives you a sense of what the characters are when you read the books you can relate the characters to the one's that played them in the film. In short Harry Potter and the Order of the Phoenix is brilliant definitely deserves the ten out of ten
359,7,A respite from the dark,"Are there any of you out there who really love the Harry Potter movies but wish they were shorter and funnier? Your favorite of the eight-part series will probably be the fifth: Harry Potter and the Order of the Phoenix. Clocking in at twenty minutes less than the previous movie, several montages, set to new composer Nicholas Hooper's lively and comedic music, help move the plot along. This is the only installment Steve Kloves didn't write, and the new screenwriter Michael Goldenberg tries to turn the film into as much of a comedy as he can, probably to console the audience after the dark ending of the previous film. As the students grow older and battle their raging hormones, the audience gets to laugh at them and relax."
360,8,"""Harry Potter and the Order of the Phoenix"" Brings the Darkness","""Harry Potter and the Order of the Phoenix"" is the fifth movie in the Harry Potter franchise and brings a much darker tone to the series on Letterboxd. The story follows Harry (played by Daniel Radcliffe) as he struggles with the aftermath of Cedric Diggory's death and the return of Lord Voldemort (played by Ralph Fiennes)."
361,8,Darkening but enjoyable,"Things were dark in the HP universe for Harry right from the start: now they are starting to get darker for everyone else, too. Unfortunately the Minstry of Magic has ostrich syndrome and chooses to manifest this by installing the petty-minded bullying bureaucrat Dolores Umbrage in charge at Hogwarts."
362,8,The Phoenix Flies!,"Harry Potter and the Order of the Phoenix (2007): Dir: David Yates / Cast: Daniel Radcliffe, Emma Watson, Rupert Grint, Imelda Staunton, Michael Gambon: Enchanting film regarding banding together as Potter is expelled from Hogwarts School where everyone is denied the truth about his battle against evil Lord Voldemont. After the issue goes to counsel there are protest against anyone claiming the existence of Voldemont. To make things worse the strict Dolores Umbridge arrives with her own ideas for discipline. Absolutely astonishing with detail and a blazing climax. Director David Yates is backed by a breathtaking visuals that are completely on par with previous films in their creativity and fetching nature. Daniel Radcliffe as Harry goes through a centre of attention he will be reluctant to repeat. He fights the battle of good and evil within him and learns that it cannot be fought alone. Rupert Grint and Emma Watson also return as Harry's best friends Ron and Harmoine whom accompany him in his quest to overthrow Umbridge. Imelda Staunton as the strict Dolores Umbridge steals her scenes but ultimately will become the one being taught the lesson by the students. Michael Gambon once again plays headmaster Dumbledore whose authority will surpass Umbridge. Not for young children but those seeking thrilling adventure are ordered to view the Phoenix. Score: 8 / 10"
363,9,"This is a great transition film that builds perfectly off the last picture and projects into a vast, dark and exciting future",Harry Potter and the Order of the Phoenix (2007) is a movie my daughter and I recently watched together on HBOMAX. The storyline follows Harry heading back to school where no one believes him that Lord Voldemort is back and thinks he made it all up. Even the new teacher is telling all the students Harry is a liar. Harry will need to avoid the wrath of the new teacher and ensure all his friends and believers are prepared for Lord Voldemort's presence.
364,8,Easily one of the best entries in the series.,"'Harry Potter And The Order Of The Phoenix (2007)' is more concise than past entries, with much of its plot conveyed in montage. It's incredibly focused, its two or three strand narrative being placed above all other aspects. In some ways, it feels a little rushed. Yet, the focus on the school itself and the teenage ensemble is refreshing. It's nice to be introduced to some proper magical combat, too. The piece manages to maintain a decent tonal balance throughout, elaborating upon the bleaker aspects of the lore but still making time for levity. It's easily one of the best in its series thanks to a fine exploration of several core characters and some proper stakes, even those that go unseen for most of the piece. Plus, its finale is fantastic. 8/10"
365,7,Not A Bad Film,It isn't all that bad - not my favorite Potter flick but it is still a film worth watching.
366,5,Hurry up Harry! (with thanks to Sham 69!),"I quite like the Harry Potter books and try to read the novel of the film before-hand and so approached ""Order Of The Phoenix"", wondering like many, just how the director could cut a 700 page novel into a just over two hours movie. The conclusion I draw is, very unconvincingly, so much so that it's no surprise to me to learn that the production team behind this money-spinning franchise plan to split the last humungously large novel into two parts. That's not to say that JK Rowling's writing couldn't do with some pruning for the big screen, but certainly on the evidence of this poorly edited instalment, I'm more in favour of the double-up plan. There's's also the dread element of inherent formula-ism, dictated of course by the source novels, following as usual the path of Harry encountering his magical friends and / or enemies in the neighbourhood of Little Whinging, displacement to Hogworts, his in-out tribulations with friends Hermione and Ron, interaction with teachers good and bad, winding up with a big, dramatic climax where nothing is resolved one way or the other - Voldemort always lives to fight another day. It must have been almost impossible for the director to do any more with these base elements than is conjured up here, but even with the introduction of the mildest of love interest (from out of nowhere, or so the film would have it) between Harry and Cho, a reasonably malevolent turn by Imelda Staunton as on-the-make Black Arts teacher, Dolores Umbridge and the death at the finale of Harry's beloved godparent, Sirius, the film fails to engage leaving the viewer breathless at the end, certainly admiring of the SFX on show but ultimately dissatisfied that Harry and his cohorts get to the end of the film in no more danger than the last. Victims of the breakneck editing of the piece, to the best of my recollection, are, besides the wholesale extraction of the Quidditch tournament which sees Ron humiliated then redeemed as goal-minder, a series of key scenes that are almost butchered in the rush to get to the end. These include, as hinted earlier, the lack of any meaningful build-up to Harry's kiss with Cho, the revealing of her later complicity in ratting to Umbridge of Harry's behind-her-back dark arts lessons to his school chums, Voldemort's attack on the Weasleys' father, the session with Snape which reveals Harry's parents in their bullying of the young Snape not to be the golden-couple everyone imagined them to be. Most gaping of all is the sly Staunton's fate - the last you see of her she's being whisked away by a bunch of angry centaurs, then at the resolution, you're blandly told in a newspaper montage that she's lost her position as Headteacher. Guess she got away from the centaurs unscathed then..! All this and more flies by in a blur, with very little humour to lighten the load, almost zero characterisation and at the end one feels the way you would as if you've gone through a flight-simulator type ride at a theme park rather than the real deal of an actual roller-coaster. Goodness knows how people who haven't read the novel made sense of it! Maybe the little kids will understand, as Jim Morrison once said, but the more discerning of them and the rest of us, might feel shortchanged by Harry's Gang, this time around."
367,1,Who are you and what have you done to the plot?,"I have just come home from the premiere of the movie in Croatia, and i must say that this is a huge disappointment. No, huge is not the word - enormous."
368,8,The Phoenix has Risen Indeed,"I would begin my review of Harry Potter and the Order of the Phoenix with the statement I've made before: A return to greatness, but sadly, the series, to date, has never been even close to this level of quality."
369,8,Wonderful...,"Watching the last one missing to close the cute franchise, the most beautiful little witches I've ever seen, too delicate, a shame the most stylish prof of the work is evil, Dolores Umbridge ... Helena Bonham Carter great as the crazy sister, these cartoon characters they always suit you ..."
370,2,Flat-out disappointment,"How can a movie be filled with actors who are flat, boring and don't come near the emotional potential of Rowling's original characters, yet be so hyper-active and jumpy that you feel like you're going to have a seizure? If this sounds like a fun movie experience, this is the movie for you! "
371,,The franchise is becoming dark for the better,"A lot is changing as this franchise is progressing and for the most part for the better. Yeah the movies seem to be getting shorter and is starting to miss a lot more from the books. But there is better satire in this and it's not dull to sit through. I don't know if it's because of the passing of time, but the cinematography is getting a lot better and so is the acting. Not amazing acting but much better this time around. But most of all the franchise seems to becoming darker. What I also liked was how there is more wizards and witch battles this time around which lacked in the previous novels. And it's good to see that Harry is growing up and using magic to fight while teaching others to do the same and even getting a girl. The choices come in to play big time with characters that are good and characters that are presented bad or some even in the middle is starting to make important choices that can change there original characteristics and direction. Again the book is long and it's kinda disappointing how short the movie is, in fact it has the shortest running time in the franchise. Even thought he book is really long, it just seemed to be missing a lot from it. I know it's not possible to fit everything from the book into one movie, but could have fit a lot more. Anyways it seems the franchise overall is turning dark for the better."
372,9,An overall improvement!,"Although the the general approach of this movie is quite similar to the others, like getting the story out in a short a time as possible, the outcome is quite different. The problem with the others is that it was very obvious where things had been removed, at least for fans of the books. But while watching this installment of the series, the plot sucks you in so much that you're hardly thinking about that. The direction was far better than the previous ones, a credit to Yates, who fully deserves to take a crack at the next movie. However, the greatest improvement is that of the acting! Finally all the main actors have fully embraced their roles, making you believe that they are none other than the actual characters themselves. In addition, the special effects were superb and the choreography of the fight scenes well mastered. While you may walk out of the theater, thinking about what things may have been left out, you'll have no such thoughts during the movie itself!"
373,7,It was a terrific experience.,"Sometimes I got angry with myself for not reading the books when I was a kid. Even though it was too late, I read the books. I loved this movie (since I didn't read the book when I was a kid) and it was also a little scary for me. It was a terrific experience."
374,7,"Great movie overall; 2/3 book, 1/3 What the heck happened???","Let me first say I finished reading book five for the second time just a few weeks ago so it's very fresh in my mind, and perhaps that affected me."
375,8,Brian,Harry is haunted by nightmares and the ministry of magic attempts to take more control over Hogwartz.
376,8,Harry Takes on the Leadership Role,"I'm sure it's difficult for any filmmaker to adapt a beloved novel, but David Yates had an extraordinary task attempting to cut down the longest Potter novel into what happens to be, the second shortest film in the series. I didn't read the books, so I can't specifically comment on the quality of the adaptation, but I do know that Order of the Phoenix is one damn good film."
377,1,Utter dreck!,Nothing happens. Nothing. Period.<br /><br />You can completely omit this movie and nothing would change.<br /><br />Boring cliche and utterly mindless.
378,7,one of the better Potter films but....,"still too much left out from the book. I thought this fifth installment of Harry Potter was better than the first few. But, after having read the book, I know that there is a lot left out. All these books should have been given 4 plus hours like the seventh book will be. Then maybe all the great smaller story lines would not end up on the cutting room floor. The movie left out a lot of what Kreacher did and there is no quiddich for Harry to get banned from. A lot of the back ground of Bellatrix Lestrange is left out of the movie. That was a very interesting part of the book. Where the book focuses on why Harry got attacked by the Deatheaters in the beginning and the increasing power of the Dark Lord, the movie seems to center around Dorlos Umbridge and her taking over Hogwarts."
379,,"A spectacular fantasy film, with brilliant performances and lean direction!","Harry Potter and the Order of the Phoenix is the best Harry Potter film to date, either tied with or surpassing Prisoner of Azkaban. The new director, David Yates, is very lean and confident, and his direction helps make this new Harry Potter film more mature. It feels more like a regular film, while in ways that is a downside, but also an upside seeing as how sometimes the Harry Potter films might be seen as children's' films. It's cinematography and photography is handsome, but not in the visual way that Prisoner's was. It is more bleak, more moody as well. It has a certain gloomy feeling, while it might turn off a lot of viewers seeing as how how it is different (especially after Goblet of Fire's more cheery and happy tone), I find that an improvement because it demonstrates a feeling of growth and maturity, in both the characters and the film itself. The new screenwriter was impressive. He was able to cut a lot of things out, and still leave a lot in while still not making it sort of all over the place, a flaw that presided in Goblet of Fire. Daniel Radcliffe's performance here is actually quite good. It took him five films, but he is finally able to demonstrate all of Harry's emotions and feelings very well. Rupert Grint and Emma Watson play their characters well. But the performance to talk about here( or rather, performances) is that of Imelda Staunton and Helena Bonham Carter. Imelda Staunton delivers a perfect performance, identical to that of the book's character. She is menacing, villainous, arrogant, obsessive, controlling, and she plays that all with a bit of humanity. What a performance! The Oscars should have caught on. Helena Bonham Carter delivers that same presence, and she plays Bellatrix with such force. Every second she is on screen(which is not a lot, maybe a minute overall) you cannot help but look at her. I just wish her role was bigger, and I hope her role in Half-Blood Prince is larger. She definitely deserved a Supporting Actress Oscar nomination if she can conduct that much passion for a character. The effects and the production designs are all fantastic as always, and the score, ranging from happy tunes to gloomy melodies, is perfect! Both Harry Potter Prisoner of Azkaban and Order of the Phoenix are the two films of the franchise that manage to be amazing films. Two of the best in fantasy for sure, and I hope Half-Blood prince does not disappoint."
380,10,It was Awesome baby with a capital A!!!!!,"**May have spoilers** Let me start out by saying that i am a huge fan of the books. In my opinion this was by far the best Harry Potter movie made to date. OK, so they did cut a lot of stuff out, but the book was almost 900 pages long. Before the movie i went in thinking, ""damn the prophecy is trimmed down, quiditch is gone, no hospital scene, etc"" but from the moment the movie started i was completely blown away. I LOVVVVVEDDDDDD this movie. The times when they were in the room of requirement was awesome. Watching everyone learning how to do a patronus made me smile the entire time. And don't even get me started on the ministry of magic. The battle in the end blew my mind. I can go on and on but i don't want to bore anyone. Go see this movie"
381,6,An interesting movie so as to speak...,"I saw this movie on 12th. I would say this is the third best Harry Potter movie. The special effects are really awesome. So is the music. This movie much darker like the third one. If compared with the book, honestly, this movie is total crap."
382,8,A passage to maturity.,"This film is the adaptation of the fifth book in the Harry Potter's saga, written by JK Rowling, and is the first film that was directed by David Yates, the last director to join the franchise, this time to stay. Yates was up to the task: this film is one of the most complex and profound of the saga and have some important psychological developments of the characters, as well as large computerized effects and great moments of action. "
