,Rating,Review_Title,Review
94,1,What a huge turnoff. The hero became a quitter because of PC,IMDB is my source of movie infos for over 20 years. I've never made single comment on movies here. This crap had me making the first one.
95,4,The car is a real boy,"I had a difficult time getting emotionally attached to the characters, something any good Pixar film would easily do. I'm guessing that it's probably because of the unwritten, but still unbroken social barrier between cars and humans, wherein I am unable to feel sympathy for a car. I was more emotionally affected by the animated short presented before the film, titled ""Lou"", in which the main character was an amalgamation of lost toys; to be fair, though, I did very much enjoy the short."
96,2,What happened?,"What happened? <br /><br />Obviously Cars is over. <br /><br />My sons were disappointed that it was the end of cars. They didn't get into it when they realized that it was a girl car that will lead the so called next movie. Plot wasn't exciting and didn't keep us entranced like the other movies.<br /><br />They don't want any toys.<br /><br /> Lightning McQueen is done... Just like Doc Hudson, didn't need to kill him off, that was horrible. What a shame.<br /><br />My daughter... Fell asleep. Besides, she likes dolls. Which I understand, she's a girl. I respect that.<br /><br />Good luck next time."
97,9,Heartwarming and inspiring - old school Pixar,"Now a car of a certain age, Lightning finds himself falling behind as the next generation of high tech race cars take the field. "
98,1,hate it,"I love lightning Mcqueen and he is like one of the heroes in my childhood. But Car 3 is all about this hero ""fading"" and he even accepted it in the end. Doc's ""death"" remains mystery in Car 2 and Car 3, and this is unbelievable since cars older than him remain healthy. <br /><br />And i absolutely hate the ""new painting"" for lightning Mcqueen. Boys we are talking about the ""the end"" of that fabulous red color, which Disney are still printing for thousands of merchandises. This is like the Tangled, without the long hair, Rapunzel is just a normal girl. <br /><br />I started the movie hoping to see THE Lightning Mcqueen, not a second Doc. <br /><br />disappointment is not enough to express my anger. Congratulations Disney, you have ruined another series."
99,4,Boring and Predictable,This was a MASSIVE step down from the original. Even the sequel was better than this movie. It feels like Pixar just wanted to give Closure to the franchise and make a quick buck in the Laziest way possible. If you are a fan of Cars 1 or 2 I still suggest seeing it......when it's available for rental.
100,9,"This is for kids first, don't forget that.","Sadly, remember, this is for children first. The negative reviewers here are 18 and over. Other than the uncharacteristically bad sound track, this is a good way for Pixar and Disney to end the Cars franchise. Much better than 2 and Planes. It basically finished the cycle. Now, if Disney were to go for another, that would be in bad taste. Sure, it follows along the trend of girl power that has flooded much of Hollywood action and fantasy movies, but it still stands out as a top performance. No, it's not like a true Nascar race, but the first one wasn't either. There is only one clone after another in NASCAR with no one vehicle having an edge. So, if you praised Cars and not this one because of technical inaccuracy, then you're a hypocrite. This one follows a great storyline, and no, they didn't show McQueen having a defeatist attitude in the end like all the negative reviews harp about. No 3 year old is mad because of the ending. No 14 year old is either. Yes, the story touches on life decisions, but not bad ones. It doesn't get preachy like Up or Inside Out with adult problems or themes. It shows basically what other sports do on a daily basis. As you get older and slower, you can either quit, or you can keep on pushing yourself and use your experience and smarts to keep competitive. It teaches children to use everything available if they want to succeed and not waste opportunities. It teaches children to see things through other people's eyes. It teaches children that even though they may have been counted out, written off, or never even given a chance, that they can succeed if they give it there all and just do it. Don't overthink life. Have fun, just breath. Also, just because you don't have the best, you don't have the most, you aren't the richest, that you can still succeed and still win. And you can be happy right where you are as long as you're giving it your all."
101,1,Boring and disappointing,"My son and I have really enjoyed the past two movies in the franchise. We were, therefore, very surprised to find this presumably final outing to have little of interest or to amuse. I don't write film reviews but hopefully will save someone else their time and money... Flashy nonsense Straight to video!"
102,8,Better than the first 2,This's a return to form for Pixar and the Cars franchise. It's much better than the 2nd one which was more like a spin off like Car Toons: Mater's Tall Tales. Lightning McQueen(Owen Wilson) is getting older and unable to keep up with the new enhanced drivers. Desperate to win he tries to train using new equipment with disastrous results.
103,5,Just end it already.,*Originally posted on TheLittleBinger.com* 
104,10,the most emotional of the franchise,"This is the movie where lightning mcqueen crashes and feels he lost his tocuh. Also is the movie where he remembers most doc hudson, and becomes a mentor himself in the process. Is more emotional than you think, and more deep than people see. Is about recognizing we all get old and we need to teach new generations what we know."
105,6,Meh,"Probably the best Cars movie in the entire series, and that doesn't say much. Cars 1 was alright, Cars 2 was a disaster. This series has been quite inconsistent but it brings it back to its roots. Little focus on Mater and more on Lightning McQueen since he is a more interesting character. The music is alright, the visuals are amazing, which judging by the shot of the poster, the director is obviously a visual type director. Seeing Lightning McQueen take on the mentor role feels of-putting given the little focus he got in the previous film, but it's done right in this film. Lightning isn't a mentor the whole time until the last half hour of the movie. Overall the story is fine, not bad, not good, the characters are the same characters, the new characters are fine. Okay movie, your kids will like it, and if you're a die hard fan of the Cars series than you might too. An okay movie with an unsatisfying conclusion."
106,1,"A terrible Sequel, they completely destroyed the character for the sake of PC","The first two Cars movies were classics, in my opinion. My kids loved them. And when we heard there was a new Cars movie coming out in Summer of 2017, we were really excited. Then, we went to the movie theater, and saw the film. It starts off with a really good story, about how Lightning McQueen is getting too old for racing, and younger cars are dominating the racing track. He crashes. He has to go to rehab with a new trainer, played by Alonzo. Okay, still good. The second part, and especially the climax of the movie is why I gave this a ""Rotten"" Review. In the climax, Mcqueen is racing against the new and improved cars, and he literally gives up. he just let's the trainer take over, and she wins the race for him. This is what upsets me. I get that Disney wants to include more strong female characters, which is amazing. but you can't just replace the characters we all know and love with the new female characters! At least give Mcqueen a happy ending before replacing him with alonzo's character. What are you teaching our kids, to give up and let someone else do the task for you? the one star is for the poignant plot at the start and the beautiful animation throughout. Seriously, kudos to the animators at Pixar. I've heard about the grueling process it takes, and they really put out some great work here."
107,7,Am massive Improvement after It's awful predecessor,"""Cars 3"" Is directed by ""Brian Fee""."
108,10,"Kids should go to this movie, parents MUST see this movie",Apart from pain in the neck because of the bad seat I ended up -far left of the first raw which is about 5 meters from the screen- everything was truly amazing.
109,10,A movie that improves on the last one...,"When Cars first came out in 2006, it became a hit for pixar and Disney under their new ownership. The film would sell even more on DVD and bluray and spawn merchandise, as well as two sequels and a spin off film about Planes and a sequel that didn't lift off at the box office. Now here comes Cars 3, a movie that is better than Cars 2 and brings back the nascar theme that the first movie fit so well. It's also rated G, which means everyone from 2 to 102 can enjoy it. I saw it in 3d and it's worth seeing in 3d. The short that precedes it, Lou, is really good. Stay after the end credits for a bonus scene!!!"
110,10,"Does this film manage to redeem the ""Cars"" series? Check out my review below to find out!","""Cars 3"" (2017), I had no desire to see this movie. After the terrible scar left by the abysmal ""Cars 2"" (2011), I knew that this apparently existent franchise had run out of gas, and was barely spewing out fumes at this point. One night, I saw that it was coming on TV. So, I thought to myself: ""why not? I think I'll give it a chance, it can't be as bad as 'Cars 2', it can't be!"" I watched it, and much to my surprise, it wasn't just better as ""Cars 2"", it was also just as great as the first movie! ""Cars 3"" has an excellent story, phenomenal voice acting, stunning animation and a great soundtrack. The plot is, Lightning McQueen gets into a devastating crash, but still works to prove to a new generation of racers that he will always be the best race car on Earth. Now, when I first saw the story synopsis, I was kind of worried that it'd be too much like the first film and be too pedestrian. Kind of an ironic thing to say about a movie depicting cars! Any way, the plot of this movie focuses more on Lightning McQueen and other brand new characters, which is already a huge improvement over ""Cars 2""! Mater is in this film, but he's been reduced to a smaller role. That opened the door for more excitement and storytelling. I was fully intrigued during the whole movie, all the way from beginning to end. Granted, the story is a bit similar to the first film, but it's handled in a smart way. One of the best things about it is, that it's a more serious plot with more going on. I won't go into any details about the story. But, it's a great plot with a good message that's rarely seen in movies. On top of that, it did get a couple of laughs out of me. For that reason alone, that makes this film a winner! This was the kind of movie I was expecting for ""Cars 2"", but it turns out I just had to wait a film later. I'm happy to say, that it was worth the wait! As for the voice acting, it's just as strong as the plot. The whole cast nails their respectable characters, and they definitely help bring them to life! As for the animation, it's fantastic. Of course, that goes without saying, since it's made by Pixar! Finally, the soundtrack composed by Randy Newman is phenomenal. His film scores are usually well written and composed, and the one for this movie is no different. ""Cars 3"" is a great redemption film for this series. It healed all the wounds left by the awful ""Cars 2"", and then some! Granted, it's not quite as good as the first movie, but it's definitely worth watching once in a while though. It makes me wish that this was the sequel for ""Cars"" (2006). ""Cars 3"" should have been ""Cars 2"". It would've made so much more sense, and it would've meant so much more to this franchise. I give this movie 5 out of 5 stars on my scale, which equates to 10 out of 10 IMDB stars. If you haven't seen ""Cars 3"" yet, you might be surprised. But, if you're just getting into the ""Cars"" films, I highly recommend skipping ""Cars 2"", and going straight to this one. Trust me, you won't be missing anything. After being subjected to ""Cars 2"", ""Cars 3"" is just the movie I needed as well as the series. It goes to show that even though we deal with a few lemons once in a while, there's always hope for redemption!"
111,2,Predictable and Boring,"Took my kids a boy and girl to see this and within the first 30 minutes, my little girl rolled her eyes and already knew how the story would end. Disney is ruining these classic movies with whatever agenda they have. Almost all things Disney these days are predictable and unimaginative. My son didn't like it, neither did my daughter and at the end of the night, I wanted my money back."
112,1,A massive disappointment from pixar,"What have pixar done to the Cars franchise. I mean some of the poster art and trailers spoke of something great and powerful, where the lead character would take a serious hit and have to re-train and beat an awesome rival. Well no that is not the case it would seem."
113,8,Nice ending of a three lap race,"The ""Cars"" trilogy is probably my least favorite part of Pixar's filmography and still, I hold it at a well respected place. Pixar rarely misses and even their mediocre animated features are still above the rest that are out there. <br /><br />""Cars 3"" is brought something better than its predecessor and that's heart. Heart of a dying old race car's career that can be interpreted as the fading career of an acting generation. A generation that lived in better times, a generation that is not angered towards their fellow people for living their own life and not offending anyone."
114,2,Disappointed,It was the best movie series i could have watched from my childhood. i loved it more than any Disney movie . i did not expect that it would take such a twist. Lightin Mc Queen was my hero. he is supposed to be racing not to be instructing someone how to win a race . this movie ruined the series for me. I feel horrible after watching this movie. i wished i never watched it. Cars and Cars 2 were both awesome movies but this movie is not worth watching. But if you want to ruin the series for yourself then it is up to you. i seriously did like the humor by Mator but the whole Mc Queen not racing gave me chills.
115,3,it was disappointing just like my grammar skills,!!!!SPOILERS!!!!
116,8,The best Cars movie,"Lightning McQueen is humiliated when he crashes in a race won by arrogant - and very fast - upstart Jackson Storm. After moping about for a while, McQueen decides he is not ready for retirement. He finds a news sponsor, but has a rocky relationship with Cruz Ramirez, the trainer provided for him: her ideas about training are very different to his, and he can't help thinking back to his mentor Doc Hudson. And it is a fact that he is getting older and slower."
117,6,Strangely... Not really for kids,"Cars 3 was pitched as the comeback for the Cars franchise. After the complete disaster of a movie the second one was, this was supposed to be a ""back to basics"" sequel to get movie goers back into the seats and liking Lightning McQueen and the gang all over again and reminding you how good the first one was. But if you are taking your kids, it's a complete misfire. Even my 5 year-old leaned over and asked me if I was enjoying the movie. When I said yes, he said, ""Good. This movie is for you -- It's not for me."" And he was absolutely right."
118,6,"Easily the best of a generally bad bunch, this one subverts expectation and is an entertaining watch because of it.","'Cars 3 (2017)' is much more a sequel to the original film than its spy-spoofing successor, managing to race its way to the front of the three with ease thanks to its compelling character arcs and convincing comeback plot that, while not entirely original and pretty predictable, does a nice job of subverting the general expectation attached to it and is actually rather entertaining throughout, feeling like a natural progression for the franchise. The side-characters are sidelined in favour of a more focused affair with a streamlined story and seemingly less overtly childish humour, making this a solid entry into Pixar's catalogue that's enjoyable and actually somewhat emotionally resonant. 6/10"
119,6,The Best of the Worst,"The fact that this is my favourite Cars movie and I only give it 6 stars (6.5) out of 10 is really saying something about the trilogy as a whole. I don't like the Cars trilogy. I think for the most part, the movies are weak and boring. The reason I prefer the third one is because I think it has a better storyline than the other two, and even though I see lots of reviews where people are complaining about how it ended, I personally like the ending. I think they did a good job with it.<br /><br />Yet still, all in all it just isn't on par with the other Pixar films. If it weren't for the Cars trilogy, the lowest rating I'd give to a Pixar movie would be 7/10, which is pretty darn good."
120,8,"Don't know why everyone hates this, such low ratings.","Cars was an amazing movie , given it was made 12 years ago from Cars 3 although it's not too old. I really enjoyed seeing the characters again, Sally, Mater , Sherif, Philmore etc.<br /><br />Brought me back to those days when I was a kid.<br /><br />Nostalgia."
121,10,Such a great improvement over Cars 2!,"So I personally loved Cars 1, I liked Cars 2 but I didn't love it, but this is easily the best of the Cars movies. This movie is so underrated in my opinion. It could've been a bit darker, but it had just about the right level for a Pixar sequel. In fact, I feel like this would've been good as the story of Cars 1, let alone be the story of Cars 2. So good job Pixar! Two thumbs up!"
122,8,I don't get why everybody hates this..?,"I was quite excited for this film. This film had a lot of expectations to live up to so the pressure was kind of high for the makers. But honestly, I think they nailed it. *SPOILER*"
123,5,Very unfortunate script & plot given it's place in the series...,Our family has been big Cars fans since 2006. My boys(while outgrown them) have tons of Cars toys. Their room is still decorated in the theme. We've been to DL to Carsland 2012.
124,6,Mary Sue Becomes A Racer,"This was a completely disappointing effort. I think we have to acknowledge that Pixar's tank is empty at this point. It was a very muddled, confused story, with minimal plot, just a few set pieces strung together. "
125,7,Visual treat for Kids,"Pixar has changed the way animation movies are received. They have excelled in catching audience's minds through Toy Story, Wall-E, The Incredibles and Inside out. Cars were not probably the one among them."
126,8,Hidden sub plot.,"Just like the Toy Story's movies. The sequels have hidden plots. Like the illegal eastern European organ trade. Or how younger generation surpasses the elder. Without learning from the Elder's mistakes,"
127,7,Recommend that you give this a viewing,"I agree 'Cars 3' improves upon 'Cars 2', not by much though."
128,1,Not nice at all... Disappointment,We all expect our lead character McQueen to win or do something interesting every time but this movie is all opposite.... It's just about his retirement..... It talks about new generation racers who are better than the old ones.... Everything McQueen had is hopelessness... He loses all hope and hands over his career to a girl racer making himself retired..... he declares himself shower than the others and takes up a blue paint in memory of Hudson hornet and becomes a crew chief... Cars has always been my favourite Disney movies since my childhood but thus movie made me real upset...I was really not expecting this...... It is surely the worst Disney movie ever....
129,7,Basically the generic sports movie but it's actually interesting.,I guess this is the sequel that a lot of people hoped cars 2 would be.
130,9,While Not The Best Pixar Film It Did However Become The Best One In The Franchise,"When It comes to the Cars franchise, these films aren't well received and people say It's their worst film, to me I did love these films when I was young, to this day I still like the first movie, sure It has problems like how the world was created and It's predictable, but It doesn't turn It In a bad movie, I didn't take everything around the film seriously like how cars are now people, how they eat and jokes/Visual gags all that stuff, I seen films where I don't ask questions and I just enjoy the ride."
131,10,Very good movie.,"The movie in general was a great movie, it had a great story line and a great ending. I love the fact how they brought back the old memories of Doc Hudson in the movie, it was like the story was really based around him! The movie ended perfectly when lightning came in the pits and switched with Cruiz to give her the chance that she always wanted. It ended perfectly, I would 100% give this movie a 10 and in my opinion is the best out of all 3."
132,10,Great Reflection on the Original,"Just saw this film at an early family showing before the actual release, and I have to say, it was a great companion to the original! By that, I mean, you see from Lightning McQueen's perspective exactly how Hudson felt in the original film."
133,2,Kids don't even like it,This didn't hold my 4-year-old grandson's attention more than a few scenes and he's a huge fan of Cars. The story of aging just doesn't register with kids; the unfairness of being edged out by younger models is not something they care about. The plot of corporate greed is so far from kids' understanding as to be invisible. Even if they did get it - younger and richer would be better any day.
134,7,"(6.8/10) Definitely better than Cars 2, but not as good as the original","After the disastrous trainwreck known as Cars 2, I didn't really have any hope for this movie, but I was happy to hear that they were going back to the racing side of Cars. Cars 3 is the finale of the Cars series and it does tie up the franchise in a positive way, but it's not perfect. Some scenes do drag on for too long, the jokes don't land all the time and I'm still quite confused as to how Smokey (Doc Hudson's trainer) outlived Doc, but aside from that, the movie is good and it's nice to see that Pixar decided to end the series on a high note. If you like the first Cars movie and wanted to see how it's story continues, I'd recommend watching Cars 3."
135,9,Return to Form For Pixar Franchise,"Watched Cars 3 featuring the Voice Talents of Owen Wilson(Zoolander No.2) as Lightning McQueen, Armie Hammer(The Man From U.N.C.L.E) as Jackson Storm, Cristela Alonzo(The Angry Birds Movie) as Cruz Ramirez, Larry The Cable Guy(Blue Collar) as Mater , Bonnie Hunt(Zootopia) as Sally Carrera, Chris Cooper (The Muppets) as Smokey,Nathan Fillion(Con Man) as Sterling ,John Ratzenberger(Inside Out) as Mack featuring The Late Paul Newman(Cars) as Doc Hudson and Richard Petty(Speedway) as Strip ""The King"" Weathers. The film also excellent character development and story glad this was more focused on Lightning McQueen as Cars 2 should've been also Cruise Ramirez was one the best characters though she was annoying at times but it didn't hurt the film to much was brilliant amazing Musical Score by Randy Newman(Toy Story) also Amazing Direction by Newcomer Brian Fee(Monsters University) A Return to Form For Pixar Franchise 9/10"
136,5,Meh...,"I have watched Cars 3 a couple of times, so now I have decided to write a review for it."
137,6,A decent watch,"There comes a time in every great sportsperson's life when somebody younger, faster, stronger comes along and knocks them off their perch. The legendary racer Lightning McQueen is no different. Out of nowhere, McQueen is beaten to the chequered flag by rookie racer Jackson Storm, the first of a new breed of racers. Struggling to keep pace like he used to it looks like McQueen's days in the sport are numbered. With a point to prove however, McQueen decides he wants to continue racing; and with the help of trainer Cruz Ramirez works to improve his speed with the aim of returning to the track to beat Storm."
138,7,Same old plot with some notable improvements.,"I'm usually a huge fan of Pixar films. However, I'm not wild about the Cars franchise. Something about these anthropomorphized vehicles is a little too cartoonish for me. Granted, the first movie in the series was the only film to make me care about the outcome of a NASCAR-type race. While the visuals are definitely improved in the 11 years since the original film came out, this end cap of the trilogy feels like a rehash of what worked before."
139,7,A great installment to an iffy franchise,"I saw Cars 3 in the theaters with a group of adults without ever seeing Cars 2. The film holds up as a sequel to the first movie. I recently rewatched all three movies and in all honesty, you really don't need to watch Cars 2."
140,9,Passing The Torch,Believe it or not it's been 11 years since the story of a hot shot young racing car named Lightning McQueen first enchanted young viewers with his story of learning there is more to life than just being the top car. That story talked about learning what it was to have deep rooted friends and family. Here we are all those years later and the third movie in the series is out on disc. What makes it special is that time has passed in the story as well.
141,,"Great summer fun and social issues, too.","""You'll never be the racer you once were. You can't turn back the clock, kid, but you can wind it up, again."" Smokey (voice of Chris Cooper)"
142,8,Seems to upset idiots,"When someone does something you don't like, some people's first instinct is to call them a ""snowflake"" or if they're slightly more honest ""liberal""."
143,6,A giant mess of two story lines put into one movie.,"By the end of this movie, people will wonder why the rest of the movie even exists. The story and plot for the third movie in this series seems relatively unfinished, as if the story line should have been split into two different movies. The story doesn't know what it wants to be, and this becomes very apparent during the film's climax and resolution. "
144,4,Ultimate Anti-Climax,"To be honest the story started really solid and quite interesting with (by what the trailer told to be) a more mature and unorthodox approach to the cars franchise. After Cars 2 I personally expected a large improvement, and for the most part, there was."
145,10,Excellent finale of a trilogy!!!,This movie shows how seasons change in life and how McQueen adapts and takes on new challenges with aging and maturing. Quite an excellent adaptation!!!
146,1,Has nothing to do with Cars.,"Useless movie. I had a hunch that i was useless already and therefor i did not see it at the movie theatre, and of course that hunch was proper. Its totally crap and just dont see this garbage with your children. Its not Cars, see it as a standalone movie, separated from cars and cars 2, even the voices are different in certain aspects."
147,10,Should have been Cars 2,"I honestly don't understand why this film has such a weak rating on here and wasn't better received with the critics. I fully admit it plays oddly after Cars 2 but that has much more to do with that film than with this one. This film is a natural extension of the story of the first film. It plays perfectly as a McQueen's second act in learning to slow down and appreciate other pleasures in life besides racing. It furthers the generational, and technological, strife fits in well with the first film. Best of all the story has been streamlined and this is the most polished of the Cars films."
148,9,Really Good Pixar Movie,Cars 3 is one of the Pixar movies I was excited about watching mainly because I really like the first one and the second one is alright I know right crazy I said alright well oh well anyway this movie really hit me this is one of those Pixar movies I have seen that is really emotional to watch like finding dory is up their toy story 3 and finding Nemo and wall-e are the ones are the saddest out of those but to me Cars 3 tops all that of course at first what I heard about this movie was not good so I was still really worried about mainly because I heard that lighting Mcqueen does not even race at the end is why it took that many years to see because of just that because mainly people are just picky but I am glad I picked this up today because i wanted to see what is this about and i am very glad i saw this and i really liked it and this is for sure of my fav pixar movies here is why mainly because of lighting Mcqueen as an character is the best he has ever been in the other movies he was not that good he really only cared about his fans in the first which bothered me a lot when rewatching that movie in cars 2 all round his character he once again only cared about the race and that is why we focus on mater but in this movie he is awesome in he actually improves his character a lot cruise is good also at first i am like this character is gonna be a waste nope the beginning of the movie is the best i know that people don't think that but i do the best part of these three movies are the races that is why cars 2 is still solid for me mainly because of that the very first race and Mcqueen crashes really hurt and it sad even watching stuff like that happen but having character like that is tuff to see might just be me idk Storm as an villain is a nice addition nothing to hard to focus on him in the movie to take away from McQueen side the race at the end is good not the best mainly because of Cruise but it's ok for this movie i am not too happy on it but i can be fine with it so all round this movie is a big surprise did not aspect this movie to be this good for me so I give Cars 3 an A-
149,5,"A better ""Cars"" movie than the previous, but still pretty basic","I went into this movie expecting to not like it a whole lot, and I wasn't wrong, as the Cars movies are notorious for being the worst that Pixar has to offer. This movie is simply just 'okay'. Some of the best choices in this film were moving away from the last one and moving back towards the ""strengths"" of the original film, focusing less on Mater and more on Lightning McQueen and his racing career. This sounds like a positive, however the first half of this movie is an absolute SLOG, with the pacing of a Saturday morning cartoon, introducing new characters that are supposed to be longtime friends of Lightning that we've never met before, trying to form some kind of sentimental connection that was never there to begin with. The plot is relatively predictable, and operates as a comeback story, but the way it executes it toward the end and the message it brings through is actually pretty positive. The whole film is centered around Lightning not being the fastest car anymore, and him training with his new trainer Cruz to become faster, while along the way forming a personal connection with Cruz, who really wants to not be a trainer, but rather desires to be a racer. Lightning eventually realizes he can't be the same racer he used to be, and following in the footsteps of his former race coach, puts Cruz in the final race and moves on to a new stage of his life, accepting his old age and moving forward with something new. I really like this, however the execution could've been a whole lot better, as the jokes really aren't too funny and the story is pretty predictable, and really holds the hand of the viewer, as well as including a whole lot of side characters that never really do a whole lot. As a kids movie though, it's perfectly suitable, and I can definitely recommend this for any family to see. 5.2/10"
150,8,3rd Cars entry improves upon lackluster predecessor,"Surprisingly, this was actually pretty good. Though, parts of it were a little rehashed from the first one. (It even has the same opening. I thought the projectionist had started the first movie by mistake.) And some of it does feel like ""We're doing what more-or-less the first one was, except Lightning is Doc and the new character is Lightning."" But thank goodness they learned from Cars 2 that people don't like Mater. He's barely in this one! There were some jokes that were pretty funny, and I didn't see the ending coming to be honest. And having it appeal to both genders by adding strong characters of both genders is a good bonus. (Yes, girls can like race cars. Before you ask: No I am not a girl.) This one was a little less kid friendly than the other 2, though. Not because it's inappropraite, but it does deal with themes of getting older and making way for the next generation, and how you're going to be remembered after you die. For the target audience of 5 year olds, that's pretty heavy! But I feel it was done well, and in a way kids could understand. Is it Pixar's best? Not even close, but it's certainly better than ""Brave"" and ""The Good Dinosaur.""<br /><br />Grade: B 8/10 3.5/5 stars"
151,,Nice and fun for children,"This animated film tells the story of a tracing legend, who is losing luster because youngsters are rising fast in the leagues."
152,7,"For fans of the first one, Cars 3 is a nice U-turn to form as it confronts remaining in the race","Pixar is back in theaters to bring life to areas we normally don't see it insoyay! It happens to be a third Cars moviesoyay? I've spoken with a lot of film and animation fanatics who don't see the Cars series as anything worth mentioning. It's spoken around circles as only kids entertainment and a way to sell a ton of toys (Disney has made over a billion on the Cars toys alone). Is it worth a lot of the backlash? Though there is some nostalgic value over the original Cars, as I consider it the last animated movie from my childhood before going to college, I think people have gotten too harsh on it."
153,6,Rocky,"Champion Lightning McQueen (Owen Wilson) faces new competition from arrogant hi-tech rookie Jackson Storm. His friends are forced into retirement and replaced by the new generation of racers. He starts losing to Storm and a final crash ends his failing season. With the new season approaching, he faces self-doubt and the press expects his retirement. He gets new owner Sterling and new trainer Cruz Ramirez."
154,8,You finally feel the heart in Act 3,Movie Title: Cars 3 (Theatrical)
155,8,""" One of the best trilogy ends i ever see""","Cars was is a classic,Cars 2 was a disappointment,Cars 3 is simply one of the best closing trilogy's i ever see (at least in animation)."
156,2,A dumpster fire of a film,Cars 3 is easily one of the worst movies I have ever seen. A truly soulless film that should have never been made.
157,4,Boys can't have nice things,"Another reviewer said it perfectly. Introduce subplots to tease ideas for new generations to build ideas of superiority. First agism. Second sexism. Every single Hollywood film today is replacing a particular group of human with a very particular other group of ""super human"". Next stop - segregation and division."
158,8,Finally has that Pixar magic which has been missing from this franchise,"I'm not a huge fan of the Cars franchises, even though I might one of its soul defenders because I actually really enjoyed the first cars movie which I thought had a good message of slowing down and enjoying life, not just speeding by missing out on what life has to offer. Cars 2 however was probably the worst Pixar movie ever made, so I was none too pleased when I heard they were making a Cars 3. It all changed when we all saw the teaser trailer however (which was very dark) and I found out that they have a new writing team and producer for this one. So I was open-minded when I walked into Cars 3, hoping for something good. I have to be honest, I really liked it a lot. It's a Cars film with Pixar level story telling which is something we have not seen in any of the Cars films so far, including the first one. As much as I liked the first one though, it does lack a bit on Pixar level story telling. What I mean by this is that the movie (Cars 3) had some emotional moments, characters who are supposed to be there for the fun of it didn't outstay their welcome, and the movie was generally fun and pleasing. I say give Cars 3 a watch for enjoyment and amusement."
159,7,Quite an improvement,"I'm not the biggest fan of the ""Cars"" franchise, but it's very easy to say that ""Cars 2"" was the worst Pixar movie ever made. I mean, none of the other ones come even close. This is a massive improvement because of one major thing. The previous movie had the annoying Mater as the main character instead of Lightning McQueen! Now we have him in the background as the comic relief where he belongs. There are some quite funny parts in this. I especially like when Lightning is on the simulator and he's on fire. Well, literally I mean. Now there is another problem this film runs into. It does kind of focus too much on the character Cruz."
160,2,2 stars for visuals and sound,The movie is just like every other PC snooze fest that Disney are pushing out. The Mexican female becomes the star of the show. LM basically becomes irrelevant. It's a little bit like writing superman out of a superman movie.
161,7,Good movie,"Very good and beautiful movie.<br /><br />Even if it looks like a kids movie, you could find much more than that when watching it:)<br /><br />I recommend!"
162,1,Awful for the Children and fans of Part 1,It's funny how they completely ruined McQueen here and now in 2021 they're trying to milk McQueen series. Seriously? An unknown character takes over out of nowhere and McQueen becomes completely useless. The animation is good but the ending ruined it.
163,,Lightning McQueen gets neutered,"I hate to hate on this movie I really do, but it just misses in so many places. I'll only mention a few. This review will have spoilers! Lightning McQueen was an awesome confident character , now he's only a shell of himself. it's not even the same character anymore. It makes it out to be a good thing - and he is nicer, but evidently that means you can't be competitive and you must give up... Also, I'm kinda tired of every Disney movie feeling the need to push feminist propaganda - and if you miss this in the movie - well, tell me your trick - I'd love to know how you do it. And finally BIG SPOILER HERE: the ending is completely stupid - he doesn't even finish the race - he stops midway through and lets the young female protégé finish for him - yes you know, the one who was always told she couldn't do it and that she wasn't allowed in the race - Blah...blah...blah.... IN THE MIDDLE OF THE STINKIN RACE! This is a movie for kids that decided to tackle the issues of ageing and sexism.... I just want to take my kids to a movie that is for kids."
164,6,First is almost always the best...,"I expected more from this movie. Much more.... The first one, almost 11 years ago, was soooooo good! A lot of fun, with really inspired and lovable characters: Mater (almost everybody's most beloved character), Luigi, Guido, Doc, Ramone, even Sally and yes (why not?), even Lightning McQueen! You felt like you've got in a so coherent and real universe of humanized cars. Very humanized and with simple and believable stories. The entire movie was simple but well cooked, with an incredible sense of humor, with good, decent and tasty jokes ... and therefore beautiful! I just loved it! "
165,8,Best Cars Film Yet!,"Cars 3 is a great new chapter in the Cars series. While it doesn't soar to the heights of other Pixar films, it still is the best Cars film yet."
166,9,A Fantastic Film You Must Call It a Sequel,"Bad film and Pixar's worst film, and the very place where Pixar's uneven road, which is the Cars franchise, gets very rough. But Cars 3 smoothens it. The main goal of Cars 3 was to improve the damage caused by Cars 2, after it made Pixar fall into a gorge and finally came back up and renovated the damage caused. It's a really enjoyable film. Sure the film doesn't have that much of a huge humor but is funny, but had rude humor. The main focus is on Lightning's end of his racing career. It was an emotional journey and was the best animated film of 2017 until Coco and Ferdinand got released. Sure, the story was predictable but it possibly wouldn't be a very good film if they kept it unpredictable. The problem I find is Cruz can sometime be more obnoxious than Mater. But overall, it improved Cars 2, which was a waste less cash grab of a sequel."
167,9,"A Homage To ""Real Racing""","In my opinion, I think from what I've heard about this movie before, that it is SEVERELY underrated."
168,7,"Hit with the kids, so-so to me","Lightning McQueen is no longer a young stud, he's got a lot of wear on his tires and a lot of mileage on his engine. Early on he finds out that newer, younger, sleeker more streamlined vehicles are the future in racing."
